Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Pennsylvania,United States,81.2,83.3,66.3,96.3,,314.5,免费评估
2,Northwestern University,United States,62.9,71.5,64.0,100.0,,286.5,免费评估
3,Erasmus University,Netherlands,86.2,77.9,85.1,70.1,,281.8,免费评估
4,Harvard University,United States,100.0,71.3,61.1,58.8,,279.9,免费评估
5,Pennsylvania State University - University Park,United States,80.6,77.3,63.1,72.6,,274.8,免费评估
5,Tilburg University,Netherlands,74.4,71.3,79.9,79.8,,274.8,免费评估
7,Columbia University,United States,70.2,68.4,64.1,82.0,,268.9,免费评估
8,"University of Minnesota, Twin Cities",United States,71.9,79.5,68.5,68.8,,257.6,免费评估
9,The University of Texas at Austin,United States,62.8,76.5,62.3,77.5,,254.8,免费评估
10,University of British Columbia,Canada,55.6,78.5,85.8,82.0,,254.2,免费评估
11,Stanford University,United States,63.7,78.3,64.9,75.1,,253.8,免费评估
12,University of Michigan-Ann Arbor,United States,72.0,76.5,61.8,66.1,,251.6,免费评估
13,Duke University,United States,53.8,82.4,64.1,79.8,,248.0,免费评估
14,Cornell University,United States,69.8,76.5,69.3,63.2,,244.7,免费评估
15,"University of Maryland, College Park",United States,70.0,75.5,62.1,63.2,,243.9,免费评估
16,Indiana University Bloomington,United States,74.1,77.7,64.0,57.2,,242.2,免费评估
17,University of Toronto,Canada,65.0,72.8,80.6,66.1,,241.0,免费评估
18,University of Alberta,Canada,53.8,90.7,86.3,67.4,,235.9,免费评估
19,University of Florida,United States,55.6,60.9,53.3,75.1,,231.7,免费评估
20,University of Southern California,United States,59.7,77.1,57.3,64.7,,230.8,免费评估
21,The University of Melbourne,Australia,68.7,67.2,78.7,55.6,,227.9,免费评估
22,New York University,United States,56.4,66.3,67.3,68.8,,227.6,免费评估
23,University of Chicago,United States,47.7,68.6,73.1,75.1,,225.7,免费评估
24,Georgia State University,United States,65.9,74.3,69.8,53.9,,223.8,免费评估
25,Massachusetts Institute of Technology (MIT),United States,65.6,72.1,60.1,53.9,,221.3,免费评估
26,Texas A&M University,United States,59.5,89.8,60.7,53.9,,221.2,免费评估
27,University of South Carolina - Columbia,United States,53.8,77.7,59.8,63.2,,220.5,免费评估
28,"University of Pittsburgh, Pittsburgh Campus",United States,47.3,67.2,50.2,71.4,,216.6,免费评估
29,The Hong Kong University of Science and Technology,China-Hong Kong,44.8,82.6,87.9,66.1,,216.4,免费评估
30,Arizona State University,United States,63.8,80.5,63.1,48.6,,215.2,免费评估
30,University of North Carolina at Chapel Hill,United States,56.9,76.3,58.9,57.2,,215.2,免费评估
32,University of Groningen,Netherlands,70.3,72.6,84.2,42.6,,214.1,免费评估
33,National University of Singapore,Singapore,65.7,62.4,92.7,48.6,,212.0,免费评估
34,"University of California, Los Angeles",United States,48.5,88.1,62.7,58.8,,211.2,免费评估
35,University of Virginia,United States,57.6,69.5,61.1,55.6,,210.6,免费评估
36,York University,Canada,62.8,75.3,81.0,46.7,,210.0,免费评估
37,University of Washington,United States,52.6,85.6,61.8,53.9,,208.7,免费评估
38,Monash University,Australia,78.6,60.1,71.9,35.7,,208.6,免费评估
39,University of Wisconsin - Madison,United States,54.0,64.4,65.1,58.8,,207.9,免费评估
40,KU Leuven,Belgium,68.8,70.2,88.0,40.5,,207.8,免费评估
41,伦敦商学院London Business School,United Kingdom,54.2,71.7,90.1,53.9,,207.0,免费评估
42,The University of Georgia,United States,60.8,67.7,55.7,50.5,,206.2,免费评估
43,University of Colorado at Boulder,United States,39.9,88.4,65.1,63.2,,205.4,免费评估
44,Michigan State University,United States,68.1,84.3,63.0,35.7,,204.1,免费评估
45,"University of California, Berkeley",United States,63.5,66.7,67.2,44.7,,202.4,免费评估
46,University of Houston,United States,57.6,57.5,64.9,52.2,,199.9,免费评估
46,University of Illinois at Urbana-Champaign,United States,61.9,66.0,69.9,44.7,,199.9,免费评估
48,University of St.Gallen,Switzerland,65.4,67.4,90.8,38.1,,198.1,免费评估
49,Maastricht University,Netherlands,50.6,78.9,96.1,48.6,,197.9,免费评估
50,Boston College,United States,54.2,84.1,64.3,44.7,,196.8,免费评估
