Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,伦敦大学学院University College London,455.0,4.27,3.25,92.0,100.0,免费评估
2,赫瑞瓦特大学Heriot Watt University,403.0,4.06,3.05,96.0,97.5,免费评估
3,拉夫堡大学Loughborough University,368.0,4.0,3.28,96.0,97.2,免费评估
4,雷丁大学University of Reading,347.0,4.04,3.22,98.0,96.1,免费评估
5,曼彻斯特大学The University of Manchester,,4.12,3.05,,94.9,免费评估
6,牛津布鲁克斯大学Oxford Brookes University,291.0,4.12,2.89,96.0,92.7,免费评估
7,阿斯顿大学Aston University,,3.94,2.83,90.0,92.5,免费评估
8,西英格兰大学University of the West of England,309.0,3.99,2.71,96.0,92.4,免费评估
9,阿尔斯特大学University of Ulster,307.0,4.15,2.94,86.0,92.2,免费评估
10,龙比亚大学Napier University,339.0,4.37,2.5,86.0,91.8,免费评估
11,罗伯特高登大学The Robert Gordon University,327.0,3.92,1.89,94.0,91.4,免费评估
12,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,343.0,3.87,2.52,88.0,91.4,免费评估
13,东伦敦大学University of East London,,4.41,2.41,,91.3,免费评估
14,利物浦约翰摩尔斯大学Liverpool John Moores University,333.0,4.28,2.49,84.0,91.0,免费评估
15,诺桑比亚大学Northumbria University,351.0,3.85,2.52,86.0,90.9,免费评估
16,威斯敏斯特大学University of Westminster,312.0,3.91,2.8,88.0,90.8,免费评估
17,诺丁汉特伦特大学Nottingham Trent University,300.0,4.13,2.34,92.0,90.4,免费评估
18,谢菲尔德哈莱姆大学Sheffield Hallam University,284.0,4.05,3.13,84.0,90.1,免费评估
19,考文垂大学Coventry University,297.0,3.73,2.62,88.0,89.9,免费评估
20,索尔福德大学University of Salford,289.0,3.9,2.69,82.0,89.4,免费评估
21,诺丁汉大学University of Nottingham,335.0,4.23,2.65,68.0,89.1,免费评估
22,Plymouth,313.0,3.86,2.45,76.0,88.6,免费评估
23,南威尔士大学The University of South Wales,337.0,4.33,,80.0,87.8,免费评估
24,朴茨茅斯大学University of Portsmouth,272.0,4.1,,96.0,87.8,免费评估
25,剑桥安鲁大学Anglia Ruskin University,270.0,3.86,2.11,88.0,87.8,免费评估
26,中央兰开夏大学University of Central Lancashire,311.0,4.09,2.23,76.0,87.7,免费评估
27,布莱顿大学University of Brighton,281.0,4.01,,94.0,87.5,免费评估
28,德比大学University of Derby,220.0,4.51,2.29,,86.8,免费评估
29,伯明翰城市大学Birmingham City University,289.0,3.95,2.66,74.0,86.8,免费评估
30,格林威治大学The University of Greenwich,322.0,3.6,2.2,78.0,86.8,免费评估
31,利兹贝克特大学Leeds Beckett University,223.0,3.84,2.3,88.0,86.3,免费评估
32,金斯顿大学Kingston University,292.0,3.46,,90.0,85.6,免费评估
33,伦敦南岸大学London South Bank University,242.0,3.65,2.59,70.0,85.3,免费评估
34,南安普顿索伦特大学Southampton Solent University,,4.26,,68.0,82.6,免费评估
35,Wrexham Glyndwr,153.0,4.14,,,79.1,免费评估
36,圣大卫三一学院University of Wales Trinity Saint David,194.0,3.75,,66.0,78.6,免费评估
37,波尔顿大学University of Bolton,,4.07,1.38,50.0,78.4,免费评估
