Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,埃克塞特大学University of Exeter,459.0,4.35,3.23,79.0,100.0,免费评估
2,伯明翰大学University of Birmingham,398.0,4.22,3.44,85.0,98.9,免费评估
3,巴斯大学University of Bath,434.0,4.28,3.37,75.0,98.3,免费评估
4,拉夫堡大学Loughborough University,427.0,4.08,3.24,80.0,98.2,免费评估
5,杜伦大学Durham University,423.0,4.29,2.9,82.0,98.0,免费评估
6,爱丁堡大学The University of Edinburgh,437.0,3.76,2.88,88.0,97.9,免费评估
7,萨里大学University of Surrey,428.0,4.18,3.18,,96.6,免费评估
8,阿伯丁大学University of Aberdeen,434.0,4.08,3.11,67.0,95.5,免费评估
9,考文垂大学Coventry University,372.0,4.46,3.14,78.0,95.4,免费评估
10,利兹大学University of Leeds,383.0,4.2,3.52,69.0,95.1,免费评估
11,斯旺西大学Swansea University,313.0,4.09,2.91,86.0,94.8,免费评估
12,格拉斯哥大学University of Glasgow,,4.09,3.2,73.0,94.7,免费评估
13,诺丁汉大学University of Nottingham,393.0,4.03,3.22,,94.3,免费评估
14,纽卡斯尔大学Newcastle University,,4.09,3.4,,94.3,免费评估
15,肯特大学University of Kent,380.0,3.89,2.6,75.0,93.7,免费评估
16,朴茨茅斯大学University of Portsmouth,347.0,4.57,2.54,74.0,93.6,免费评估
17,斯特林大学University of Stirling,383.0,4.12,2.81,65.0,93.3,免费评估
18,米德塞斯大学Middlesex University,331.0,4.12,2.75,80.0,93.0,免费评估
19,Lincoln,407.0,4.29,2.49,64.0,93.0,免费评估
20,东英吉利大学University of East Anglia,423.0,4.2,2.83,56.0,93.0,免费评估
21,诺丁汉特伦特大学Nottingham Trent University,385.0,4.28,2.3,65.0,92.4,免费评估
22,布莱顿大学University of Brighton,361.0,4.27,3.0,66.0,92.3,免费评估
23,阿尔斯特大学University of Ulster,377.0,4.16,2.71,60.0,92.3,免费评估
24,索尔福德大学University of Salford,353.0,4.39,2.63,70.0,92.2,免费评估
25,思克莱德大学University of Strathclyde,,4.12,2.8,,92.2,免费评估
26,班戈大学Bangor University,348.0,4.11,3.25,65.0,92.1,免费评估
27,邓迪大学University of Dundee,,4.03,3.5,60.0,92.1,免费评估
28,卡迪夫都市大学Cardiff Metropolitan University,360.0,4.08,3.25,67.0,92.1,免费评估
29,布鲁内尔大学Brunel University,361.0,4.08,3.16,60.0,92.0,免费评估
30,利物浦约翰摩尔斯大学Liverpool John Moores University,366.0,3.95,3.57,58.0,91.7,免费评估
31,哈德斯菲尔德大学University of Huddersfield,314.0,4.58,,82.0,91.2,免费评估
32,阿伯泰邓迪大学University of Abertay Dundee,374.0,3.98,2.53,66.0,91.2,免费评估
33,埃塞克斯大学University of Essex,375.0,4.06,2.64,56.0,90.9,免费评估
34,伯恩茅斯大学Bournemouth University,320.0,4.1,3.13,68.0,90.8,免费评估
35,"特威克南圣玛丽大学St Mary's, Twickenham",351.0,4.06,2.23,71.0,90.7,免费评估
36,切斯特大学University of Chester,322.0,4.38,2.26,67.0,90.6,免费评估
37,诺桑比亚大学Northumbria University,390.0,4.09,2.28,61.0,90.6,免费评估
38,中央兰开夏大学University of Central Lancashire,371.0,4.25,2.34,60.0,90.3,免费评估
39,赫尔大学The University of Hull,349.0,4.17,2.36,61.0,90.3,免费评估
40,牛津布鲁克斯大学Oxford Brookes University,345.0,4.13,2.96,62.0,90.2,免费评估
41,伍斯特大学University of Worcester,329.0,4.1,2.24,70.0,90.1,免费评估
42,西英格兰大学University of the West of England,,3.65,3.06,69.0,90.1,免费评估
43,利兹贝克特大学Leeds Beckett University,330.0,3.96,2.72,66.0,90.0,免费评估
44,伦敦南岸大学London South Bank University,247.0,4.14,2.87,70.0,89.9,免费评估
45,西苏格兰大学University of the West of Scotland,357.0,4.25,2.24,59.0,89.7,免费评估
46,罗伯特高登大学The Robert Gordon University,357.0,4.31,,69.0,89.5,免费评估
47,奇切斯特大学University of Chichester,310.0,4.2,2.67,62.0,89.4,免费评估
48,曼彻斯特城市大学Manchester Metropolitan University,321.0,4.27,2.88,58.0,89.3,免费评估
49,格罗斯特大学University of Gloucestershire,337.0,4.15,2.61,60.0,89.2,免费评估
50,波尔顿大学University of Bolton,296.0,4.42,,77.0,89.2,免费评估
51,利物浦霍普大学Liverpool Hope University,312.0,4.56,1.94,58.0,89.2,免费评估
52,斯塔福德郡大学Staffordshire University,292.0,4.37,2.74,59.0,89.2,免费评估
53,谢菲尔德哈莱姆大学Sheffield Hallam University,337.0,4.19,2.75,57.0,89.1,免费评估
54,东伦敦大学University of East London,322.0,4.02,3.05,60.0,89.0,免费评估
55,格林威治大学The University of Greenwich,373.0,3.81,2.28,59.0,89.0,免费评估
56,龙比亚大学Napier University,360.0,4.0,2.65,56.0,88.8,免费评估
57,布拉德福德大学University of Bradford,398.0,3.99,,,88.6,免费评估
58,罗汉普顿大学Roehampton University,271.0,3.9,2.85,66.0,88.5,免费评估
59,艾芝西尔大学Edge Hill University,365.0,4.21,2.48,50.0,88.5,免费评估
60,赫特福德大学University of Hertfordshire,324.0,4.1,,73.0,88.5,免费评估
61,Plymouth Marjon,375.0,4.18,,61.0,88.3,免费评估
62,贝德福德大学University of Bedfordshire,271.0,4.18,2.41,66.0,88.0,免费评估
63,金斯顿大学Kingston University,295.0,4.53,2.82,54.0,87.9,免费评估
64,南威尔士大学The University of South Wales,323.0,3.99,2.83,55.0,87.9,免费评估
65,纽曼大学Newman University,298.0,4.17,1.98,63.0,87.9,免费评估
66,约克圣约翰大学York St John University,313.0,3.72,2.24,65.0,87.6,免费评估
67,亚伯大学Aberystwyth University,285.0,4.1,2.66,54.0,87.6,免费评估
68,坎特伯雷大学Canterbury Christ Church University,294.0,4.1,2.75,55.0,87.6,免费评估
69,蒂赛德大学Teesside University,316.0,3.97,2.77,56.0,87.2,免费评估
70,Wrexham Glyndwr,317.0,4.17,1.78,56.0,87.2,免费评估
71,温切斯特大学University of Winchester,266.0,4.08,1.85,66.0,87.2,免费评估
72,德比大学University of Derby,287.0,4.24,2.09,56.0,87.1,免费评估
73,格罗斯泰斯特主教大学Bishop Grosseteste University,274.0,4.14,,72.0,86.7,免费评估
74,南安普顿索伦特大学Southampton Solent University,323.0,4.24,1.38,58.0,86.3,免费评估
75,利兹圣三一大学Leeds Trinity University,297.0,4.1,1.8,59.0,86.0,免费评估
76,圣大卫三一学院University of Wales Trinity Saint David,294.0,4.41,,59.0,85.8,免费评估
77,桑德兰大学University of Sunderland,322.0,3.99,1.96,52.0,85.7,免费评估
78,剑桥安鲁大学Anglia Ruskin University,269.0,4.55,,60.0,85.6,免费评估
79,Plymouth,,4.11,2.58,46.0,85.6,免费评估
80,哥比亚大学University of Cumbria,281.0,3.99,2.14,58.0,85.6,免费评估
81,伦敦都市大学London Metropolitan University,281.0,4.3,,60.0,85.2,免费评估
82,北安普顿大学The University of Northampton,280.0,4.03,2.14,46.0,84.9,免费评估
83,Writtle University College,278.0,4.52,,47.0,83.4,免费评估
84,新白金汉大学Buckinghamshire New University,272.0,3.76,1.72,53.0,82.9,免费评估
85,Suffolk,224.0,4.42,,47.0,81.3,免费评估
