Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,布里斯托大学University of Bristol,100.0,97,93,83,21.7,9,376.0,6.0,,免费评估
2,伦敦政治经济学院The London School of Economics and Political Science,97.9,97,92,78,10.7,9,425.0,5.0,,免费评估
3,莱斯特大学University of Leicester,91.2,96,97,78,18.9,8,382.0,5.0,38.0,免费评估
4,肯特大学University of Kent,87.9,87,90,66,14.1,6,326.0,9.0,63.0,免费评估
5,爱丁堡大学The University of Edinburgh,82.2,94,92,47,18.9,10,,9.0,,免费评估
6,伯明翰大学University of Birmingham,79.1,85,88,73,22.1,10,334.0,3.0,69.0,免费评估
7,约克大学The University of York,77.0,88,90,69,17.3,8,349.0,5.0,53.0,免费评估
8,基尔大学Keele University,76.6,93,90,68,21.1,3,347.0,8.0,65.0,免费评估
9,拉夫堡大学Loughborough University,75.2,75,91,75,19.2,7,355.0,7.0,46.0,免费评估
10,卡迪夫大学Cardiff University,70.5,89,96,60,16.6,5,349.0,,,免费评估
11,巴斯大学University of Bath,70.1,88,86,62,20.1,7,403.0,,,免费评估
12,利兹大学University of Leeds,69.9,86,86,70,25.2,5,374.0,9.0,,免费评估
13,谢菲尔德大学The University of Sheffield,69.5,89,98,67,23.1,4,337.0,9.0,,免费评估
14,阿斯顿大学Aston University,65.6,92,87,71,18.9,4,364.0,,,免费评估
15,亚伯大学Aberystwyth University,65.4,90,92,69,20.4,3,318.0,,,免费评估
16,诺丁汉大学University of Nottingham,63.7,82,87,68,18.7,7,319.0,4.0,,免费评估
17,剑桥安鲁大学Anglia Ruskin University,59.3,83,90,79,19.1,9,175.0,,,免费评估
18,北安普顿大学The University of Northampton,56.0,86,88,80,25.5,4,304.0,4.0,,免费评估
19,谢菲尔德哈莱姆大学Sheffield Hallam University,54.9,85,83,73,25.6,5,333.0,6.0,42.0,免费评估
20,斯旺西大学Swansea University,50.4,80,84,68,27.5,4,346.0,3.0,56.0,免费评估
