Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Colorado School of Mines,United States,100.0,88.8,83.2,80.5,92.3,免费评估
2,Massachusetts Institute of Technology (MIT),United States,73.7,95.4,91.4,91.0,83.3,免费评估
3,Stanford University,United States,72.6,92.2,91.6,92.7,82.4,免费评估
4,剑桥大学University of Cambridge,United Kingdom,68.7,99.7,88.7,84.4,80.3,免费评估
5,牛津大学University of Oxford,United Kingdom,65.0,100.0,92.8,91.4,80.1,免费评估
6,"University of California, Berkeley (UCB)",United States,69.3,86.2,91.8,91.9,79.4,免费评估
7,帝国理工学院Imperial College London,United Kingdom,71.0,86.9,89.3,85.5,79.1,免费评估
8,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,66.4,84.3,91.0,95.0,78.0,免费评估
9,The University of Hong Kong,Hong Kong,60.8,86.8,100.0,99.7,77.7,免费评估
10,The University of Queensland,Australia,73.7,85.9,82.1,71.3,77.0,免费评估
10,The University of Tokyo,Japan,67.6,91.0,83.3,83.4,77.0,免费评估
12,California Institute of Technology (Caltech),United States,65.9,74.5,93.2,94.2,76.0,免费评估
13,McGill University,Canada,73.9,75.5,85.0,73.7,75.9,免费评估
14,University of British Columbia,Canada,71.2,77.7,85.0,78.6,75.7,免费评估
15,Kyoto University,Japan,67.4,86.3,82.1,79.3,75.2,免费评估
16,The University of New South Wales (UNSW Australia),Australia,68.7,85.6,83.0,72.9,74.9,免费评估
17,Peking University,China,59.8,90.2,87.4,89.7,74.5,免费评估
18,Universidad de Chile,Chile,69.4,79.5,84.6,72.9,74.2,免费评估
19,Curtin University,Australia,62.6,76.1,91.5,91.9,74.0,免费评估
20,University of Texas at Austin,United States,66.4,73.4,85.1,87.9,73.8,免费评估
21,The University of Melbourne,Australia,60.1,89.1,89.6,77.3,72.9,免费评估
22,Texas A&M University,United States,67.8,73.9,80.0,81.1,72.8,免费评估
23,"Mines, ParisTech",France,73.5,83.7,70.4,55.1,72.3,免费评估
24,Tohoku University,Japan,65.8,76.6,83.9,75.9,72.2,免费评估
25,National University of Singapore (NUS),Singapore,66.0,90.7,78.3,61.6,72.1,免费评估
26,Pennsylvania State University,United States,66.7,60.1,89.7,87.0,71.9,免费评估
26,RWTH Aachen University,Germany,66.3,81.0,85.8,64.8,71.9,免费评估
26,Saint-Petersburg State University,Russia,67.1,85.8,78.6,62.7,71.9,免费评估
26,Technische Universität Bergakademie Freiberg,Germany,74.3,57.7,83.7,71.3,71.9,免费评估
30,University of Toronto,Canada,62.6,74.0,88.0,79.3,71.2,免费评估
31,Delft University of Technology,Netherlands,62.3,82.5,78.8,76.6,71.0,免费评估
32,Queen`s University at Kingston,Canada,67.5,70.4,83.9,69.6,70.9,免费评估
33,The University of Western Australia,Australia,56.8,76.5,87.7,87.9,70.0,免费评估
34,赫瑞瓦特大学Heriot Watt University,United Kingdom,70.8,73.1,73.7,57.8,69.7,免费评估
35,The University of Adelaide,Australia,60.2,74.8,86.7,76.6,69.6,免费评估
36,Universidade de São Paulo,Brazil,62.5,75.2,81.1,73.7,69.5,免费评估
37,The University of Sydney,Australia,56.8,84.3,86.0,73.7,69.2,免费评估
38,University of Wisconsin-Madison,United States,59.7,60.7,93.0,87.9,69.1,免费评估
39,Monash University,Australia,52.9,87.8,87.1,79.3,69.0,免费评估
39,"Nanyang Technological University, Singapore (NTU)",Singapore,56.2,90.1,80.9,71.3,69.0,免费评估
41,Universidad de Buenos Aires (UBA),Argentina,63.3,69.9,84.5,70.5,68.9,免费评估
42,Columbia University,United States,53.6,74.9,91.6,88.4,68.8,免费评估
42,Seoul National University,South Korea,60.4,85.7,77.1,65.9,68.8,免费评估
44,University of Alberta,Canada,61.3,64.5,84.1,82.2,68.5,免费评估
45,University of Utah,United States,71.8,48.2,80.1,70.5,68.1,免费评估
46,King Fahd University of Petroleum & Minerals,Saudi Arabia,70.8,84.3,64.3,40.2,67.9,免费评估
46,The University of Arizona,United States,60.4,50.1,93.2,91.4,67.9,免费评估
48,"University of California, Los Angeles (UCLA)",United States,50.9,81.1,89.1,85.0,67.8,免费评估
49,National Taiwan University (NTU),Taiwan,50.4,83.9,86.3,85.0,67.7,免费评估
50,Tsinghua University,China,59.3,90.0,74.2,59.1,67.6,免费评估
50,Universidad Nacional Autónoma de México (UNAM),Mexico,59.7,68.8,83.4,76.6,67.6,免费评估
