Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,215.0,4.31,3.2,88.0,100.0,免费评估
2,杜伦大学Durham University,211.0,4.09,2.98,86.0,96.6,免费评估
3,牛津大学University of Oxford,207.0,4.05,2.88,84.0,95.8,免费评估
4,圣安德鲁斯大学University of St Andrews,186.0,4.49,2.84,76.0,93.2,免费评估
5,伯明翰大学University of Birmingham,162.0,4.01,2.9,82.0,92.9,免费评估
6,埃克塞特大学University of Exeter,176.0,4.28,2.84,78.0,92.7,免费评估
7,谢菲尔德大学The University of Sheffield,139.0,4.3,2.98,80.0,92.5,免费评估
8,伦敦大学学院University College London,176.0,3.83,3.03,72.0,92.3,免费评估
9,利兹大学University of Leeds,156.0,4.17,2.91,82.0,92.0,免费评估
10,曼彻斯特大学The University of Manchester,162.0,4.05,3.16,66.0,91.8,免费评估
11,布里斯托大学University of Bristol,166.0,4.35,2.89,68.0,91.0,免费评估
12,伦敦大学玛丽女王学院Queen Mary University of London,133.0,4.21,3.04,,90.4,免费评估
13,爱丁堡大学The University of Edinburgh,178.0,4.03,2.96,66.0,90.2,免费评估
14,诺丁汉大学University of Nottingham,148.0,4.0,2.92,70.0,90.2,免费评估
15,格拉斯哥大学University of Glasgow,,3.91,2.71,76.0,89.0,免费评估
16,巴斯大学University of Bath,,4.08,2.81,70.0,88.9,免费评估
