Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,240,4.24,3.37,84.0,100.0,免费评估
2,牛津大学University of Oxford,220,4.16,3.4,84.0,98.8,免费评估
3,帝国理工学院Imperial College London,197,4.03,3.41,88.0,98.4,免费评估
4,邓迪大学University of Dundee,177,4.12,3.5,85.0,96.9,免费评估
5,圣安德鲁斯大学University of St Andrews,206,4.23,3.16,73.0,95.8,免费评估
6,杜伦大学Durham University,199,3.96,2.94,80.0,95.8,免费评估
7,思克莱德大学University of Strathclyde,193,3.91,3.28,76.0,95.5,免费评估
8,伦敦大学学院University College London,189,3.89,3.25,77.0,95.5,免费评估
9,华威大学The University of Warwick,153,4.21,3.01,87.0,95.3,免费评估
10,巴斯大学University of Bath,177,3.97,3.06,83.0,95.3,免费评估
11,兰卡斯特大学Lancaster University,156,4.31,3.08,82.0,95.2,免费评估
12,约克大学The University of York,173,4.25,3.37,77.0,95.1,免费评估
13,伯明翰大学University of Birmingham,167,4.09,3.2,81.0,95.0,免费评估
14,伦敦国王学院King's College London,174,4.12,3.07,79.0,95.0,免费评估
15,埃克塞特大学University of Exeter,171,4.21,3.15,78.0,94.9,免费评估
16,谢菲尔德大学The University of Sheffield,160,4.14,3.4,78.0,94.9,免费评估
17,格拉斯哥大学University of Glasgow,189,4.16,3.0,73.0,94.6,免费评估
18,布里斯托大学University of Bristol,167,4.16,3.15,76.0,94.5,免费评估
19,曼彻斯特大学The University of Manchester,168,4.05,3.12,79.0,94.5,免费评估
20,爱丁堡大学The University of Edinburgh,192,3.77,3.44,70.0,94.4,免费评估
21,肯特大学University of Kent,135,4.05,3.07,85.0,94.0,免费评估
22,萨塞克斯大学University of Sussex,153,3.85,3.28,80.0,93.8,免费评估
23,诺丁汉特伦特大学Nottingham Trent University,128,4.2,3.16,86.0,93.6,免费评估
24,南安普顿大学University of Southampton,152,4.17,2.99,76.0,93.4,免费评估
25,利兹大学University of Leeds,158,4.06,3.19,74.0,93.3,免费评估
26,阿斯顿大学Aston University,120,4.07,3.37,83.0,93.0,免费评估
27,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,173,4.02,3.11,75.0,93.0,免费评估
28,利物浦大学The University of Liverpool,148,3.98,2.97,77.0,92.9,免费评估
29,诺丁汉大学University of Nottingham,152,4.0,2.88,77.0,92.6,免费评估
30,纽卡斯尔大学Newcastle University,147,3.91,3.4,73.0,92.6,免费评估
31,东英吉利大学University of East Anglia,137,4.13,3.15,75.0,92.5,免费评估
32,朴茨茅斯大学University of Portsmouth,104,4.17,3.12,84.0,92.5,免费评估
33,赫瑞瓦特大学Heriot Watt University,164,3.5,2.83,78.0,92.5,免费评估
34,林肯大学University of Lincoln,127,4.36,3.11,78.0,92.4,免费评估
35,阿伯丁大学University of Aberdeen,166,4.11,3.11,67.0,92.4,免费评估
36,萨里大学University of Surrey,150,4.22,3.37,68.0,92.2,免费评估
37,卡迪夫大学Cardiff University,157,3.93,3.23,71.0,92.2,免费评估
38,阿尔斯特大学University of Ulster,126,3.85,3.24,79.0,92.2,免费评估
39,"圣乔治医学院St George's, University of London",151,3.72,2.95,79.0,92.2,免费评估
40,英国女王大学Queen's University Belfast,147,3.81,2.92,73.0,91.9,免费评估
41,诺桑比亚大学Northumbria University,137,3.96,3.12,79.0,91.9,免费评估
42,斯旺西大学Swansea University,121,4.14,3.21,76.0,91.9,免费评估
43,莱斯特大学University of Leicester,137,4.04,3.16,73.0,91.9,免费评估
44,罗伯特高登大学The Robert Gordon University,157,3.95,2.85,77.0,91.8,免费评估
45,亚伯大学Aberystwyth University,117,4.18,3.1,76.0,91.7,免费评估
46,伦敦大学皇家霍洛威学院Royal Holloway University of London,136,4.01,2.89,75.0,91.6,免费评估
47,基尔大学Keele University,134,4.12,2.48,78.0,91.6,免费评估
48,伦敦大学玛丽女王学院Queen Mary University of London,137,3.83,3.07,74.0,91.1,免费评估
49,赫尔大学The University of Hull,120,3.95,2.96,74.0,90.7,免费评估
50,斯特林大学University of Stirling,164,3.92,3.27,57.0,90.7,免费评估
51,牛津布鲁克斯大学Oxford Brookes University,124,3.91,2.67,76.0,90.6,免费评估
