Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,诺丁汉大学University of Nottingham,100.0,90.6,90.3,73.2,11.1,8.0,144,7,75.0,免费评估
2,利兹大学University of Leeds,99.1,90.4,89.2,85.5,19.7,5.0,171,7,86.0,免费评估
3,诺丁汉特伦特大学Nottingham Trent University,92.8,96.5,96.4,96.0,15.7,4.0,144,7,49.0,免费评估
4,雷丁大学University of Reading,92.5,88.1,88.7,73.3,13.1,,138,7,82.0,免费评估
5,纽卡斯尔大学Newcastle University,91.0,84.5,79.7,67.2,11.1,9.0,143,6,82.0,免费评估
6,班戈大学Bangor University,87.4,96.8,95.9,81.5,14.7,3.0,138,7,,免费评估
7,亚伯大学Aberystwyth University,79.6,97.7,94.1,87.1,16.3,10.0,117,3,66.0,免费评估
8,英国女王大学Queen's University Belfast,78.2,87.5,86.4,56.7,14.6,4.0,141,9,80.0,免费评估
9,阿伯泰邓迪大学University of Abertay Dundee,77.0,,,,16.7,3.0,146,9,,免费评估
10,谢菲尔德哈莱姆大学Sheffield Hallam University,72.1,93.4,93.5,75.1,17.1,4.0,123,7,68.0,免费评估
11,哈珀亚当斯大学Harper Adams University,69.0,94.7,91.1,68.4,15.3,4.0,131,3,83.0,免费评估
12,卡迪夫都市大学Cardiff Metropolitan University,66.9,70.0,75.2,64.3,9.6,5.0,101,8,,免费评估
13,曼彻斯特城市大学Manchester Metropolitan University,61.0,74.9,77.5,65.0,11.0,,137,4,,免费评估
14,Writtle UC,55.6,64.3,78.9,66.1,7.7,7.0,130,3,27.0,免费评估
15,苏格兰农业学院Scotland's Rural College,47.6,91.0,88.9,61.3,9.3,8.0,137,1,21.0,免费评估
16,哥比亚大学University of Cumbria,41.6,75.9,86.2,68.8,15.6,2.0,107,3,,免费评估
17,皇家农学院Royal Agricultural University,37.1,86.4,81.9,58.6,20.8,4.0,120,4,62.0,免费评估
