Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,84,4.0,550.0,85.0,100.0,免费评估
2,谢菲尔德大学The University of Sheffield,85,5.0,447.0,69.0,96.0,免费评估
3,剑桥大学University of Cambridge,86,2.8,524.0,74.0,94.4,免费评估
4,伦敦大学学院University College London,74,3.2,518.0,89.0,92.2,免费评估
5,巴斯大学University of Bath,80,2.1,482.0,86.0,90.3,免费评估
6,伦敦政治经济学院The London School of Economics and Political Science,75,3.7,508.0,76.0,90.1,免费评估
7,华威大学The University of Warwick,80,3.1,479.0,74.0,89.8,免费评估
8,圣安德鲁斯大学University of St Andrews,80,2.1,513.0,77.0,89.3,免费评估
9,埃克塞特大学University of Exeter,84,2.9,443.0,69.0,89.2,免费评估
10,杜伦大学Durham University,78,2.5,489.0,80.0,88.9,免费评估
11,埃塞克斯大学University of Essex,83,5.0,329.0,59.0,88.0,免费评估
12,亚伯大学Aberystwyth University,83,4.4,342.0,63.0,87.5,免费评估
13,约克大学The University of York,77,2.3,456.0,76.0,85.8,免费评估
14,伦敦国王学院King's College London,78,2.3,459.0,72.0,85.4,免费评估
15,诺丁汉大学University of Nottingham,76,2.5,429.0,76.0,85.1,免费评估
16,伦敦大学亚非学院SOAS University of London,73,2.8,469.0,75.0,84.9,免费评估
17,萨塞克斯大学University of Sussex,79,2.7,385.0,68.0,83.7,免费评估
18,莱斯特大学University of Leicester,89,0.9,352.0,67.0,82.7,免费评估
19,布里斯托大学University of Bristol,73,1.9,453.0,76.0,82.2,免费评估
20,伦敦大学玛丽女王学院Queen Mary University of London,79,1.8,398.0,68.0,81.4,免费评估
21,纽卡斯尔大学Newcastle University,79,2.2,394.0,63.0,81.3,免费评估
22,拉夫堡大学Loughborough University,83,1.9,356.0,62.0,81.2,免费评估
23,伯明翰大学University of Birmingham,81,1.8,419.0,58.0,81.0,免费评估
24,格拉斯哥大学University of Glasgow,81,2.3,407.0,54.0,80.9,免费评估
25,卡迪夫大学Cardiff University,77,2.4,405.0,60.0,80.0,免费评估
26,赫尔大学The University of Hull,81,1.8,348.0,64.0,80.0,免费评估
27,兰卡斯特大学Lancaster University,80,1.0,400.0,66.0,79.6,免费评估
28,东英吉利大学University of East Anglia,82,1.5,381.0,58.0,79.3,免费评估
29,邓迪大学University of Dundee,84,1.6,347.0,55.0,79.0,免费评估
30,爱丁堡大学The University of Edinburgh,68,2.3,450.0,69.0,78.8,免费评估
31,利兹大学University of Leeds,75,0.9,410.0,72.0,78.5,免费评估
32,布莱顿大学University of Brighton,71,4.1,277.0,,77.8,免费评估
33,南安普顿大学University of Southampton,76,1.3,418.0,62.0,77.6,免费评估
34,萨里大学University of Surrey,73,1.3,337.0,79.0,77.6,免费评估
35,思克莱德大学University of Strathclyde,83,1.0,366.0,53.0,77.2,免费评估
36,布拉德福德大学University of Bradford,79,2.5,254.0,62.0,76.9,免费评估
37,基尔大学Keele University,79,1.6,299.0,64.0,76.6,免费评估
38,曼彻斯特大学The University of Manchester,64,2.8,429.0,65.0,76.1,免费评估
39,雷丁大学University of Reading,77,1.8,342.0,56.0,75.6,免费评估
40,利物浦大学The University of Liverpool,80,0.6,366.0,59.0,75.4,免费评估
41,伦敦大学皇家霍洛威学院Royal Holloway University of London,71,1.3,376.0,69.0,75.4,免费评估
42,阿斯顿大学Aston University,76,1.0,360.0,63.0,75.2,免费评估
43,布鲁内尔大学Brunel University,80,1.2,301.0,60.0,75.1,免费评估
44,肯特大学University of Kent,77,1.2,326.0,61.0,74.6,免费评估
45,英国女王大学Queen's University Belfast,73,2.2,350.0,57.0,74.6,免费评估
46,斯特林大学University of Stirling,79,0.9,319.0,61.0,74.6,免费评估
47,普利茅斯大学University of Plymouth,79,1.9,269.0,53.0,73.8,免费评估
48,朴茨茅斯大学University of Portsmouth,80,2.4,283.0,44.0,73.8,免费评估
49,阿伯丁大学University of Aberdeen,78,1.2,329.0,51.0,73.0,免费评估
50,哈德斯菲尔德大学University of Huddersfield,77,0.1,295.0,68.0,72.5,免费评估
51,斯旺西大学Swansea University,75,1.1,312.0,60.0,72.4,免费评估
52,诺桑比亚大学Northumbria University,74,1.5,296.0,60.0,72.3,免费评估
53,阿尔斯特大学University of Ulster,78,1.8,248.0,52.0,71.8,免费评估
54,牛津布鲁克斯大学Oxford Brookes University,77,0.8,310.0,50.0,69.9,免费评估
55,西英格兰大学University of the West of England,80,0.5,266.0,48.0,69.4,免费评估
56,伦敦大学金史密斯学院Goldsmiths University of London,69,1.6,322.0,53.0,69.2,免费评估
57,德蒙福特大学De Montfort University,79,1.0,244.0,49.0,69.1,免费评估
58,伦敦城市大学City University London,68,,365.0,67.0,69.0,免费评估
59,威斯敏斯特大学University of Westminster,70,1.0,263.0,59.0,67.7,免费评估
60,索尔福德大学University of Salford,75,1.2,263.0,45.0,66.9,免费评估
61,伯明翰城市大学Birmingham City University,73,1.1,,48.0,66.7,免费评估
62,曼彻斯特城市大学Manchester Metropolitan University,76,0.7,251.0,45.0,66.0,免费评估
63,林肯大学University of Lincoln,77,1.0,256.0,36.0,65.4,免费评估
64,金斯顿大学Kingston University,70,1.0,243.0,52.0,65.1,免费评估
65,诺丁汉特伦特大学Nottingham Trent University,74,,253.0,51.0,64.6,免费评估
66,伦敦都市大学London Metropolitan University,71,1.0,239.0,49.0,64.3,免费评估
67,利物浦约翰摩尔斯大学Liverpool John Moores University,70,,244.0,54.0,62.5,免费评估
68,利兹都会大学Leeds Metropolitan University,70,,241.0,52.0,62.2,免费评估
69,中央兰开夏大学University of Central Lancashire,71,0.2,241.0,,62.1,免费评估
70,格林威治大学The University of Greenwich,76,0.1,185.0,42.0,61.0,免费评估
71,考文垂大学Coventry University,61,0.7,304.0,43.0,58.9,免费评估
