Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,帝国理工学院Imperial College London,85.7%,91.2%,61.5%,222,89.7%,100.0,免费评估
2,剑桥大学University of Cambridge,75.5%,77.6%,67.0%,241,93.0%,98.9,免费评估
3,格拉斯哥大学University of Glasgow,83.5%,86.4%,47.2%,210,97.4%,98.4,免费评估
4,巴斯大学University of Bath,87.9%,83.8%,52.9%,195,94.3%,98.0,免费评估
5,布里斯托大学University of Bristol,82.5%,86.2%,52.3%,202,89.2%,96.2,免费评估
6,南安普顿大学University of Southampton,80.5%,81.2%,52.3%,181,98.0%,96.1,免费评估
7,利兹大学University of Leeds,92.6%,92.8%,32.0%,167,88.3%,94.4,免费评估
7,阿伯丁大学University of Aberdeen,84.2%,86.4%,28.4%,195*,93.1%,94.4,免费评估
9,University of Strathclyde,82.9%,81.4%,35.7%,197,91.2%,94.1,免费评估
10,拉夫堡大学Loughborough University,87.4%,91.1%,26.9%,148,97.0%,93.5,免费评估
11,诺丁汉大学University of Nottingham,82.0%,86.6%,40.8%,159,91.3%,92.7,免费评估
12,伯明翰大学University of Birmingham,86.1%,82.0%,21.9%,163,95.1%,92.1,免费评估
13,谢菲尔德大学The University of Sheffield,74.8%,80.8%,43.1%,166,92.5%,91.5,免费评估
13,赫瑞瓦特大学Heriot Watt University,81.4%,84.2%,47.8%,174,81.1%,91.5,免费评估
15,英国女王大学Queen's University Belfast,83.7%,79.9%,31.3%,143,96.0%,91.4,免费评估
15,邓迪大学University of Dundee,77.4%,79.1%,46.2%,156,92.0%,91.4,免费评估
17,爱丁堡大学The University of Edinburgh,75.7%,83.2%,50.3%,194,79.5%,91.3,免费评估
18,曼彻斯特大学The University of Manchester,76.8%,81.6%,36.4%,174,90.5%,91.2,免费评估
19,卡迪夫大学Cardiff University,77.1%,80.9%,35.0%,168,92.2%,91.1,免费评估
20,斯旺西大学Swansea University,78.1%,78.7%,45.5%,139,93.9%,90.9,免费评估
21,西苏格兰大学University of the West of Scotland,93.7%,91.8%,9.0%,151,87.2%,90.7,免费评估
22,纽卡斯尔大学Newcastle University,76.7%,78.8%,40.9%,160,90.8%,90.6,免费评估
23,萨里大学University of Surrey,80.1%,82.4%,30.8%,158,89.2%,90.1,免费评估
24,伦敦大学学院University College London,70.2%,75.0%,23.1%,187,97.7%,90.0,免费评估
25,布鲁内尔大学Brunel University,83.7%,85.1%,23.7%,142,87.9%,89.0,免费评估
26,阿伯泰邓迪大学University of Abertay Dundee,88.9%,86.2%,16.3%,133,87.1%,88.6,免费评估
27,Northumbria University,84.6%,81.3%,30.7%,138,83.3%,88.2,免费评估
28,龙比亚大学Napier University,85.8%,88.0%,7.7%,147,87.5%,88.1,免费评估
29,考文垂大学Coventry University,80.7%,86.2%,10.3%,132,93.7%,87.8,免费评估
30,利物浦大学The University of Liverpool,77.0%,79.7%,32.1%,143,86.4%,87.6,免费评估
31,格林威治大学The University of Greenwich,79.1%,82.9%,5.5%,156,89.7%,87.0,免费评估
32,伦敦南岸大学London South Bank University,87.6%,89.5%,19.6%,106,83.3%,86.5,免费评估
32,埃克塞特大学University of Exeter,64.9%,64.3%,36.4%,169,91.3%,86.5,免费评估
34,诺丁汉特伦特大学Nottingham Trent University,79.5%,81.0%,,127,97.2%,86.2,免费评估
35,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,85.3%,83.9%,9.1%,157,78.0%,86.0,免费评估
36,阿尔斯特大学University of Ulster,80.0%,79.5%,,113,97.6%,85.4,免费评估
36,布拉德福德大学University of Bradford,75.8%,79.0%,17.8%,124,90.4%,85.4,免费评估
38,泰晤士河谷大学Thames Valley University,96.9%,93.4%,,116,73.9%,85.0,免费评估
39,普利茅斯大学University of Plymouth,73.1%,77.9%,15.7%,113,89.0%,83.4,免费评估
40,朴茨茅斯大学University of Portsmouth,75.2%,79.2%,9.1%,117,87.0%,83.0,免费评估
41,西英格兰大学University of the West of England,80.6%,80.5%,10.6%,109,82.4%,82.8,免费评估
41,索尔福德大学University of Salford,78.7%,80.7%,19.6%,115,78.0%,82.8,免费评估
43,利物浦约翰摩尔斯大学Liverpool John Moores University,77.3%,75.5%,,138,84.9%,82.7,免费评估
44,南威尔士大学The University of South Wales,81.6%,78.7%,,134,77.4%,82.0,免费评估
45,东伦敦大学University of East London,84.5%,89.6%,2.3%,119,70.4%,81.4,免费评估
46,金斯顿大学Kingston University,85.8%,87.8%,2.9%,116,69.4%,81.1,免费评估
47,蒂赛德大学Teesside University,71.7%,74.3%,5.8%,122,84.4%,80.9,免费评估
48,中央兰开夏大学University of Central Lancashire,69.1%,67.1%,7.1%,154,,80.4,免费评估
49,剑桥安鲁大学Anglia Ruskin University,77.8%,73.6%,5.2%,106,81.0%,80.3,免费评估
50,伦敦城市大学City University London,75.3%,75.8%,20.2%,132,68.6%,80.2,免费评估
51,德比大学University of Derby,76.0%,76.4%,6.7%,92,82.8%,80.0,免费评估
52,布莱顿大学University of Brighton,76.9%,78.7%,5.1%,119,73.4%,79.6,免费评估
53,波尔顿大学University of Bolton,75.8%,82.1%,,130,63.9%,77.5,免费评估
54,利兹贝克特大学Leeds Beckett University,69.7%,70.9%,5.6%,101,78.3%,77.2,免费评估
