Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,格拉斯哥大学University of Glasgow,94,0.9,532,100,100.0,免费评估
2,伦敦国王学院King's College London,84,1.3,486,100,95.4,免费评估
3,曼彻斯特大学The University of Manchester,88,1.4,465,100,95.2,免费评估
4,英国女王大学Queen's University Belfast,96,0.8,482,100,94.3,免费评估
5,布里斯托大学University of Bristol,84,1.0,489,100,92.8,免费评估
6,纽卡斯尔大学Newcastle University,83,0.9,496,99,92.3,免费评估
7,邓迪大学University of Dundee,84,0.7,509,99,91.8,免费评估
8,伯明翰大学University of Birmingham,86,0.8,488,100,91.6,免费评估
9,谢菲尔德大学The University of Sheffield,85,1.0,464,100,90.7,免费评估
10,卡迪夫大学Cardiff University,83,1.0,475,100,90.5,免费评估
11,伦敦大学玛丽女王学院Queen Mary University of London,76,1.3,460,99,89.0,免费评估
12,利物浦大学The University of Liverpool,86,0.6,473,99,87.9,免费评估
13,利兹大学University of Leeds,76,1.0,457,100,86.4,免费评估
