Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,221.0,4.47,3.45,99.0,100.0,免费评估
1,剑桥大学University of Cambridge,235.0,3.81,3.43,99.0,100.0,免费评估
3,格拉斯哥大学University of Glasgow,238.0,4.22,3.2,99.0,99.8,免费评估
4,斯旺西大学Swansea University,,4.19,3.49,99.0,99.4,免费评估
5,帝国理工学院Imperial College London,210.0,4.08,3.35,100.0,98.9,免费评估
6,邓迪大学University of Dundee,242.0,4.19,3.04,100.0,98.8,免费评估
7,伦敦大学玛丽女王学院Queen Mary University of London,214.0,4.3,3.28,100.0,98.7,免费评估
8,伦敦大学学院University College London,215.0,3.9,3.2,100.0,98.5,免费评估
9,爱丁堡大学The University of Edinburgh,209.0,3.95,3.3,98.0,98.4,免费评估
10,纽卡斯尔大学Newcastle University,208.0,4.26,3.2,100.0,98.2,免费评估
11,基尔大学Keele University,194.0,4.25,3.27,100.0,97.9,免费评估
12,阿伯丁大学University of Aberdeen,238.0,4.24,2.89,100.0,97.9,免费评估
13,布里斯托大学University of Bristol,198.0,4.2,3.24,100.0,97.9,免费评估
14,埃克塞特大学University of Exeter,206.0,4.05,3.16,100.0,97.5,免费评估
15,谢菲尔德大学The University of Sheffield,188.0,4.75,3.14,100.0,97.3,免费评估
16,Brighton & Sussex,190.0,4.58,3.24,100.0,97.2,免费评估
17,卡迪夫大学Cardiff University,198.0,3.92,3.25,100.0,97.0,免费评估
18,伦敦国王学院King's College London,190.0,3.47,3.4,99.0,96.9,免费评估
19,圣安德鲁斯大学University of St Andrews,220.0,4.43,2.79,98.0,96.9,免费评估
20,利兹大学University of Leeds,195.0,4.25,3.1,100.0,96.7,免费评估
21,伯明翰大学University of Birmingham,201.0,4.11,3.04,100.0,96.7,免费评估
22,曼彻斯特大学The University of Manchester,198.0,3.84,3.19,100.0,96.7,免费评估
23,诺丁汉大学University of Nottingham,203.0,3.61,3.13,100.0,96.7,免费评估
24,东英吉利大学University of East Anglia,197.0,4.12,3.07,100.0,96.6,免费评估
25,英国女王大学Queen's University Belfast,194.0,4.16,2.88,100.0,96.3,免费评估
26,赫尔大学The University of Hull,184.0,3.98,3.2,100.0,96.2,免费评估
27,南安普顿大学University of Southampton,193.0,4.0,2.94,100.0,96.1,免费评估
28,莱斯特大学University of Leicester,194.0,3.82,3.03,100.0,96.0,免费评估
29,华威大学The University of Warwick,,3.63,3.05,100.0,96.0,免费评估
30,普利茅斯大学University of Plymouth,190.0,4.07,3.16,100.0,95.9,免费评估
31,利物浦大学The University of Liverpool,181.0,4.2,3.09,100.0,95.8,免费评估
32,"圣乔治医学院St George's, University of London",198.0,3.95,2.95,100.0,95.4,免费评估
33,兰卡斯特大学Lancaster University,169.0,4.25,3.27,,95.4,免费评估
