Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,科罗拉多大学波尔得分校University of Colorado Boulder,UnitedStates,82.6,73.7,75.6,97.2,100.0,368.6,免费评估
2,加利福尼亚理工学院California Institute of Technology,UnitedStates,87.0,78.9,77.6,100.0,61.2,342.6,免费评估
3,哥伦比亚大学Columbia University,UnitedStates,72.8,77.8,82.9,82.2,86.6,336.0,免费评估
4,剑桥大学University of Cambridge,UnitedKingdom,78.8,69.0,90.1,66.8,100.0,332.6,免费评估
5,"加利福尼亚大学圣地亚哥分校University of California,San Diego",UnitedStates,61.6,73.9,75.5,70.4,86.6,307.6,免费评估
6,Swiss Federal Institute of Technology Zurich,Switzerland,96.0,74.5,94.1,88.9,0.0,278.2,免费评估
7,麻省理工学院Massachusetts Institute of Technology,UnitedStates,65.1,72.7,80.4,72.4,35.4,261.6,免费评估
8,"加州大学伯克利分校University of California,Berkeley",UnitedStates,79.0,70.9,80.7,84.5,0.0,250.6,免费评估
9,哈佛大学Harvard University,UnitedStates,50.3,76.4,80.4,53.5,50.0,246.3,免费评估
10,University of Copenhagen,Denmark,61.2,69.9,95.1,45.1,50.0,245.3,免费评估
11,Utrecht University,Netherlands,81.0,75.1,95.4,68.6,0.0,243.7,免费评估
12,University Paris Diderot - Paris 7,France,56.6,67.6,88.0,63.8,35.4,240.9,免费评估
13,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,69.1,79.1,76.5,71.8,0.0,235.3,免费评估
14,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,65.5,70.5,82.2,82.2,0.0,234.7,免费评估
15,布里斯托大学University of Bristol,UnitedKingdom,75.8,77.4,91.0,61.3,0.0,232.6,免费评估
16,The University of Tokyo,Japan,84.6,57.3,72.8,75.5,0.0,232.0,免费评估
17,牛津大学University of Oxford,UnitedKingdom,73.3,74.5,92.1,64.6,0.0,230.8,免费评估
18,Université Grenoble Alpes,France,79.1,69.3,91.2,61.7,0.0,228.3,免费评估
19,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,83.0,68.6,74.4,60.8,0.0,227.3,免费评估
20,爱荷华大学University of Iowa,UnitedStates,37.4,68.4,76.5,48.8,50.0,219.9,免费评估
21,马里兰大学University of Maryland-College Park,UnitedStates,58.1,77.4,82.1,67.0,0.0,219.0,免费评估
22,利兹大学University of Leeds,UnitedKingdom,64.9,73.7,90.4,61.9,0.0,218.6,免费评估
23,澳大利亚国立大学The Australian National University,Australia,71.3,70.9,91.4,57.7,0.0,218.3,免费评估
24,University of Versailles Saint-Quentin-en-Yvelines,France,60.6,82.5,93.7,54.7,0.0,216.5,免费评估
25,China University of Geosciences (Wuhan),China,91.9,60.8,72.8,43.6,0.0,210.9,免费评估
26,Paul Sabatier University (Toulouse 3),France,61.9,71.3,92.6,58.4,0.0,210.1,免费评估
27,伦敦大学学院University College London,UnitedKingdom,64.9,73.7,90.6,53.1,0.0,209.9,免费评估
28,斯坦福大学Stanford University,UnitedStates,68.7,64.9,74.2,60.9,0.0,209.4,免费评估
29,帝国理工学院Imperial College London,UnitedKingdom,64.3,69.9,88.8,56.9,0.0,208.8,免费评估
30,亚利桑那大学The University of Arizona,UnitedStates,67.3,72.9,79.3,51.8,0.0,207.9,免费评估
31,南安普顿大学University of Southampton,UnitedKingdom,65.3,67.3,88.7,57.4,0.0,207.7,免费评估
31,约翰霍普金斯大学Johns Hopkins University,UnitedStates,62.9,69.7,71.0,60.9,0.0,207.7,免费评估
33,杜伦大学Durham University,UnitedKingdom,64.2,72.3,89.6,50.9,0.0,205.3,免费评估
33,China University of Geosciences (Beijing),China,100.0,62.6,65.3,29.6,0.0,205.3,免费评估
35,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,57.7,75.5,82.3,54.3,0.0,204.0,免费评估
36,宾州州立大学Pennsylvania State University,UnitedStates,60.6,70.5,75.5,57.2,0.0,203.4,免费评估
37,University of Bern,Switzerland,64.9,68.8,95.5,49.6,0.0,202.4,免费评估
38,Sorbonne University,France,63.3,66.5,92.2,53.6,0.0,201.8,免费评估
39,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,58.3,67.8,75.7,60.2,0.0,201.3,免费评估
40,新南威尔士大学The University of New South Wales,Australia,61.2,77.0,83.8,46.2,0.0,201.1,免费评估
41,University of Bremen,Germany,62.3,67.6,91.6,52.6,0.0,200.7,免费评估
42,Peking University,China,74.7,64.5,74.4,44.9,0.0,199.0,免费评估
43,普林斯顿大学Princeton University,UnitedStates,46.9,80.3,81.0,54.7,0.0,198.1,免费评估
44,University of Savoy,France,63.5,66.3,90.6,50.1,0.0,198.0,免费评估
45,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,58.9,68.4,77.0,55.0,0.0,197.8,免费评估
46,阿尔伯塔大学University of Alberta,Canada,72.2,61.5,84.8,47.0,0.0,197.7,免费评估
47,"加利福尼亚大学欧文分校University of California, Irvine",UnitedStates,41.7,93.7,79.0,46.4,0.0,197.6,免费评估
48,University of Oslo,Norway,62.2,71.7,91.4,43.4,0.0,195.7,免费评估
49,Stockholm University,Sweden,57.4,75.7,96.1,41.9,0.0,194.2,免费评估
50,加利福尼亚大学圣克鲁兹分校University of California， Santa Cruz,UnitedStates,47.4,81.8,81.4,48.2,0.0,193.7,免费评估
