Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,91,1.3,559,81.0,100.0,免费评估
2,牛津大学University of Oxford,89,0.9,552,79.0,94.6,免费评估
3,杜伦大学Durham University,84,1.1,516,80.0,92.7,免费评估
4,圣安德鲁斯大学University of St Andrews,82,0.9,497,75.0,87.8,免费评估
5,巴斯大学University of Bath,85,0.7,459,79.0,87.1,免费评估
6,诺丁汉大学University of Nottingham,77,1.4,419,74.0,86.2,免费评估
7,纽卡斯尔大学Newcastle University,83,0.8,446,75.0,85.6,免费评估
8,南安普顿大学University of Southampton,84,1.2,459,62.0,85.3,免费评估
9,伦敦大学学院University College London,78,0.7,467,81.0,84.9,免费评估
10,利兹大学University of Leeds,81,1.1,437,72.0,84.6,免费评估
12,曼彻斯特大学The University of Manchester,78,1.4,402,64.0,82.9,免费评估
13,布里斯托大学University of Bristol,78,0.5,449,80.0,82.8,免费评估
14,伦敦大学玛丽女王学院Queen Mary University of London,78,1.1,389,71.0,82.7,免费评估
15,莱斯特大学University of Leicester,87,0.6,381,,82.1,免费评估
16,埃克塞特大学University of Exeter,77,0.8,464,66.0,80.7,免费评估
17,格拉斯哥大学University of Glasgow,74,0.4,483,76.0,80.3,免费评估
18,赫瑞瓦特大学Heriot Watt University,80,0.5,400,74.0,79.9,免费评估
19,谢菲尔德大学The University of Sheffield,73,1.1,427,66.0,79.5,免费评估
20,阿伯丁大学University of Aberdeen,80,0.7,387,67.0,78.5,免费评估
21,卡迪夫大学Cardiff University,77,0.8,426,64.0,78.4,免费评估
22,阿斯顿大学Aston University,83,0.3,388,72.0,78.3,免费评估
23,伯明翰大学University of Birmingham,75,0.6,401,72.0,77.9,免费评估
24,爱丁堡大学The University of Edinburgh,70,0.8,508,60.0,77.3,免费评估
25,肯特大学University of Kent,84,0.4,341,69.0,76.9,免费评估
26,英国女王大学Queen's University Belfast,75,0.9,401,61.0,76.8,免费评估
27,兰卡斯特大学Lancaster University,74,0.5,407,71.0,76.2,免费评估
28,诺桑比亚大学Northumbria University,89,,328,70.0,76.1,免费评估
29,伦敦大学皇家霍洛威学院Royal Holloway University of London,73,0.8,391,64.0,75.5,免费评估
30,朴茨茅斯大学University of Portsmouth,82,0.8,300,57.0,73.6,免费评估
31,斯特林大学University of Stirling,82,0.4,341,57.0,72.3,免费评估
32,切斯特大学University of Chester,83,,297,70.0,72.1,免费评估
33,思克莱德大学University of Strathclyde,72,0.2,435,64.0,72.0,免费评估
34,斯旺西大学Swansea University,86,,343,61.0,71.3,免费评估
36,利物浦大学The University of Liverpool,70,0.8,404,52.0,70.9,免费评估
37,赫尔大学The University of Hull,82,,308,67.0,70.8,免费评估
38,罗汉普顿大学Roehampton University,79,0.4,290,,70.5,免费评估
39,萨塞克斯大学University of Sussex,78,,391,61.0,70.4,免费评估
40,索尔福德大学University of Salford,78,0.4,336,55.0,69.7,免费评估
41,诺丁汉特伦特大学Nottingham Trent University,83,,296,59.0,68.5,免费评估
42,阿尔斯特大学University of Ulster,78,0.1,300,,66.9,免费评估
43,曼彻斯特城市大学Manchester Metropolitan University,78,0.2,290,54.0,66.1,免费评估
44,威斯敏斯特大学University of Westminster,62,,281,73.0,62.8,免费评估
45,利物浦约翰摩尔斯大学Liverpool John Moores University,68,,333,48.0,59.4,免费评估
