Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,100.0,100.0,94.4,94.2,97.2,免费评估
2,Stanford University,United States,93.7,95.3,96.7,94.9,94.9,免费评估
3,"Nanyang Technological University, Singapore (NTU)",Singapore,87.5,77.6,96.8,100.0,92.0,免费评估
4,"University of California, Berkeley (UCB)",United States,94.7,89.5,92.7,87.2,91.8,免费评估
5,Harvard University,United States,91.5,97.8,94.9,85.0,91.4,免费评估
6,剑桥大学University of Cambridge,United Kingdom,96.5,93.9,89.1,84.3,91.3,免费评估
7,牛津大学University of Oxford,United Kingdom,92.6,94.1,92.8,84.1,90.7,免费评估
8,National University of Singapore (NUS),Singapore,86.2,87.7,93.8,93.5,90.1,免费评估
9,Tsinghua University,China,90.2,87.6,85.4,93.5,89.6,免费评估
10,Ecole Polytechnique Fédérale de Lausanne (EPFL),Switzerland,90.8,83.3,91.8,87.0,89.4,免费评估
11,帝国理工学院Imperial College London,United Kingdom,90.4,88.8,89.0,85.4,88.6,免费评估
11,Northwestern University,United States,91.0,70.7,93.8,86.8,88.6,免费评估
13,Georgia Institute of Technology,United States,87.6,76.3,90.8,89.7,87.8,免费评估
13,KAIST - Korea Advanced Institute of Science & Technology,South Korea,84.8,89.3,90.2,89.6,87.8,免费评估
15,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,89.8,86.9,87.6,82.3,87.1,免费评估
15,The University of Tokyo,Japan,91.1,91.3,81.9,84.1,87.1,免费评估
17,California Institute of Technology (Caltech),United States,91.2,88.1,87.8,77.3,86.6,免费评估
18,Peking University,China,81.5,83.4,90.5,91.7,86.5,免费评估
19,Seoul National University,South Korea,84.8,88.7,88.0,86.6,86.4,免费评估
20,University of Illinois at Urbana-Champaign,United States,88.0,78.5,88.4,82.8,85.9,免费评估
21,"University of California, Los Angeles (UCLA)",United States,80.2,84.7,94.9,84.5,85.4,免费评估
22,The Hong Kong University of Science and Technology,Hong Kong,84.6,78.2,90.9,83.0,85.1,免费评估
23,Tohoku University,Japan,87.7,89.8,79.1,79.4,83.7,免费评估
24,Delft University of Technology,Netherlands,89.7,71.0,83.5,78.6,83.5,免费评估
25,Shanghai Jiao Tong University,China,81.1,79.9,84.1,87.9,83.4,免费评估
25,University of Texas at Austin,United States,74.7,77.8,93.4,89.4,83.4,免费评估
27,Tokyo Institute of Technology,Japan,91.2,86.1,77.9,74.9,83.3,免费评估
28,RWTH Aachen University,Germany,90.4,86.5,79.7,73.3,83.1,免费评估
29,Kyoto University,Japan,85.6,90.8,81.0,77.8,83.0,免费评估
30,Fudan University,China,71.2,76.8,94.1,92.2,82.7,免费评估
31,Carnegie Mellon University,United States,82.7,82.7,89.2,75.2,82.5,免费评估
31,曼彻斯特大学The University of Manchester,United Kingdom,84.7,79.2,85.3,77.3,82.5,免费评估
33,Cornell University,United States,78.1,85.2,89.8,80.9,82.4,免费评估
34,University of Michigan,United States,80.7,83.7,86.2,80.2,82.3,免费评估
35,Pohang University of Science And Technology (POSTECH),South Korea,76.4,80.0,89.3,85.0,82.1,免费评估
36,Pennsylvania State University,United States,79.5,81.1,86.6,81.9,82.0,免费评估
37,National Taiwan University (NTU),Taiwan,75.8,90.6,86.0,83.5,81.8,免费评估
38,The University of New South Wales (UNSW Sydney),Australia,80.2,76.5,86.9,78.9,81.2,免费评估
39,"University of California, Santa Barbara (UCSB)",United States,80.7,44.6,94.9,81.6,80.9,免费评估
40,Rice University,United States,70.7,58.9,100.0,86.0,80.7,免费评估
41,University of Science and Technology of China,China,68.3,72.2,91.4,91.7,80.3,免费评估
42,Sungkyunkwan University (SKKU),South Korea,69.3,81.3,91.0,86.2,80.2,免费评估
42,University of Pennsylvania,United States,75.2,73.7,93.0,78.1,80.2,免费评估
44,KTH Royal Institute of Technology,Sweden,84.3,64.0,82.3,77.5,80.1,免费评估
45,Osaka University,Japan,82.3,86.8,76.6,76.1,79.8,免费评估
46,McGill University,Canada,80.7,83.2,82.8,73.0,79.6,免费评估
47,Purdue University,United States,74.4,83.1,85.9,79.9,79.5,免费评估
48,Monash University,Australia,75.8,69.5,88.3,79.7,79.3,免费评估
48,The University of Queensland,Australia,72.1,75.6,90.3,81.4,79.3,免费评估
50,KU Leuven,Belgium,79.8,73.2,83.6,76.1,79.2,免费评估
