Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,New York University (NYU),United States,94.3,95.8,100.0,85.1,98.3,免费评估
2,Rutgers University–New Brunswick,United States,94.3,100.0,96.1,71.0,95.1,免费评估
3,University of Pittsburgh,United States,80.5,91.1,95.8,30.1,90.5,免费评估
4,牛津大学University of Oxford,United Kingdom,100.0,89.4,86.8,98.5,89.0,免费评估
5,The Australian National University,Australia,88.2,93.4,87.2,98.8,88.5,免费评估
6,The London School of Economics and Political Science (LSE),United Kingdom,83.6,90.5,88.1,91.1,88.0,免费评估
7,剑桥大学University of Cambridge,United Kingdom,87.3,84.2,84.9,97.3,85.7,免费评估
8,Harvard University,United States,85.5,89.5,83.5,100.0,85.1,免费评估
9,伦敦国王学院King's College London,United Kingdom,83.6,84.9,84.8,78.8,84.4,免费评估
10,Princeton University,United States,88.2,97.7,80.5,87.9,83.4,免费评估
11,圣安德鲁斯大学University of St Andrews,United Kingdom,78.3,85.2,82.8,83.6,82.6,免费评估
11,University of Toronto,Canada,86.5,87.6,82.1,71.8,82.6,免费评估
13,University of Notre Dame,United States,78.3,82.2,84.0,69.4,82.5,免费评估
14,Humboldt-Universität zu Berlin,Germany,78.3,83.9,83.2,74.2,82.3,免费评估
15,Ludwig-Maximilians-Universität München,Germany,75.8,80.8,83.4,79.6,82.2,免费评估
16,Yale University,United States,89.8,94.3,77.0,92.1,80.8,免费评估
17,"University of California, Berkeley (UCB)",United States,83.6,88.0,78.7,79.5,80.2,免费评估
18,Stanford University,United States,74.5,84.1,77.9,94.7,79.0,免费评估
19,Goethe-University Frankfurt am Main,Germany,71.8,81.0,81.2,50.4,78.7,免费评估
20,爱丁堡大学The University of Edinburgh,United Kingdom,93.6,90.0,72.5,78.9,76.7,免费评估
21,Université PSL,France,71.8,80.9,76.5,61.7,75.7,免费评估
22,伦敦大学学院University College London,United Kingdom,84.6,88.1,71.8,82.9,75.3,免费评估
23,Macquarie University,Australia,79.4,89.0,73.1,70.9,75.2,免费评估
24,University of Chicago,United States,68.7,78.1,73.9,86.3,74.4,免费评估
25,Columbia University,United States,71.8,80.7,73.3,76.9,74.1,免费评估
26,The University of Sydney,Australia,81.6,85.1,70.6,78.5,73.5,免费评估
27,Université Paris 1 Panthéon-Sorbonne,France,61.5,64.7,74.6,86.2,72.9,免费评估
28,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,57.1,67.9,74.7,84.5,72.8,免费评估
29,Monash University,Australia,78.3,90.1,67.9,85.7,72.1,免费评估
30,布里斯托大学University of Bristol,United Kingdom,77.1,87.1,66.4,77.5,70.1,免费评估
31,Fudan University,China (Mainland),49.1,47.1,74.3,91.4,69.9,免费评估
32,University of Helsinki,Finland,75.8,79.2,68.2,59.6,69.6,免费评估
33,KU Leuven,Belgium,73.2,72.9,68.4,65.1,69.2,免费评估
33,University of Southern California,United States,81.6,92.0,64.0,77.6,69.2,免费评估
35,Central European University,Hungary,67.0,82.8,67.8,65.8,69.1,免费评估
36,Freie Universitaet Berlin,Germany,59.4,70.9,69.4,76.1,68.9,免费评估
37,University of Oslo,Norway,74.5,82.2,66.6,49.2,68.1,免费评估
38,University of Copenhagen,Denmark,81.6,86.3,63.5,67.5,67.8,免费评估
39,Boston College,United States,65.3,76.6,67.5,48.9,67.3,免费评估
40,Renmin (People's) University of China,China (Mainland),45.9,54.0,69.8,77.6,66.2,免费评估
41,Lomonosov Moscow State University,Russia,59.4,64.8,65.7,86.2,66.0,免费评估
41,Massachusetts Institute of Technology (MIT),United States,77.1,99.1,58.4,92.4,66.0,免费评估
43,华威大学The University of Warwick,United Kingdom,77.1,83.6,61.2,77.8,65.9,免费评估
44,Peking University,China (Mainland),38.2,47.9,70.2,89.0,65.7,免费评估
45,City University of New York,United States,80.5,81.0,61.1,72.2,65.6,免费评估
46,National University of Singapore (NUS),Singapore,67.0,80.1,61.3,96.6,65.5,免费评估
46,Tsinghua University,China (Mainland),52.0,68.1,65.4,87.8,65.5,免费评估
46,Universitat de Barcelona,Spain,68.7,72.6,64.3,61.9,65.5,免费评估
49,Sun Yat-sen University,China (Mainland),57.1,57.1,67.7,62.2,65.3,免费评估
50,University of Michigan-Ann Arbor,United States,86.5,95.6,57.5,77.2,65.2,免费评估
