Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,思克莱德大学University of Strathclyde,218.0,4.52,3.28,,100.0,免费评估
2,纽卡斯尔大学Newcastle University,180.0,4.34,3.04,95.0,91.2,免费评估
3,南安普顿大学University of Southampton,162.0,4.26,3.23,100.0,90.7,免费评估
4,曼彻斯特大学The University of Manchester,164.0,4.14,3.38,90.0,88.8,免费评估
5,东英吉利大学University of East Anglia,177.0,4.15,3.26,90.0,88.7,免费评估
6,曼彻斯特城市大学Manchester Metropolitan University,166.0,4.24,2.88,95.0,87.4,免费评估
7,雷丁大学University of Reading,170.0,3.92,3.05,85.0,87.0,免费评估
8,阿斯顿大学Aston University,140.0,4.01,3.37,95.0,85.4,免费评估
9,伦敦城市大学City University London,142.0,4.21,3.06,95.0,85.2,免费评估
10,谢菲尔德大学The University of Sheffield,150.0,3.87,3.01,85.0,83.9,免费评估
11,利兹大学University of Leeds,158.0,4.07,,100.0,83.8,免费评估
12,玛格丽特女王大学Queen Margaret University,181.0,3.79,3.24,65.0,83.7,免费评估
13,利兹贝克特大学Leeds Beckett University,,4.34,1.76,85.0,82.8,免费评估
14,伯明翰城市大学Birmingham City University,150.0,4.21,,95.0,82.7,免费评估
15,卡迪夫都市大学Cardiff Metropolitan University,149.0,4.19,,95.0,82.5,免费评估
16,德蒙福特大学De Montfort University,142.0,4.11,,100.0,82.1,免费评估
17,斯旺西大学Swansea University,156.0,3.95,,,79.8,免费评估
18,Plymouth Marjon,126.0,4.08,,40.0,70.5,免费评估
