Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,"University of California, Davis",United States,100.0,98.8,91.7,98.7,98.2,免费评估
2,Wageningen University,Netherlands,95.9,90.0,91.6,100.0,95.5,免费评估
3,Cornell University,United States,90.9,83.8,95.1,100.0,93.0,免费评估
4,University of Wisconsin-Madison,United States,79.8,85.5,93.5,94.7,86.2,免费评估
5,Iowa State University,United States,76.6,76.9,90.3,96.7,83.6,免费评估
6,"University of California, Berkeley",United States,73.4,73.3,98.6,96.1,83.0,免费评估
7,Oregon State University,United States,72.1,92.9,90.1,96.7,82.9,免费评估
8,Purdue University,United States,78.8,61.5,89.8,87.9,81.3,免费评估
9,Texas A&M University,United States,77.9,67.5,84.7,87.1,80.2,免费评估
10,The Ohio State University,United States,73.2,69.7,89.7,87.1,79.1,免费评估
11,University of Massachusetts Amherst,United States,68.1,73.6,95.9,85.4,77.8,免费评估
11,雷丁大学University of Reading,United Kingdom,74.7,70.9,91.8,73.8,77.8,免费评估
13,The University of Tokyo,Japan,73.3,87.8,84.2,76.9,77.7,免费评估
14,North Carolina State University,United States,69.3,74.5,87.0,88.7,77.4,免费评估
15,Pennsylvania State University,United States,61.5,72.0,98.5,96.7,77.0,免费评估
15,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,65.3,76.7,96.1,87.1,77.0,免费评估
17,University of Minnesota,United States,67.8,51.3,93.6,93.3,76.5,免费评估
18,The University of Queensland,Australia,64.3,72.8,90.7,94.0,76.4,免费评估
19,Massey University,New Zealand,72.4,83.0,81.4,76.9,76.3,免费评估
20,The Australian National University,Australia,68.1,84.6,93.3,72.7,75.8,免费评估
21,Michigan State University,United States,63.4,69.2,90.6,92.5,75.3,免费评估
22,Universidade estadual de Campinas,Brazil,72.2,73.5,80.1,78.0,75.2,免费评估
23,University of Florida,United States,65.6,65.2,84.0,94.0,75.0,免费评估
24,University of Guelph,Canada,64.3,76.8,87.8,87.1,74.9,免费评估
25,Kyoto University,Japan,65.1,92.8,80.0,80.9,74.0,免费评估
26,Colorado State University,United States,61.5,73.5,91.8,81.8,73.0,免费评估
27,Universidade de São Paulo,Brazil,67.1,73.1,77.4,82.7,72.9,免费评估
28,University of Illinois at Urbana-Champaign,United States,59.7,64.3,89.9,91.0,72.5,免费评估
29,The University of Adelaide,Australia,60.3,69.9,91.5,84.5,72.3,免费评估
30,"Agro, ParisTech",France,76.4,100.0,69.4,48.2,72.0,免费评估
31,University of Copenhagen,Denmark,53.1,84.0,89.2,94.7,71.7,免费评估
32,McGill University,Canada,55.8,65.5,95.6,90.3,71.6,免费评估
33,University of Natural Resources and Applied Life Sciences Vienna,Austria,64.7,69.9,87.7,71.5,71.3,免费评估
34,诺丁汉大学University of Nottingham,United Kingdom,59.7,70.8,92.3,79.0,71.2,免费评估
35,Yale University,United States,52.9,88.0,96.6,81.8,70.8,免费评估
36,The University of Melbourne,Australia,55.4,87.8,90.0,81.8,70.7,免费评估
37,University of British Columbia,Canada,52.4,66.6,94.3,94.7,70.6,免费评估
38,"University of Missouri, Columbia",United States,57.2,84.2,88.1,78.0,70.4,免费评估
39,Hokkaido University,Japan,62.3,91.6,76.8,71.5,70.1,免费评估
40,"University of Maryland, College Park",United States,50.3,62.2,97.6,94.7,69.9,免费评估
41,Nagoya University,Japan,54.6,93.6,87.6,74.8,69.2,免费评估
41,Swedish University of Agricultural Sciences,Sweden,68.4,,87.2,87.1,69.2,免费评估
43,China Agricultural University,China,62.4,37.4,78.8,89.5,68.8,免费评估
44,Ghent University,Belgium,51.3,64.5,89.5,93.3,68.6,免费评估
45,Washington State University,United States,59.3,55.6,84.2,81.8,68.5,免费评估
46,Tohoku University,Japan,58.8,87.7,81.7,69.2,68.4,免费评估
47,"University of California, Riverside",United States,59.4,24.7,94.0,85.4,68.1,免费评估
48,Kasetsart University,Thailand,66.2,94.1,72.5,53.5,67.9,免费评估
49,The University of Georgia,United States,50.3,62.8,89.6,91.8,67.8,免费评估
50,UNESP,Brazil,62.6,63.8,72.0,75.9,67.4,免费评估
