Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,91,1.1,559.0,81.0,100.0,免费评估
2,牛津大学University of Oxford,87,1.1,535.0,80.0,96.7,免费评估
3,杜伦大学Durham University,84,1.0,516.0,80.0,93.9,免费评估
4,南安普顿大学University of Southampton,87,1.2,463.0,72.0,93.1,免费评估
5,圣安德鲁斯大学University of St Andrews,83,1.0,511.0,78.0,92.6,免费评估
6,华威大学The University of Warwick,91,0.8,469.0,65.0,89.9,免费评估
7,利兹大学University of Leeds,86,1.0,419.0,72.0,89.7,免费评估
8,布里斯托大学University of Bristol,81,0.8,444.0,84.0,89.0,免费评估
9,爱丁堡大学The University of Edinburgh,83,1.0,467.0,66.0,88.1,免费评估
10,格拉斯哥大学University of Glasgow,83,0.6,490.0,76.0,87.4,免费评估
11,伯明翰大学University of Birmingham,88,0.9,380.0,66.0,86.8,免费评估
12,纽卡斯尔大学Newcastle University,83,0.9,452.0,66.0,86.1,免费评估
13,伦敦大学学院University College London,76,1.1,502.0,68.0,85.9,免费评估
13,巴斯大学University of Bath,82,0.7,450.0,75.0,85.9,免费评估
15,埃克塞特大学University of Exeter,84,0.9,478.0,60.0,85.8,免费评估
16,诺丁汉大学University of Nottingham,85,0.6,390.0,70.0,83.8,免费评估
17,伦敦国王学院King's College London,78,1.1,460.0,58.0,83.6,免费评估
18,谢菲尔德大学The University of Sheffield,78,0.5,437.0,80.0,83.5,免费评估
19,曼彻斯特大学The University of Manchester,81,1.0,385.0,64.0,83.1,免费评估
20,卡迪夫大学Cardiff University,81,0.8,383.0,67.0,82.0,免费评估
21,赫瑞瓦特大学Heriot Watt University,80,0.5,400.0,74.0,81.6,免费评估
22,雷丁大学University of Reading,85,0.5,358.0,65.0,80.7,免费评估
23,阿斯顿大学Aston University,80,0.3,397.0,68.0,78.2,免费评估
24,伦敦大学玛丽女王学院Queen Mary University of London,78,0.5,377.0,66.0,77.7,免费评估
24,肯特大学University of Kent,82,0.3,337.0,70.0,77.7,免费评估
26,朴茨茅斯大学University of Portsmouth,82,0.8,300.0,57.0,77.0,免费评估
27,斯旺西大学Swansea University,81,0.7,337.0,54.0,76.9,免费评估
28,阿伯丁大学University of Aberdeen,80,0.3,406.0,,76.2,免费评估
29,兰卡斯特大学Lancaster University,71,0.5,,79.0,75.9,免费评估
30,伦敦大学皇家霍洛威学院Royal Holloway University of London,77,1.0,397.0,43.0,75.6,免费评估
31,班戈大学Bangor University,85,,278.0,71.0,75.4,免费评估
32,利物浦大学The University of Liverpool,73,0.7,,62.0,74.5,免费评估
33,赫尔大学The University of Hull,83,,300.0,68.0,74.2,免费评估
34,东英吉利大学University of East Anglia,86,,343.0,55.0,73.6,免费评估
35,诺丁汉特伦特大学Nottingham Trent University,83,,296.0,59.0,71.3,免费评估
36,曼彻斯特城市大学Manchester Metropolitan University,78,0.2,,54.0,69.6,免费评估
