Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,87.0,4.3,528,91.0,100.0,免费评估
2,剑桥大学University of Cambridge,,3.4,547,87.0,97.5,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,76.0,5.0,536,87.0,95.2,免费评估
4,伦敦大学学院University College London,78.0,4.4,522,88.0,94.8,免费评估
5,诺丁汉大学University of Nottingham,85.0,3.8,488,84.0,94.4,免费评估
6,杜伦大学Durham University,80.0,3.8,512,84.0,92.6,免费评估
7,伦敦大学玛丽女王学院Queen Mary University of London,85.0,3.1,442,82.0,90.8,免费评估
8,雷丁大学University of Reading,84.0,3.1,419,87.0,90.2,免费评估
9,纽卡斯尔大学Newcastle University,91.0,1.3,436,81.0,88.5,免费评估
10,格拉斯哥大学University of Glasgow,79.0,2.7,489,84.0,88.3,免费评估
11,阿伯丁大学University of Aberdeen,86.0,1.5,369,93.0,87.0,免费评估
11,莱斯特大学University of Leicester,86.0,1.6,440,83.0,87.0,免费评估
13,爱丁堡大学The University of Edinburgh,73.0,3.6,451,86.0,86.8,免费评估
14,伯明翰大学University of Birmingham,80.0,2.8,446,79.0,86.7,免费评估
15,思克莱德大学University of Strathclyde,75.0,3.1,436,88.0,86.5,免费评估
16,伦敦国王学院King's College London,77.0,2.5,505,81.0,86.3,免费评估
17,布里斯托大学University of Bristol,76.0,2.7,494,81.0,86.1,免费评估
17,伦敦大学亚非学院SOAS University of London,80.0,1.8,465,85.0,86.1,免费评估
19,兰卡斯特大学Lancaster University,81.0,1.8,411,88.0,85.4,免费评估
19,华威大学The University of Warwick,80.0,2.1,484,77.0,85.4,免费评估
21,埃克塞特大学University of Exeter,82.0,2.0,441,79.0,85.1,免费评估
22,南安普顿大学University of Southampton,82.0,1.9,457,76.0,85.0,免费评估
23,萨塞克斯大学University of Sussex,83.0,2.1,380,80.0,84.3,免费评估
24,邓迪大学University of Dundee,86.0,1.9,397,71.0,83.7,免费评估
24,利兹大学University of Leeds,79.0,2.6,432,73.0,83.7,免费评估
26,东英吉利大学University of East Anglia,83.0,1.6,407,78.0,83.3,免费评估
27,肯特大学University of Kent,79.0,3.8,350,71.0,83.2,免费评估
28,卡迪夫大学Cardiff University,78.0,3.4,415,67.0,82.6,免费评估
29,曼彻斯特大学The University of Manchester,73.0,2.2,447,82.0,81.9,免费评估
30,谢菲尔德大学The University of Sheffield,74.0,2.5,438,78.0,81.8,免费评估
31,白金汉大学The University of Buckingham,89.0,,279,89.0,80.5,免费评估
32,赫尔大学The University of Hull,80.0,1.8,355,79.0,80.2,免费评估
33,英国女王大学Queen's University Belfast,72.0,3.4,397,71.0,80.1,免费评估
34,布鲁内尔大学Brunel University,78.0,1.9,366,77.0,79.5,免费评估
35,斯特林大学University of Stirling,84.0,1.6,336,70.0,79.4,免费评估
36,亚伯大学Aberystwyth University,81.0,1.4,302,77.0,78.0,免费评估
36,利物浦大学The University of Liverpool,72.0,2.3,415,72.0,78.0,免费评估
38,牛津布鲁克斯大学Oxford Brookes University,78.0,2.1,329,70.0,76.9,免费评估
39,基尔大学Keele University,75.0,2.2,320,72.0,76.1,免费评估
40,斯旺西大学Swansea University,79.0,1.8,329,66.0,75.7,免费评估
41,格拉摩根大学University of Glamorgan,82.0,0.5,289,77.0,75.4,免费评估
42,格林威治大学The University of Greenwich,94.0,0.3,248,60.0,75.3,免费评估
43,诺桑比亚大学Northumbria University,80.0,,347,76.0,75.1,免费评估
43,萨里大学University of Surrey,69.0,1.3,384,82.0,75.1,免费评估
45,罗伯特高登大学The Robert Gordon University,77.0,0.3,301,85.0,74.8,免费评估
46,索尔福德大学University of Salford,80.0,0.7,340,,74.6,免费评估
47,龙比亚大学Napier University,77.0,0.2,347,79.0,74.3,免费评估
48,埃塞克斯大学University of Essex,74.0,1.9,321,69.0,74.2,免费评估
49,诺丁汉特伦特大学Nottingham Trent University,,0.4,318,80.0,74.1,免费评估
50,朴茨茅斯大学University of Portsmouth,80.0,1.5,318,63.0,74.0,免费评估
51,林肯大学University of Lincoln,85.0,0.4,289,66.0,73.9,免费评估
52,西英格兰大学University of the West of England,79.0,1.0,309,68.0,73.6,免费评估
53,德蒙福特大学De Montfort University,83.0,0.7,251,69.0,73.0,免费评估
54,桑德兰大学University of Sunderland,91.0,0.1,253,56.0,72.9,免费评估
54,阿尔斯特大学University of Ulster,80.0,3.0,304,44.0,72.9,免费评估
56,赫特福德大学University of Hertfordshire,83.0,1.5,243,61.0,72.8,免费评估
57,曼彻斯特城市大学Manchester Metropolitan University,72.0,1.5,324,73.0,72.7,免费评估
58,伦敦城市大学City University London,65.0,1.5,393,78.0,72.5,免费评估
59,哈德斯菲尔德大学University of Huddersfield,74.0,,319,83.0,72.3,免费评估
60,中央兰开夏大学University of Central Lancashire,80.0,0.6,243,75.0,72.2,免费评估
60,切斯特大学University of Chester,78.0,,306,77.0,72.2,免费评估
62,蒂赛德大学Teesside University,84.0,,282,65.0,72.1,免费评估
63,布莱顿大学University of Brighton,72.0,2.6,270,62.0,71.2,免费评估
64,考文垂大学Coventry University,78.0,0.2,321,67.0,71.1,免费评估
65,布拉德福德大学University of Bradford,78.0,2.4,249,53.0,71.0,免费评估
65,赫瑞瓦特大学Heriot Watt University,,,326,70.0,71.0,免费评估
67,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,79.0,0.5,354,55.0,70.7,免费评估
68,阿伯泰邓迪大学University of Abertay Dundee,,0.8,287,68.0,70.0,免费评估
68,伯恩茅斯大学Bournemouth University,73.0,0.1,324,75.0,70.0,免费评估
68,德比大学University of Derby,85.0,,260,59.0,70.0,免费评估
71,斯塔福德郡大学Staffordshire University,78.0,,235,75.0,69.5,免费评估
72,东伦敦大学University of East London,77.0,1.5,191,65.0,68.9,免费评估
73,谢菲尔德哈莱姆大学Sheffield Hallam University,75.0,0.3,299,65.0,68.4,免费评估
74,伯明翰城市大学Birmingham City University,68.0,,291,83.0,68.2,免费评估
75,新白金汉大学Buckinghamshire New University,77.0,,217,73.0,68.1,免费评估
76,普利茅斯大学University of Plymouth,74.0,1.5,286,55.0,67.7,免费评估
77,威斯敏斯特大学University of Westminster,65.0,1.2,316,70.0,67.3,免费评估
78,格罗斯特大学University of Gloucestershire,74.0,,268,68.0,66.9,免费评估
79,利物浦约翰摩尔斯大学Liverpool John Moores University,78.0,,275,56.0,66.4,免费评估
80,金斯顿大学Kingston University,70.0,0.4,280,67.0,65.9,免费评估
81,剑桥安鲁大学Anglia Ruskin University,73.0,,266,64.0,65.2,免费评估
81,米德塞斯大学Middlesex University,69.0,0.6,232,71.0,65.2,免费评估
