Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,兰卡斯特大学Lancaster University,100.0,96.0,90.3,72.5,11.3,10,156.0,6,,免费评估
2,萨里大学University of Surrey,93.1,92.0,90.7,78.0,17.2,8,164.0,10,48.0,免费评估
3,格林多大学Glyndwr University,91.9,92.3,92.1,81.2,20.4,2,,6,64.0,免费评估
4,利兹大学University of Leeds,89.0,88.9,87.4,63.2,19.0,10,158.0,9,,免费评估
5,朴茨茅斯大学University of Portsmouth,87.6,93.2,93.3,80.3,22.6,7,120.0,8,79.0,免费评估
6,德比大学University of Derby,85.5,90.5,93.2,82.5,15.2,6,123.0,6,59.0,免费评估
7,斯特林大学University of Stirling,84.1,90.1,93.4,76.0,13.3,4,167.0,3,,免费评估
8,曼彻斯特大学The University of Manchester,83.6,85.1,84.4,66.8,18.9,9,158.0,8,70.0,免费评估
9,英国女王大学Queen's University Belfast,81.8,87.9,92.7,77.0,15.0,9,139.0,6,48.0,免费评估
10,纽曼大学Newman University,81.7,84.5,93.8,85.3,16.0,7,96.0,7,,免费评估
11,哈德斯菲尔德大学University of Huddersfield,81.3,89.0,88.7,83.5,20.3,6,118.0,7,73.0,免费评估
12,斯旺西大学Swansea University,80.5,95.0,86.7,80.0,25.3,6,134.0,6,77.0,免费评估
13,西英格兰大学University of the West of England,79.9,89.0,93.0,79.9,15.7,6,121.0,7,52.0,免费评估
14,卡迪夫大学Cardiff University,79.8,80.0,82.3,66.6,14.4,10,151.0,7,,免费评估
15,基尔大学Keele University,78.8,87.6,91.2,77.9,18.9,4,128.0,7,,免费评估
16,拉夫堡大学Loughborough University,78.1,86.0,88.0,74.9,21.0,5,155.0,7,,免费评估
17,诺丁汉特伦特大学Nottingham Trent University,77.9,80.0,82.7,75.7,17.5,6,126.0,8,76.0,免费评估
18,杜伦大学Durham University,75.9,77.2,83.9,59.5,16.6,6,161.0,8,,免费评估
19,格罗斯特大学University of Gloucestershire,75.7,93.9,86.7,79.6,24.3,5,116.0,8,73.0,免费评估
20,南安普顿索伦特大学Southampton Solent University,75.4,85.8,96.0,60.7,22.2,4,118.0,5,,免费评估
21,谢菲尔德大学The University of Sheffield,74.8,81.0,79.9,64.1,14.3,5,153.0,9,,免费评估
22,考文垂大学Coventry University,74.7,91.0,91.0,76.5,28.8,9,120.0,7,75.0,免费评估
23,诺桑比亚大学Northumbria University,73.6,83.0,86.7,69.2,20.3,4,145.0,8,63.0,免费评估
24,谢菲尔德哈莱姆大学Sheffield Hallam University,73.0,91.0,94.7,79.8,19.7,6,114.0,7,52.0,免费评估
25,埃塞克斯大学University of Essex,72.4,83.0,84.3,58.6,12.9,7,113.0,7,73.0,免费评估
26,莱斯特大学University of Leicester,72.2,78.0,84.7,70.9,22.5,7,132.0,5,69.0,免费评估
27,诺丁汉大学University of Nottingham,71.9,85.9,90.3,72.7,17.9,6,144.0,5,,免费评估
28,普利茅斯大学University of Plymouth,70.9,88.0,88.4,77.1,21.3,6,124.0,6,47.0,免费评估
