Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,90,3.2,534.0,81.0,100.0,免费评估
2,牛津大学University of Oxford,85,3.3,551.0,79.0,97.4,免费评估
3,南安普顿大学University of Southampton,87,3.5,467.0,,97.2,免费评估
4,圣安德鲁斯大学University of St Andrews,85,3.1,481.0,84.0,95.5,免费评估
5,杜伦大学Durham University,82,3.1,488.0,77.0,92.2,免费评估
6,华威大学The University of Warwick,89,2.4,455.0,68.0,90.7,免费评估
7,伯明翰大学University of Birmingham,88,2.8,432.0,63.0,89.3,免费评估
8,利兹大学University of Leeds,85,3.1,402.0,66.0,88.1,免费评估
9,布里斯托大学University of Bristol,78,2.5,442.0,78.0,87.1,免费评估
10,曼彻斯特大学The University of Manchester,83,2.9,396.0,68.0,87.0,免费评估
11,卡迪夫大学Cardiff University,81,2.4,400.0,79.0,86.9,免费评估
12,纽卡斯尔大学Newcastle University,81,2.7,423.0,71.0,86.6,免费评估
13,伦敦国王学院King's College London,80,3.4,380.0,71.0,86.5,免费评估
14,伦敦大学学院University College London,75,3.2,461.0,71.0,86.4,免费评估
15,诺丁汉大学University of Nottingham,85,1.9,408.0,72.0,86.3,免费评估
16,巴斯大学University of Bath,82,2.1,450.0,71.0,86.1,免费评估
17,埃克塞特大学University of Exeter,83,2.6,442.0,62.0,86.0,免费评估
18,格拉斯哥大学University of Glasgow,83,1.7,428.0,67.0,84.3,免费评估
19,爱丁堡大学The University of Edinburgh,73,3.1,438.0,68.0,83.6,免费评估
20,谢菲尔德大学The University of Sheffield,77,1.6,434.0,76.0,82.8,免费评估
21,英国女王大学Queen's University Belfast,79,0.9,369.0,85.0,81.4,免费评估
22,赫尔大学The University of Hull,87,,312.0,86.0,80.9,免费评估
23,朴茨茅斯大学University of Portsmouth,83,2.4,287.0,63.0,80.0,免费评估
24,兰卡斯特大学Lancaster University,75,1.5,421.0,65.0,78.3,免费评估
24,雷丁大学University of Reading,81,1.6,341.0,,78.3,免费评估
26,赫瑞瓦特大学Heriot Watt University,77,1.6,372.0,66.0,78.0,免费评估
27,肯特大学University of Kent,82,1.0,292.0,71.0,77.7,免费评估
28,斯旺西大学Swansea University,78,2.2,300.0,66.0,77.6,免费评估
29,阿斯顿大学Aston University,78,1.0,372.0,64.0,76.1,免费评估
30,伦敦大学玛丽女王学院Queen Mary University of London,77,1.6,360.0,,76.0,免费评估
31,阿伯丁大学University of Aberdeen,83,0.9,335.0,59.0,75.8,免费评估
32,利物浦大学The University of Liverpool,73,2.1,,60.0,74.6,免费评估
33,伦敦大学皇家霍洛威学院Royal Holloway University of London,71,3.0,378.0,43.0,73.6,免费评估
34,东英吉利大学University of East Anglia,87,,377.0,43.0,73.2,免费评估
35,班戈大学Bangor University,83,,302.0,57.0,71.4,免费评估
36,诺丁汉特伦特大学Nottingham Trent University,87,,279.0,49.0,70.6,免费评估
37,曼彻斯特城市大学Manchester Metropolitan University,77,0.7,268.0,56.0,69.2,免费评估
