Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,85,1.4,580.0,80.0,100.0,免费评估
2,剑桥大学University of Cambridge,87,1.0,630.0,83.0,99.2,免费评估
3,卡迪夫大学Cardiff University,90,0.9,,100.0,97.9,免费评估
4,邓迪大学University of Dundee,91,1.2,460.0,57.0,89.7,免费评估
5,拉夫堡大学Loughborough University,93,1.0,387.0,69.0,88.9,免费评估
6,伦敦大学学院University College London,78,1.1,494.0,77.0,88.4,免费评估
7,萨塞克斯大学University of Sussex,85,1.0,390.0,83.0,88.4,免费评估
8,纽卡斯尔大学Newcastle University,91,0.9,421.0,69.0,88.3,免费评估
9,曼彻斯特大学The University of Manchester,85,1.1,427.0,70.0,87.8,免费评估
10,爱丁堡大学The University of Edinburgh,91,0.9,,63.0,86.6,免费评估
11,布里斯托大学University of Bristol,82,0.9,436.0,79.0,86.4,免费评估
12,诺丁汉大学University of Nottingham,90,0.5,443.0,77.0,86.4,免费评估
13,伦敦国王学院King's College London,79,1.0,436.0,73.0,84.5,免费评估
14,格拉斯哥大学University of Glasgow,83,0.9,454.0,66.0,84.4,免费评估
15,利物浦大学The University of Liverpool,89,0.8,408.0,65.0,84.2,免费评估
16,英国女王大学Queen's University Belfast,80,0.9,390.0,77.0,83.5,免费评估
17,阿伯丁大学University of Aberdeen,87,0.5,424.0,73.0,83.5,免费评估
18,哈德斯菲尔德大学University of Huddersfield,94,,360.0,91.0,83.1,免费评估
19,利兹大学University of Leeds,82,0.9,417.0,61.0,81.9,免费评估
20,雷丁大学University of Reading,85,0.5,375.0,68.0,78.5,免费评估
21,东伦敦大学University of East London,72,0.5,,89.0,77.8,免费评估
22,牛津布鲁克斯大学Oxford Brookes University,83,0.5,355.0,62.0,76.0,免费评估
23,莱斯特大学University of Leicester,86,,410.0,69.0,75.7,免费评估
24,基尔大学Keele University,90,,356.0,64.0,74.2,免费评估
25,普利茅斯大学University of Plymouth,85,0.2,337.0,,72.0,免费评估
26,曼彻斯特城市大学Manchester Metropolitan University,81,0.5,309.0,,71.4,免费评估
27,诺丁汉特伦特大学Nottingham Trent University,77,0.9,,40.0,70.4,免费评估
28,阿尔斯特大学University of Ulster,69,,319.0,71.0,64.2,免费评估
29,威斯敏斯特大学University of Westminster,78,,288.0,51.0,62.4,免费评估
