Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
22,哈德斯菲尔德大学University of Huddersfield,86.7%,81.9%,28.0%,134,73.6%,85.4,免费评估
23,英国皇家北方音乐学院Royal Northern College of Music,80.6%,80.3%,12.3%,138,88.9%,85.1,免费评估
24,皇家音乐学院Royal College of Music,74.8%,74.8%,23.9%,128,93.4%,84.8,免费评估
25,纽卡斯尔大学Newcastle University,70.7%,66.5%,40.8%,155,75.9%,84.3,免费评估
26,德蒙福特大学De Montfort University,86.7%,85.6%,14.5%,118,80.0%,83.6,免费评估
27,University of Lincoln,90.8%,92.3%,6.5%,123,,83.5,免费评估
28,萨塞克斯大学University of Sussex,78.5%,71.2%,30.2%,140,75.0%,83.4,免费评估
28,布鲁内尔大学Brunel University,84.9%,71.2%,32.6%,136*,67.7%,83.4,免费评估
30,阿尔斯特大学University of Ulster,87.2%,83.6%,40.0%,144,50.3%,83.3,免费评估
31,伯明翰城市大学Birmingham City University,87.5%,79.3%,11.6%,128,76.4%,82.9,免费评估
32,肯特大学University of Kent,73.7%,70.6%,44.3%,129*,72.7%,82.8,免费评估
32,考文垂大学Coventry University,83.9%,80.9%,18.1%,121,77.8%,82.8,免费评估
34,伦敦南岸大学London South Bank University,96.4%,89.9%,12.8%,88,76.9%,82.7,免费评估
35,牛津布鲁克斯大学Oxford Brookes University,77.3%,78.3%,30.2%,130,72.9%,82.6,免费评估
36,皇家音乐学院Royal College of Music,74.2%,74.8%,10.9%,125,92.6%,82.4,免费评估
37,利物浦大学The University of Liverpool,83.3%,78.6%,31.4%,150,53.4%,81.9,免费评估
38,切斯特大学University of Chester,82.1%,79.1%,4.3%,129,81.4%,81.8,免费评估
39,苏格兰皇家音乐学院Royal Conservatoire of Scotland,66.6%,66.7%,11.3%,153,87.1%,81.3,免费评估
39,赫尔大学The University of Hull,87.3%,86.2%,11.2%,131,64.9%,81.3,免费评估
41,伦敦大学亚非学院SOAS University of London,76.4%,61.8%,60.0%,122,58.3%,81.2,免费评估
42,斯塔福德郡大学Staffordshire University,81.3%,74.7%,,124,86.4%,81.1,免费评估
42,曼彻斯特城市大学Manchester Metropolitan University,92.8%,85.4%,7.5%,123*,64.2%,81.1,免费评估
44,普利茅斯大学University of Plymouth,84.7%,85.6%,20.2%,124,63.0%,81.0,免费评估
44,格林威治大学The University of Greenwich,81.4%,68.6%,,155,75.0%,81.0,免费评估
46,英国女王大学Queen's University Belfast,68.2%,70.6%,38.3%,158,60.6%,80.8,免费评估
47,索尔福德大学University of Salford,87.9%,84.1%,7.2%,142,59.7%,80.7,免费评估
47,巴斯斯巴大学Bath Spa University,83.9%,80.4%,10.7%,125,71.0%,80.7,免费评估
49,温切斯特大学University of Winchester,84.6%,82.5%,11.2%,132,64.3%,80.3,免费评估
49,泰晤士河谷大学Thames Valley University,81.6%,80.9%,2.3%,141,70.6%,80.3,免费评估
51,基尔大学Keele University,72.1%,73.2%,41.7%,126,62.6%,79.9,免费评估
52,伦敦城市大学City University London,76.0%,67.5%,34.0%,138,60.0%,79.7,免费评估
53,利物浦大学The University of Liverpool,71.8%,62.2%,15.5%,117,86.7%,79.2,免费评估
54,法尔茅斯大学Falmouth University,80.0%,74.5%,6.2%,109,79.2%,78.7,免费评估
55,米德塞斯大学Middlesex University,84.5%,79.3%,16.1%,112,60.1%,78.0,免费评估
56,剑桥安鲁大学Anglia Ruskin University,86.8%,83.0%,16.9%,117,51.6%,77.6,免费评估
57,赫特福德大学University of Hertfordshire,77.9%,73.8%,5.3%,119,70.9%,77.2,免费评估
58,布莱顿大学University of Brighton,91.9%,86.7%,13.1%,110,46.0%,76.9,免费评估
59,伦敦艺术大学University of the Arts London,80.8%,77.9%,,102*,73.7%,76.6,免费评估
60,西苏格兰大学University of the West of Scotland,68.2%,60.9%,11.3%,152,64.8%,76.3,免费评估
61,伍尔弗汉普顿大学University of Wolverhampton,90.2%,84.6%,,112,53.8%,76.2,免费评估
62,德比大学University of Derby,86.3%,78.8%,6.7%,122,50.7%,75.9,免费评估
63,伯恩茅斯大学Bournemouth University,75.6%,71.5%,15.0%,,58.8%,75.5,免费评估
64,Solent University,86.8%,83.1%,,118,51.6%,75.3,免费评估
65,南威尔士大学The University of South Wales,76.4%,74.6%,6.4%,116,63.0%,75.2,免费评估
66,约克圣约翰大学York St John University,78.2%,68.3%,10.5%,116,60.3%,74.9,免费评估
67,格罗斯特大学University of Gloucestershire,80.7%,81.1%,,114,57.9%,74.7,免费评估
68,东伦敦大学University of East London,85.0%,81.3%,11.2%,113,45.8%,74.6,免费评估
69,桑德兰大学University of Sunderland,74.3%,62.5%,4.2%,128*,64.0%,74.5,免费评估
69,艾芝西尔大学Edge Hill University,71.8%,65.4%,3.8%,139,,74.5,免费评估
69,利兹贝克特大学Leeds Beckett University,87.2%,80.7%,1.7%,115,48.4%,74.5,免费评估
72,奇切斯特大学University of Chichester,76.4%,73.7%,9.7%,130,50.1%,74.1,免费评估
73,中央兰开夏大学University of Central Lancashire,70.0%,54.2%,3.9%,117,69.3%,72.7,免费评估
74,金斯顿大学Kingston University,77.9%,72.9%,,114,52.4%,72.0,免费评估
75,Plymouth Marjon University,82.4%,70.9%,,115,46.7%,71.7,免费评估
76,威斯敏斯特大学University of Westminster,61.7%,58.5%,22.5%,119,56.3%,71.3,免费评估
77,坎特伯雷大学Canterbury Christ Church University,71.5%,53.6%,15.2%,112,47.1%,69.4,免费评估
78,北安普顿大学The University of Northampton,73.4%,69.9%,,97,51.7%,68.9,免费评估
79,哥比亚大学University of Cumbria,52.6%,48.6%,,137,39.1%,63.0,免费评估
