Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,杜伦大学Durham University,100.0,98,94,84,19.9,6.0,397,10.0,77,免费评估
2,埃克塞特大学University of Exeter,95.1,94,95,68,23.1,8.0,413,9.0,66,免费评估
3,巴斯大学University of Bath,94.8,82,87,75,19.9,10.0,421,8.0,70,免费评估
4,伯明翰大学University of Birmingham,90.9,95,93,70,24.9,9.0,405,6.0,78,免费评估
5,斯旺西大学Swansea University,89.7,89,91,70,15.8,10.0,354,8.0,59,免费评估
6,爱丁堡大学The University of Edinburgh,89.3,94,92,66,17.8,10.0,400,3.0,71,免费评估
7,普利茅斯大学University of Plymouth,88.1,98,92,75,16.9,10.0,269,9.0,57,免费评估
8,朴茨茅斯大学University of Portsmouth,86.5,88,90,81,22.4,7.0,335,9.0,64,免费评估
9,拉夫堡大学Loughborough University,86.2,93,92,68,20.8,8.0,425,6.0,64,免费评估
10,肯特大学University of Kent,86.0,92,90,68,16.9,6.0,332,9.0,69,免费评估
11,班戈大学Bangor University,85.4,94,94,83,23.5,7.0,283,9.0,58,免费评估
12,南安普顿索伦特大学Southampton Solent University,83.6,99,97,83,15.1,3.0,313,9.0,40,免费评估
13,东英吉利大学University of East Anglia,81.7,58,81,48,9.2,,388,,70,免费评估
14,利物浦约翰摩尔斯大学Liverpool John Moores University,80.8,88,91,75,16.5,7.0,339,6.0,55,免费评估
15,切斯特大学University of Chester,79.4,91,91,82,17.5,5.0,298,2.0,75,免费评估
16,布莱顿大学University of Brighton,78.7,86,88,79,18.6,8.0,292,8.0,51,免费评估
17,诺丁汉特伦特大学Nottingham Trent University,75.2,86,85,72,24.1,6.0,341,9.0,59,免费评估
18,赫特福德大学University of Hertfordshire,75.1,95,90,74,23.1,5.0,321,8.0,59,免费评估
19,牛津布鲁克斯大学Oxford Brookes University,73.9,94,91,68,,6.0,338,8.0,63,免费评估
20,赫尔大学The University of Hull,72.6,86,89,75,23.1,5.0,331,7.0,55,免费评估
