Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,利兹大学University of Leeds,100.0,94.6,90.1,84.8,17.3,6,444,8,83,免费评估
2,诺丁汉大学University of Nottingham,93.9,88.7,87.5,67.3,10.3,8,385,8,71,免费评估
3,雷丁大学University of Reading,87.0,86.0,87.0,66.0,13.1,-,380,8,66,免费评估
4,班戈大学Bangor University,86.2,100.0,98.8,82.3,14.8,3,362,7,-,免费评估
5,纽卡斯尔大学Newcastle University,80.1,86.0,78.1,62.0,11.2,10,361,5,77,免费评估
6,英国女王大学Queen's University Belfast,77.6,93.3,93.9,60.6,15.0,3,364,8,77,免费评估
7,哈珀亚当斯大学Harper Adams University,74.7,94.7,91.1,68.4,15.6,4,343,6,90,免费评估
8,瑞特尔学院Writtle College,73.0,75.0,83.1,70.2,7.4,8,317,4,55,免费评估
9,卡迪夫都市大学Cardiff Metropolitan University,70.6,72.3,86.1,74.5,8.7,5,268,7,-,免费评估
10,谢菲尔德哈莱姆大学Sheffield Hallam University,69.5,94.7,94.3,81.0,18.0,3,303,7,74,免费评估
11,诺丁汉特伦特大学Nottingham Trent University,67.0,95.9,96.6,87.1,14.8,4,311,7,44,免费评估
12,亚伯大学Aberystwyth University,60.6,92.4,95.1,77.5,17.3,10,302,3,43,免费评估
13,苏格兰农业学院Scotland's Rural College,51.1,100.0,94.0,67.1,10.9,6,341,1,-,免费评估
14,哥比亚大学University of Cumbria,41.9,83.3,88.5,69.4,15.7,2,272,8,28,免费评估
15,皇家农学院Royal Agricultural University,38.4,90.1,84.4,62.8,21.2,4,296,5,57,免费评估
16,曼彻斯特城市大学Manchester Metropolitan University,35.1,51.8,65.3,48.6,11.7,3,344,2,61,免费评估
17,切斯特大学University of Chester,33.6,81.0,80.4,60.9,14.2,6,347,2,23,免费评估
