Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,曼彻斯特大学The University of Manchester,88.3,61.7,563,81.8,100.0,免费评估
2,牛津大学University of Oxford,87.3,58.3,535,79.2,96.9,免费评估
3,剑桥大学University of Cambridge,76.3,58.3,550,81.8,93.2,免费评估
4,伦敦大学皇家霍洛威学院Royal Holloway University of London,86.5,70.0,439,70.5,92.3,免费评估
5,伯明翰大学University of Birmingham,72.3,61.7,490,88.8,90.8,免费评估
6,约克大学The University of York,85.7,58.3,452,72.3,90.5,免费评估
6,伦敦国王学院King's College London,74.1,58.3,518,81.3,90.5,免费评估
8,纽卡斯尔大学Newcastle University,85.3,50.0,463,75.6,89.9,免费评估
9,诺丁汉大学University of Nottingham,89.2,45.0,411,79.0,88.9,免费评估
9,英国女王大学Queen's University Belfast,91.0,46.7,410,74.2,88.9,免费评估
11,伦敦城市大学City University London,89.5,41.7,426,75.0,88.1,免费评估
12,谢菲尔德大学The University of Sheffield,86.1,56.7,433,65.6,87.9,免费评估
13,格拉斯哥大学University of Glasgow,84.1,45.0,476,69.2,87.4,免费评估
14,爱丁堡大学The University of Edinburgh,89.4,35.0,472,68.3,87.3,免费评估
15,南安普顿大学University of Southampton,79.9,60.0,404,73.6,86.2,免费评估
16,布里斯托大学University of Bristol,85.8,35.0,461,71.3,85.8,免费评估
17,罗汉普顿大学Roehampton University,85.3,65.0,301,0.0,84.2,免费评估
18,皇家音乐学院Royal College of Music,79.3,40.0,338,96.2,83.9,免费评估
19,萨里大学University of Surrey,85.2,35.0,476,57.6,83.0,免费评估
20,卡迪夫大学Cardiff University,87.2,33.3,395,66.1,81.7,免费评估
21,杜伦大学Durham University,67.8,40.0,497,70.8,80.3,免费评估
21,兰卡斯特大学Lancaster University,79.4,43.3,395,66.4,80.3,免费评估
21,伦敦大学亚非学院SOAS University of London,74.3,50.0,410,0.0,80.3,免费评估
24,班戈大学Bangor University,84.1,40.0,352,67.1,79.9,免费评估
25,利兹大学University of Leeds,84.6,35.0,403,57.9,79.3,免费评估
26,伯明翰城市大学Birmingham City University,80.5,23.3,319,89.2,78.4,免费评估
27,皇家音乐学院Royal College of Music,74.4,26.7,318,94.0,77.4,免费评估
28,哈德斯菲尔德大学University of Huddersfield,81.7,38.3,333,65.0,77.0,免费评估
29,英国皇家北方音乐学院Royal Northern College of Music,80.4,15.0,337,86.9,76.9,免费评估
29,基尔大学Keele University,85.2,35.0,340,59.5,76.9,免费评估
31,伦敦大学金史密斯学院Goldsmiths University of London,76.8,43.3,364,61.0,76.4,免费评估
32,阿伯丁大学University of Aberdeen,78.5,20.0,441,56.0,74.7,免费评估
33,巴斯斯巴大学Bath Spa University,78.3,16.7,395,65.8,74.0,免费评估
34,利物浦大学The University of Liverpool,83.5,26.7,398,45.3,73.8,免费评估
35,萨塞克斯大学University of Sussex,74.3,35.0,393,53.5,73.1,免费评估
