Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,麻省理工学院Massachusetts Institute of Technology,United States,100.0,95.1,92.9,95.2,97.1,免费评估
2,斯坦福大学Stanford University,United States,93.1,93.7,96.8,94.0,94.1,免费评估
3,哈佛大学Harvard University,United States,91.6,100.0,94.1,94.0,93.4,免费评估
4,"University of California, Berkeley (UCB)",United States,90.8,88.6,93.6,96.5,92.3,免费评估
5,剑桥大学University of Cambridge,United Kingdom,88.4,97.8,92.8,94.0,91.3,免费评估
6,牛津大学University of Oxford,United Kingdom,87.7,98.3,91.3,89.9,89.9,免费评估
7,佐治亚理工学院Georgia Institute of Technology,United States,89.0,77.5,86.1,87.0,86.9,免费评估
8,National University of Singapore (NUS),Singapore,82.0,90.6,86.4,92.7,85.9,免费评估
9,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,84.2,74.9,89.6,91.3,85.8,免费评估
10,卡内基梅隆大学Carnegie Mellon University,United States,82.7,77.4,90.3,91.3,85.4,免费评估
10,帝国理工学院Imperial College London,United Kingdom,84.7,83.7,89.5,83.9,85.4,免费评估
12,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,78.1,77.5,91.3,100.0,85.1,免费评估
13,普林斯顿大学Princeton University,United States,84.0,84.6,91.9,80.5,84.9,免费评估
14,University of Washington,United States,79.7,75.8,90.3,92.7,84.0,免费评估
15,"University of California, Los Angeles (UCLA)",United States,79.1,84.9,90.0,88.5,83.7,免费评估
16,多伦多大学University of Toronto,Canada,73.3,86.2,97.2,92.7,83.3,免费评估
17,哥伦比亚大学Columbia University,United States,78.7,80.4,84.9,89.9,82.4,免费评估
18,康奈尔大学Cornell University,United States,81.2,75.3,85.5,83.9,82.0,免费评估
19,The University of Tokyo,Japan,81.8,90.9,79.8,76.8,81.3,免费评估
20,宾夕法尼亚大学University of Pennsylvania,United States,71.4,78.5,91.9,88.5,79.6,免费评估
21,芝加哥大学The University of Chicago,United States,78.4,82.0,83.6,74.9,79.1,免费评估
22,杜克大学Duke University,United States,73.0,73.9,84.3,87.0,78.2,免费评估
23,The University of Hong Kong,Hong Kong,72.5,96.9,83.9,76.8,78.1,免费评估
24,The Hong Kong University of Science and Technology,Hong Kong,73.1,88.1,84.9,74.9,77.3,免费评估
24,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,United States,74.4,77.8,84.6,76.8,77.3,免费评估
26,Tsinghua University,China,72.2,84.6,84.6,78.7,77.2,免费评估
27,伦敦大学学院University College London,United Kingdom,70.2,68.9,90.8,83.9,76.9,免费评估
28,"University of North Carolina, Chapel Hill",United States,70.8,66.6,85.4,87.0,76.5,免费评估
29,约翰霍普金斯大学Johns Hopkins University,United States,69.0,68.4,90.7,83.9,76.3,免费评估
30,澳大利亚国立大学The Australian National University,Australia,73.3,83.2,85.5,70.7,76.2,免费评估
31,KU Leuven,Belgium,66.6,72.4,90.5,87.0,76.0,免费评估
31,Purdue University,United States,71.0,78.0,84.6,78.7,76.0,免费评估
33,墨尔本大学The University of Melbourne,Australia,69.1,87.4,84.5,78.7,75.9,免费评估
34,英属哥伦比亚大学University of British Columbia,Canada,66.6,83.3,91.4,78.7,75.7,免费评估
35,耶鲁大学Yale University,United States,70.1,88.4,85.4,72.8,75.5,免费评估
36,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,78.8,92.1,70.5,63.5,75.4,免费评估
36,"Nanyang Technological University, Singapore (NTU)",Singapore,66.1,89.6,86.2,80.5,75.4,免费评估
36,德克萨斯A&M大学Texas A & M University,United States,70.4,63.2,84.1,85.4,75.4,免费评估
39,The Chinese University of Hong Kong (CUHK),Hong Kong,67.9,83.5,85.2,78.7,75.1,免费评估
39,华威大学The University of Warwick,United Kingdom,74.0,75.2,80.0,72.8,75.1,免费评估
41,麦吉尔大学McGill University,Canada,66.4,81.4,87.1,80.5,74.9,免费评估
42,蒙特利尔大学University of Montreal,Canada,65.9,73.6,88.3,83.9,74.8,免费评估
43,University of Texas at Austin,United States,67.0,82.3,85.6,76.8,74.2,免费评估
44,New York University (NYU),United States,62.5,78.9,91.6,82.2,73.9,免费评估
45,西北大学Northwestern University,United States,63.5,76.5,89.3,80.5,73.4,免费评估
46,The Hong Kong Polytechnic University,Hong Kong,58.7,73.8,91.1,91.3,73.2,免费评估
47,宾州州立大学Pennsylvania State University,United States,64.5,68.9,84.1,85.4,73.0,免费评估
47,Université Catholique de Louvain (UCL),Belgium,67.9,66.2,83.5,78.7,73.0,免费评估
49,Eindhoven University of Technology,Netherlands,69.5,57.5,83.5,78.7,72.9,免费评估
49,"明尼苏达大学双城校区University of Minnesota,Twin Cities",United States,65.1,58.8,86.8,85.4,72.9,免费评估
