Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,84.0,1.8,615.0,94.0,100.0,免费评估
2,牛津大学University of Oxford,,1.4,588.0,79.0,92.5,免费评估
3,帝国理工学院Imperial College London,78.0,1.3,509.0,,87.0,免费评估
4,卡迪夫大学Cardiff University,83.0,1.1,374.0,88.0,86.0,免费评估
5,诺丁汉大学University of Nottingham,78.0,1.3,454.0,,85.4,免费评估
6,埃克塞特大学University of Exeter,85.0,0.8,437.0,73.0,83.0,免费评估
7,格林威治大学The University of Greenwich,89.0,0.2,,82.0,82.9,免费评估
8,华威大学The University of Warwick,76.0,1.1,484.0,68.0,81.2,免费评估
9,诺丁汉特伦特大学Nottingham Trent University,76.0,0.9,,87.0,80.9,免费评估
10,斯旺西大学Swansea University,78.0,1.1,286.0,80.0,79.2,免费评估
11,杜伦大学Durham University,76.0,0.8,523.0,64.0,78.6,免费评估
12,兰卡斯特大学Lancaster University,77.0,0.7,418.0,,77.2,免费评估
13,莱斯特大学University of Leicester,76.0,0.8,357.0,77.0,76.9,免费评估
14,思克莱德大学University of Strathclyde,78.0,0.9,,61.0,75.5,免费评估
15,伦敦大学玛丽女王学院Queen Mary University of London,79.0,0.7,375.0,63.0,75.3,免费评估
16,阿伯丁大学University of Aberdeen,72.0,1.0,386.0,,74.4,免费评估
17,中央兰开夏大学University of Central Lancashire,80.0,0.3,323.0,76.0,74.2,免费评估
18,阿斯顿大学Aston University,78.0,0.6,338.0,,73.7,免费评估
19,伯恩茅斯大学Bournemouth University,,0.5,300.0,75.0,71.9,免费评估
20,龙比亚大学Napier University,80.0,0.4,298.0,61.0,71.3,免费评估
21,西英格兰大学University of the West of England,73.0,0.8,294.0,62.0,70.2,免费评估
22,利物浦约翰摩尔斯大学Liverpool John Moores University,71.0,1.0,261.0,,69.9,免费评估
23,布拉德福德大学University of Bradford,73.0,0.5,291.0,,67.2,免费评估
24,谢菲尔德哈莱姆大学Sheffield Hallam University,74.0,0.5,258.0,58.0,66.4,免费评估
25,格拉摩根大学University of Glamorgan,67.0,0.7,,63.0,65.7,免费评估
26,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,72.0,0.2,295.0,57.0,63.9,免费评估
27,德蒙福特大学De Montfort University,72.0,0.4,201.0,,62.1,免费评估
28,阿尔斯特大学University of Ulster,68.0,,256.0,69.0,61.4,免费评估
29,伦敦南岸大学London South Bank University,73.0,0.7,240.0,27.0,61.2,免费评估
30,伯明翰城市大学Birmingham City University,73.0,,232.0,50.0,59.7,免费评估
