Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,哈佛大学Harvard University,UnitedStates,100.0,84.0,70.9,100.0,,298.2,免费评估
2,约翰霍普金斯大学Johns Hopkins University,UnitedStates,78.1,80.3,67.3,67.0,,238.8,免费评估
3,伦敦大学学院University College London,UnitedKingdom,72.9,74.1,81.0,65.7,,228.9,免费评估
4,旧金山大学University of San Francisco,UnitedStates,60.1,85.6,68.7,62.6,,222.0,免费评估
5,宾夕法尼亚大学University of Pennsylvania,UnitedStates,60.2,81.5,61.2,59.1,,213.0,免费评估
6,多伦多大学University of Toronto,Canada,65.9,71.1,76.1,58.4,,210.6,免费评估
7,斯坦福大学Stanford University,UnitedStates,54.0,88.3,65.3,54.1,,209.5,免费评估
8,牛津大学University of Oxford,UnitedKingdom,57.4,79.4,84.1,55.1,,208.8,免费评估
9,耶鲁大学Yale University,UnitedStates,53.2,83.4,66.5,52.3,,202.1,免费评估
10,麻省理工学院Massachusetts Institute of Technology,UnitedStates,41.1,100.0,71.5,44.9,,200.3,免费评估
11,圣路易斯华盛顿大学Washington University in St Louis,UnitedStates,47.9,90.0,60.5,49.4,,199.4,免费评估
12,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,55.3,79.2,64.3,51.9,,199.3,免费评估
13,"加利福尼亚大学圣地亚哥分校University of California,San Diego",UnitedStates,53.9,80.0,66.9,51.3,,198.6,免费评估
14,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,56.4,76.8,61.9,52.7,,198.3,免费评估
14,哥伦比亚大学Columbia University,UnitedStates,51.8,82.5,65.0,51.0,,198.3,免费评估
16,匹兹堡大学University of Pittsburgh-Pittsburgh Campus,UnitedStates,57.6,75.2,57.5,52.4,,196.7,免费评估
17,Karolinska Institute,Sweden,54.8,73.4,85.3,50.1,,195.4,免费评估
18,帝国理工学院Imperial College London,UnitedKingdom,49.2,76.4,83.5,47.8,,190.1,免费评估
19,墨尔本大学The University of Melbourne,Australia,51.9,75.5,75.3,47.5,,189.9,免费评估
20,伦敦国王学院King's College London,UnitedKingdom,47.2,79.6,82.6,46.3,,189.7,免费评估
20,麦吉尔大学McGill University,Canada,51.3,72.7,78.7,49.9,,189.7,免费评估
22,剑桥大学University of Cambridge,UnitedKingdom,46.7,78.3,82.4,48.1,,189.6,免费评估
23,埃默里大学Emory University,UnitedStates,52.8,77.5,60.5,46.9,,189.2,免费评估
24,西北大学Northwestern University,UnitedStates,58.1,76.1,57.0,41.4,,187.1,免费评估
25,纽约大学New York University,UnitedStates,49.0,82.5,63.7,42.5,,186.7,免费评估
26,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,52.1,75.5,56.1,47.1,,185.9,免费评估
27,Icahn School of Medicine at Mount Sinai,UnitedStates,43.0,85.8,65.8,43.8,,185.7,免费评估
28,Free University Berlin,Germany,51.8,72.5,74.3,46.3,,185.4,免费评估
29,Humboldt University of Berlin,Germany,50.8,72.3,73.7,45.4,,183.2,免费评估
29,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,45.8,80.3,63.6,44.4,,183.2,免费评估
31,University of Zurich,Switzerland,46.7,76.1,83.9,43.1,,182.7,免费评估
32,杜克大学Duke University,UnitedStates,48.6,75.9,62.6,45.4,,182.4,免费评估
33,University of Munich,Germany,45.6,76.8,78.0,42.6,,180.6,免费评估
34,Charite - Universitats Medizin Berlin,Germany,47.8,73.4,73.8,43.7,,179.7,免费评估
35,Heidelberg University,Germany,46.9,74.3,74.3,43.3,,179.4,免费评估
36,康奈尔大学Cornell University,UnitedStates,43.9,81.5,63.7,41.0,,179.1,免费评估
37,Utrecht University,Netherlands,45.5,74.1,75.3,42.0,,176.7,免费评估
38,University of Copenhagen,Denmark,50.8,67.4,77.2,43.0,,176.6,免费评估
39,范德堡大学Vanderbilt University,UnitedStates,46.0,74.1,57.9,42.9,,174.6,免费评估
40,英属哥伦比亚大学University of British Columbia,Canada,44.2,72.5,76.6,42.4,,174.4,免费评估
41,VU University Amsterdam,Netherlands,43.0,75.2,76.6,40.1,,173.7,免费评估
42,Radboud University Nijmegen,Netherlands,45.2,72.0,79.3,39.9,,173.0,免费评估
43,University of Amsterdam,Netherlands,41.6,75.7,77.2,39.6,,172.4,免费评估
44,Baylor College of Medicine,UnitedStates,44.3,73.6,62.4,41.0,,171.4,免费评估
45,爱丁堡大学The University of Edinburgh,UnitedKingdom,37.8,80.0,80.0,35.3,,169.1,免费评估
46,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,46.0,73.2,60.0,37.7,,168.9,免费评估
47,Erasmus University Rotterdam,Netherlands,38.9,76.1,77.5,37.2,,167.7,免费评估
48,University of Barcelona,Spain,44.3,69.9,74.6,38.5,,167.6,免费评估
49,悉尼大学The University of Sydney,Australia,45.8,69.9,70.5,37.5,,167.3,免费评估
50,University of Basel,Switzerland,38.7,75.2,87.9,35.7,,167.2,免费评估
