Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
32,诺丁汉大学University of Nottingham,80.9%,82.8%,26.5%,156,75.0%,90.4,免费评估
33,东英吉利大学University of East Anglia,75.5%,81.4%,38.8%,151,75.3%,90.1,免费评估
34,伦敦大学皇家霍洛威学院Royal Holloway University of London,84.4%,85.1%,25.7%,135,73.9%,90.0,免费评估
35,朴茨茅斯大学University of Portsmouth,85.7%,83.1%,24.3%,121,77.0%,89.6,免费评估
35,纽卡斯尔大学Newcastle University,80.1%,81.2%,28.4%,151,73.4%,89.6,免费评估
37,布鲁内尔大学Brunel University,,,18.2%,131,68.5%,89.5,免费评估
38,亚伯大学Aberystwyth University,87.0%,86.8%,38.2%,117,62.5%,89.1,免费评估
39,埃塞克斯大学University of Essex,88.2%,86.9%,17.8%,124,69.3%,88.7,免费评估
39,卡迪夫大学Cardiff University,76.3%,77.4%,33.3%,159,70.4%,88.7,免费评估
41,罗伯特高登大学The Robert Gordon University,79.8%,76.0%,4.9%,179,77.8%,88.5,免费评估
42,哈德斯菲尔德大学University of Huddersfield,85.8%,85.4%,7.8%,130,76.1%,88.3,免费评估
42,阿伯泰邓迪大学University of Abertay Dundee,86.6%,85.0%,4.3%,161,67.2%,88.3,免费评估
44,利物浦霍普大学Liverpool Hope University,84.9%,85.9%,,117,85.5%,88.2,免费评估
45,林肯大学University of Lincoln,89.4%,91.2%,,130,69.4%,87.8,免费评估
46,蒂赛德大学Teesside University,89.2%,86.4%,,96,83.0%,87.6,免费评估
47,雷丁大学University of Reading,80.0%,79.9%,26.6%,143,67.3%,87.5,免费评估
47,谢菲尔德哈莱姆大学Sheffield Hallam University,85.7%,85.1%,10.4%,119,73.9%,87.5,免费评估
49,基尔大学Keele University,82.4%,83.2%,16.5%,136,69.9%,87.4,免费评估
50,英国女王大学Queen's University Belfast,69.3%,75.3%,47.3%,141,69.8%,87.1,免费评估
51,"伦敦大学伯克贝克学院Birkbeck, University Of London",74.4%,73.9%,41.0%,109,78.3%,87.0,免费评估
52,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,75.7%,74.3%,8.1%,173,73.5%,86.5,免费评估
53,斯特林大学University of Stirling,75.4%,76.8%,49.0%,163,48.8%,86.4,免费评估
54,普利茅斯大学University of Plymouth,84.9%,84.8%,17.4%,132,59.5%,86.2,免费评估
55,斯塔福德郡大学Staffordshire University,86.9%,80.7%,,128,71.3%,86.0,免费评估
56,玛格丽特女王大学Queen Margaret University,87.9%,77.3%,,140,67.9%,85.9,免费评估
56,牛津布鲁克斯大学Oxford Brookes University,77.7%,79.8%,21.3%,129,69.7%,85.9,免费评估
58,切斯特大学University of Chester,88.6%,84.6%,12.0%,120,60.3%,85.8,免费评估
59,卡迪夫都市大学Cardiff Metropolitan University,82.7%,81.6%,,126,75.4%,85.7,免费评估
59,班戈大学Bangor University,80.8%,83.1%,31.5%,138,52.4%,85.7,免费评估
61,赫尔大学The University of Hull,77.4%,77.0%,31.7%,126,64.4%,85.5,免费评估
61,伦敦大学玛丽女王学院Queen Mary University of London,,,26.1%,149,76.9%,85.5,免费评估
61,布拉德福德大学University of Bradford,78.2%,81.6%,9.5%,119,76.1%,85.5,免费评估
64,"圣乔治医学院St George's, University of London",69.3%,71.0%,20.0%,151,77.9%,85.4,免费评估
65,赫瑞瓦特大学Heriot Watt University,69.1%,68.7%,26.3%,148,76.8%,85.3,免费评估
66,考文垂大学Coventry University,77.3%,75.6%,4.5%,112,86.2%,85.2,免费评估
67,利兹贝克特大学Leeds Beckett University,79.5%,84.6%,3.5%,121,72.2%,84.9,免费评估
68,西苏格兰大学University of the West of Scotland,83.2%,82.9%,29.0%,149,42.7%,84.8,免费评估
68,西英格兰大学University of the West of England,78.7%,80.5%,8.2%,116,74.7%,84.8,免费评估
68,中央兰开夏大学University of Central Lancashire,75.5%,79.6%,8.3%,138,72.5%,84.8,免费评估
71,阿尔斯特大学University of Ulster,85.5%,82.5%,,119,66.7%,84.5,免费评估
72,伍斯特大学University of Worcester,82.9%,83.3%,10.9%,116,62.2%,84.2,免费评估
73,Northumbria University,70.4%,73.6%,14.0%,139,75.5%,84.0,免费评估
74,米德塞斯大学Middlesex University,75.6%,79.1%,10.0%,106,73.7%,83.3,免费评估
75,罗汉普顿大学Roehampton University,77.8%,79.9%,20.6%,110,61.7%,83.2,免费评估
75,龙比亚大学Napier University,78.7%,76.8%,8.9%,156,55.5%,83.2,免费评估
77,布莱顿大学University of Brighton,82.0%,80.3%,4.8%,117,63.2%,83.1,免费评估
78,巴斯斯巴大学Bath Spa University,79.9%,76.0%,,102,76.0%,82.9,免费评估
79,威斯敏斯特大学University of Westminster,71.6%,77.1%,21.2%,112,68.9%,82.8,免费评估
79,利物浦约翰摩尔斯大学Liverpool John Moores University,81.5%,79.7%,15.1%,135,50.0%,82.8,免费评估
81,赫特福德大学University of Hertfordshire,75.8%,72.9%,10.9%,111,72.2%,82.6,免费评估
82,Manchester Metropolitan University,76.5%,77.0%,12.0%,130,61.0%,82.5,免费评估
82,德比大学University of Derby,83.6%,81.3%,1.6%,112,61.1%,82.5,免费评估
84,波尔顿大学University of Bolton,85.4%,80.4%,,86*,68.0%,82.4,免费评估
85,索尔福德大学University of Salford,80.3%,77.6%,12.7%,126,55.7%,82.3,免费评估
85,格林威治大学The University of Greenwich,73.0%,77.9%,7.4%,146,61.7%,82.3,免费评估
87,金斯顿大学Kingston University,78.9%,83.6%,2.6%,107,63.0%,81.8,免费评估
87,格罗斯特大学University of Gloucestershire,77.2%,83.9%,14.5%,114,55.2%,81.8,免费评估
89,桑德兰大学University of Sunderland,79.8%,81.8%,7.5%,96,63.0%,81.7,免费评估
90,萨福克学院University Campus Suffolk,76.7%,80.5%,,140*,56.3%,81.3,免费评估
91,贝德福德大学University of Bedfordshire,74.8%,75.7%,25.1%,90,58.6%,80.6,免费评估
92,艾芝西尔大学Edge Hill University,74.2%,77.0%,6.2%,119,60.8%,80.5,免费评估
93,伦敦都市大学London Metropolitan University,76.0%,80.4%,,89,64.9%,79.6,免费评估
94,伦敦南岸大学London South Bank University,68.0%,74.8%,35.0%,95,54.7%,79.5,免费评估
95,剑桥安鲁大学Anglia Ruskin University,84.4%,81.6%,2.2%,103,44.5%,79.2,免费评估
96,伯恩茅斯大学Bournemouth University,77.4%,78.5%,4.7%,112,48.8%,78.7,免费评估
97,坎特伯雷大学Canterbury Christ Church University,72.3%,67.9%,11.9%,101,57.3%,77.7,免费评估
98,北安普顿大学The University of Northampton,81.2%,72.4%,,99,49.6%,77.5,免费评估
99,南威尔士大学The University of South Wales,69.3%,67.1%,,125,58.1%,77.1,免费评估
100,东伦敦大学University of East London,72.7%,72.7%,,116,40.2%,74.8,免费评估
