Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,100.0,90.7,86.0,98.5,96.1,免费评估
2,National University of Singapore (NUS),Singapore,90.3,94.0,89.1,100.0,93.6,免费评估
3,"University of California, Berkeley (UCB)",United States,99.0,91.1,86.8,88.9,93.0,免费评估
4,Delft University of Technology,Netherlands,99.8,83.2,91.3,88.9,92.8,免费评估
5,剑桥大学University of Cambridge,United Kingdom,94.3,89.9,82.6,96.9,92.7,免费评估
6,帝国理工学院Imperial College London,United Kingdom,95.4,90.5,90.6,90.1,92.4,免费评估
7,Politecnico di Milano,Italy,88.8,88.4,92.7,97.9,92.1,免费评估
8,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,94.3,89.9,88.4,90.6,91.6,免费评估
9,Tsinghua University,China,89.2,89.3,100.0,88.9,90.7,免费评估
10,"Nanyang Technological University, Singapore (NTU)",Singapore,85.7,93.8,90.6,92.9,89.8,免费评估
11,EPFL - Ecole Polytechnique Federale de Lausanne,Switzerland,89.5,90.8,90.6,88.0,89.4,免费评估
12,The University of New South Wales (UNSW Sydney),Australia,85.1,84.2,86.0,95.4,88.2,免费评估
13,Stanford University,United States,94.9,82.0,64.3,93.5,88.0,免费评估
14,Georgia Institute of Technology,United States,89.0,86.6,91.3,85.0,87.8,免费评估
15,The Hong Kong Polytechnic University,Hong Kong,86.1,95.0,100.0,73.2,85.7,免费评估
16,牛津大学University of Oxford,United Kingdom,84.4,80.0,71.1,96.5,85.4,免费评估
17,The Hong Kong University of Science and Technology,Hong Kong,85.4,89.7,75.7,86.5,84.9,免费评估
17,The University of Hong Kong,Hong Kong,84.3,87.7,85.2,84.1,84.9,免费评估
19,The University of Tokyo,Japan,92.0,72.4,68.5,89.0,84.6,免费评估
20,The University of Sydney,Australia,83.3,89.4,80.7,85.6,84.5,免费评估
21,University of Illinois at Urbana-Champaign,United States,95.2,87.3,88.4,65.9,84.2,免费评估
22,The University of Melbourne,Australia,82.4,86.3,76.8,87.8,83.8,免费评估
23,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),Spain,84.3,85.6,86.0,78.9,83.1,免费评估
24,Kyoto University,Japan,86.4,72.1,74.6,88.1,83.0,免费评估
24,Politecnico di Torino,Italy,77.1,88.9,86.0,86.5,83.0,免费评估
26,University of Texas at Austin,United States,93.5,83.7,73.4,73.0,82.9,免费评估
27,Shanghai Jiao Tong University,China,76.9,90.6,87.6,83.3,82.5,免费评估
28,KAIST - Korea Advanced Institute of Science & Technology,South Korea,82.4,90.7,80.7,79.2,82.4,免费评估
29,Purdue University,United States,87.2,83.8,80.7,75.6,82.2,免费评估
30,Monash University,Australia,74.4,88.4,76.8,91.4,82.0,免费评估
30,Seoul National University,South Korea,83.0,83.2,78.8,81.7,82.0,免费评估
30,University of British Columbia,Canada,84.6,88.1,78.8,77.1,82.0,免费评估
33,The University of Western Australia,Australia,77.1,85.6,83.5,85.2,81.8,免费评估
34,University of Michigan,United States,85.4,90.3,81.7,71.1,81.3,免费评估
35,University of Toronto,Canada,84.4,85.5,76.8,76.7,81.1,免费评估
36,The University of Queensland,Australia,75.2,88.1,81.7,83.7,80.7,免费评估
37,National Taiwan University (NTU),Taiwan,81.4,85.3,81.7,76.1,80.4,免费评估
37,Pontificia Universidad Católica de Chile (UC),Chile,78.4,72.1,68.5,93.3,80.4,免费评估
37,The University of Auckland,New Zealand,77.4,83.5,77.8,84.2,80.4,免费评估
40,Tongji University,China,89.7,75.5,92.7,63.6,80.2,免费评估
41,曼彻斯特大学The University of Manchester,United Kingdom,76.7,89.1,81.7,78.5,79.9,免费评估
41,Tokyo Institute of Technology,Japan,80.4,71.3,71.1,88.0,79.9,免费评估
43,KTH Royal Institute of Technology,Sweden,76.9,93.7,88.4,72.3,79.8,免费评估
44,谢菲尔德大学The University of Sheffield,United Kingdom,75.7,93.3,91.3,70.6,79.2,免费评估
45,Universidad Politécnica de Madrid,Spain,76.2,78.1,75.7,84.9,79.0,免费评估
45,Universidade de São Paulo,Brazil,74.0,78.9,73.4,88.6,79.0,免费评估
47,Texas A&M University,United States,83.1,82.6,89.9,66.0,78.9,免费评估
48,Hanyang University,South Korea,73.4,90.1,83.5,77.1,78.5,免费评估
48,National Technical University of Athens,Greece,77.1,89.2,86.8,70.9,78.5,免费评估
50,Technical University of Denmark,Denmark,79.1,93.4,87.6,65.4,78.4,免费评估
50,Universidad Nacional Autónoma de México (UNAM),Mexico,78.4,61.5,59.5,96.3,78.4,免费评估
