Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,222,,3.48,94.0,100.0,免费评估
2,布里斯托大学University of Bristol,213,4.8,3.3,98.0,98.9,免费评估
3,牛津大学University of Oxford,215,3.97,3.51,88.0,96.3,免费评估
4,帝国理工学院Imperial College London,183,4.27,3.39,92.0,95.9,免费评估
5,杜伦大学Durham University,211,3.85,3.08,90.0,95.0,免费评估
6,华威大学The University of Warwick,169,3.8,3.22,92.0,93.7,免费评估
7,邓迪大学University of Dundee,188,3.96,3.31,,93.7,免费评估
8,斯旺西大学Swansea University,170,4.11,3.29,86.0,93.3,免费评估
9,伦敦大学玛丽女王学院Queen Mary University of London,162,3.9,3.29,,92.6,免费评估
10,拉夫堡大学Loughborough University,159,4.1,3.08,,92.6,免费评估
11,兰卡斯特大学Lancaster University,156,4.05,3.08,,92.5,免费评估
12,埃克塞特大学University of Exeter,153,3.71,3.18,92.0,92.4,免费评估
13,阿伯丁大学University of Aberdeen,173,4.03,2.94,,92.3,免费评估
14,思克莱德大学University of Strathclyde,166,3.93,3.03,,92.2,免费评估
15,莱斯特大学University of Leicester,137,4.06,2.99,,90.9,免费评估
16,利物浦约翰摩尔斯大学Liverpool John Moores University,154,4.27,2.45,88.0,90.9,免费评估
17,卡迪夫大学Cardiff University,158,4.11,3.31,78.0,90.8,免费评估
18,阿尔斯特大学University of Ulster,130,3.97,2.89,82.0,89.2,免费评估
19,中央兰开夏大学University of Central Lancashire,134,3.75,2.63,92.0,89.2,免费评估
20,伦敦南岸大学London South Bank University,130,3.91,2.59,,88.7,免费评估
21,"Bristol, University of the West of England",117,4.3,2.85,82.0,88.5,免费评估
22,"Aston University, Birmingham",105,3.98,2.83,82.0,87.8,免费评估
23,布拉德福德大学University of Bradford,125,4.14,2.69,80.0,87.6,免费评估
24,伯恩茅斯大学Bournemouth University,105,4.06,2.31,82.0,86.8,免费评估
25,赫尔大学The University of Hull,111,3.6,2.82,,86.4,免费评估
26,考文垂大学Coventry University,105,4.12,2.62,76.0,86.3,免费评估
27,朴茨茅斯大学University of Portsmouth,106,4.03,2.46,,86.2,免费评估
28,伦敦城市大学City University London,117,3.8,2.85,68.0,85.6,免费评估
29,伍尔弗汉普顿大学University of Wolverhampton,94,4.0,2.2,80.0,85.3,免费评估
30,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,148,3.52,2.4,70.0,84.9,免费评估
31,北安普顿大学The University of Northampton,99,3.47,2.03,78.0,84.6,免费评估
32,龙比亚大学Napier University,131,3.76,2.29,64.0,83.5,免费评估
