Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,91.2,56.7,577.0,80.0,100.0,免费评估
2,牛津大学University of Oxford,87.7,40.0,578.0,60.0,89.5,免费评估
3,华威大学The University of Warwick,81.9,40.0,477.0,76.6,86.8,免费评估
4,雷丁大学University of Reading,90.9,38.3,364.0,0.0,86.7,免费评估
5,布里斯托大学University of Bristol,83.8,31.7,441.0,76.5,84.3,免费评估
6,杜伦大学Durham University,82.9,11.7,529.0,83.2,84.0,免费评估
6,伯明翰大学University of Birmingham,83.2,26.7,,78.8,84.0,免费评估
8,巴斯大学University of Bath,86.1,21.7,465.0,76.0,83.8,免费评估
9,利兹大学University of Leeds,92.2,41.7,427.0,47.6,83.3,免费评估
10,埃克塞特大学University of Exeter,87.6,18.3,459.0,73.8,83.0,免费评估
11,伦敦大学学院University College London,70.7,28.3,496.0,90.4,82.5,免费评估
12,爱丁堡大学The University of Edinburgh,83.3,8.3,492.0,0.0,78.6,免费评估
13,曼彻斯特大学The University of Manchester,75.4,31.7,386.0,69.0,76.2,免费评估
13,卡迪夫大学Cardiff University,77.8,25.0,426.0,64.3,76.2,免费评估
15,斯旺西大学Swansea University,84.3,13.3,346.0,0.0,73.4,免费评估
15,圣安德鲁斯大学University of St Andrews,74.0,13.3,479.0,0.0,73.4,免费评估
17,朴茨茅斯大学University of Portsmouth,75.5,25.0,309.0,75.4,73.3,免费评估
18,伦敦大学皇家霍洛威学院Royal Holloway University of London,73.9,16.7,377.0,0.0,69.3,免费评估
19,索尔福德大学University of Salford,74.6,12.5,351.0,0.0,67.1,免费评估
20,诺丁汉特伦特大学Nottingham Trent University,75.3,,297.0,56.7,62.2,免费评估
21,曼彻斯特城市大学Manchester Metropolitan University,76.5,6.7,321.0,43.5,62.1,免费评估
