Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,88.8,38.3,651,86.1,100.0,免费评估
2,圣安德鲁斯大学University of St Andrews,94.4,38.3,530,88.4,99.9,免费评估
3,伯明翰大学University of Birmingham,92.3,33.3,538,85.0,96.4,免费评估
4,帝国理工学院Imperial College London,84.6,35.0,609,88.6,95.9,免费评估
5,诺丁汉大学University of Nottingham,88.3,38.3,473,83.2,93.8,免费评估
6,巴斯大学University of Bath,83.8,36.7,488,93.8,93.7,免费评估
7,牛津大学University of Oxford,82.3,31.7,628,86.5,93.5,免费评估
8,杜伦大学Durham University,83.2,33.3,584,87.0,93.4,免费评估
9,曼彻斯特大学The University of Manchester,86.3,31.7,566,75.9,91.4,免费评估
10,萨里大学University of Surrey,89.4,25.0,439,95.4,91.3,免费评估
10,谢菲尔德大学The University of Sheffield,88.8,33.3,474,79.1,91.3,免费评估
12,华威大学The University of Warwick,81.4,26.7,540,94.6,90.5,免费评估
13,兰卡斯特大学Lancaster University,84.9,40.0,498,70.0,90.3,免费评估
14,萨塞克斯大学University of Sussex,89.4,30.0,427,83.3,90.0,免费评估
15,埃克塞特大学University of Exeter,82.5,30.0,476,91.9,89.7,免费评估
16,格拉斯哥大学University of Glasgow,84.0,33.3,481,79.2,89.0,免费评估
17,布里斯托大学University of Bristol,78.8,31.7,529,82.5,87.9,免费评估
18,伦敦大学学院University College London,80.7,33.3,509,76.6,87.5,免费评估
19,爱丁堡大学The University of Edinburgh,78.4,35.0,520,75.5,87.0,免费评估
20,赫瑞瓦特大学Heriot Watt University,90.0,28.3,399,73.6,86.7,免费评估
21,英国女王大学Queen's University Belfast,85.4,23.3,413,88.9,86.3,免费评估
22,莱斯特大学University of Leicester,86.7,28.3,416,76.0,86.0,免费评估
22,南安普顿大学University of Southampton,81.5,28.3,474,80.6,86.0,免费评估
24,利兹大学University of Leeds,89.7,26.7,428,69.4,85.8,免费评估
25,卡迪夫大学Cardiff University,84.3,20.0,445,86.6,85.0,免费评估
26,约克大学The University of York,82.3,28.3,444,75.5,84.3,免费评估
27,伦敦大学皇家霍洛威学院Royal Holloway University of London,89.8,25.0,407,67.5,84.2,免费评估
28,阿伯丁大学University of Aberdeen,79.1,31.7,443,0.0,83.5,免费评估
29,利物浦大学The University of Liverpool,80.2,31.7,449,67.9,82.9,免费评估
30,思克莱德大学University of Strathclyde,87.7,16.7,422,76.4,82.5,免费评估
31,拉夫堡大学Loughborough University,87.5,26.7,402,60.3,81.7,免费评估
32,诺丁汉特伦特大学Nottingham Trent University,94.1,28.3,322,51.5,81.5,免费评估
33,赫特福德大学University of Hertfordshire,84.7,28.3,346,68.2,81.0,免费评估
34,伦敦国王学院King's College London,79.0,23.3,453,69.0,79.6,免费评估
35,索尔福德大学University of Salford,85.8,16.7,312,0.0,79.0,免费评估
35,基尔大学Keele University,92.2,23.3,368,57.7,79.0,免费评估
37,斯旺西大学Swansea University,83.6,23.3,349,66.7,78.4,免费评估
38,中央兰开夏大学University of Central Lancashire,88.2,16.7,326,0.0,78.0,免费评估
39,赫尔大学The University of Hull,86.6,20.0,350,52.9,75.6,免费评估
40,肯特大学University of Kent,72.6,26.5,368,71.3,75.3,免费评估
41,伦敦大学玛丽女王学院Queen Mary University of London,72.5,27.4,372,64.7,74.3,免费评估
42,亚伯大学Aberystwyth University,78.2,10.0,310,55.9,67.0,免费评估
43,西苏格兰大学University of the West of Scotland,80.9,6.7,260,0.0,65.3,免费评估
