Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,纽卡斯尔大学Newcastle University,92.50%,91.80%,37.30%,497,70.60%,100.0,免费评估
2,伦敦大学学院University College London,89.80%,91.80%,44.70%,454,71.40%,99.2,免费评估
3,牛津大学University of Oxford,72.30%,80.30%,39.70%,577,68.00%,95.8,免费评估
4,利兹大学University of Leeds,87.70%,87.10%,33.60%,444,66.30%,95.3,免费评估
5,拉夫堡大学Loughborough University,80.60%,81.90%,35.30%,473,73.20%,95.2,免费评估
6,肯特大学University of Kent,81.60%,83.80%,44.30%,400,73.80%,94.8,免费评估
7,兰卡斯特大学Lancaster University,82.30%,83.90%,48.00%,416,60.10%,93.6,免费评估
8,格拉斯哥大学University of Glasgow,70.10%,77.30%,37.20%,505*,75.00%,93.5,免费评估
9,布鲁内尔大学Brunel University,80.60%,80.80%,32.80%,369,84.00%,93.4,免费评估
9,雷丁大学University of Reading,84.20%,83.80%,38.90%,372,71.30%,93.4,免费评估
11,赫瑞瓦特大学Heriot Watt University,84.60%,86.40%,31.10%,388,70.80%,93.2,免费评估
12,邓迪大学University of Dundee,87.20%,87.10%,39.90%,369,62.50%,93.1,免费评估
13,亚伯大学Aberystwyth University,94.80%,91.90%,21.60%,360,58.40%,92.2,免费评估
14,西英格兰大学University of the West of England,92.20%,91.50%,15.00%,361,63.90%,91.6,免费评估
15,法尔茅斯大学Falmouth University,87.80%,87.90%,3.00%,344,83.60%,91.4,免费评估
15,南安普顿大学University of Southampton,85.50%,82.10%,35.40%,384,59.80%,91.4,免费评估
15,Manchester Metropolitan University,86.90%,84.10%,9.70%,439,66.20%,91.4,免费评估
18,林肯大学University of Lincoln,93.00%,91.70%,7.10%,347,67.80%,91.1,免费评估
19,金斯顿大学Kingston University,86.00%,84.90%,10.10%,413,68.90%,91.0,免费评估
20,Northumbria University,85.20%,87.30%,13.30%,412,63.50%,90.6,免费评估
21,班戈大学Bangor University,89.10%,83.80%,,310,87.50%,90.4,免费评估
22,阿尔斯特大学University of Ulster,79.30%,80.60%,57.20%,314,59.00%,90.3,免费评估
23,伦敦大学金史密斯学院Goldsmiths University of London,82.30%,83.30%,25.90%,445,53.20%,90.2,免费评估
23,埃塞克斯大学University of Essex,91.20%,91.50%,46.90%,250,51.90%,90.2,免费评估
25,考文垂大学Coventry University,84.80%,85.30%,18.10%,359,67.50%,89.9,免费评估
26,威斯敏斯特大学University of Westminster,85.50%,84.50%,22.50%,400,55.10%,89.7,免费评估
27,爱丁堡大学The University of Edinburgh,75.80%,75.20%,27.90%,475,56.90%,89.4,免费评估
28,诺丁汉特伦特大学Nottingham Trent University,82.00%,84.20%,4.70%,363,76.70%,89.1,免费评估
29,赫尔大学The University of Hull,88.20%,89.20%,11.20%,,55.60%,88.7,免费评估
30,朴茨茅斯大学University of Portsmouth,92.60%,90.20%,,362,57.80%,88.5,免费评估
31,米德塞斯大学Middlesex University,84.60%,84.80%,13.30%,342,65.90%,88.4,免费评估
32,罗伯特高登大学The Robert Gordon University,87.10%,82.80%,11.50%,376,58.40%,88.2,免费评估
33,德蒙福特大学De Montfort University,82.30%,83.20%,10.20%,331,73.20%,88.1,免费评估
34,巴斯斯巴大学Bath Spa University,86.60%,83.40%,9.60%,363,59.60%,87.7,免费评估
35,伦敦都市大学London Metropolitan University,89.50%,87.70%,4.70%,316,61.80%,87.4,免费评估
36,伯恩茅斯大学Bournemouth University,79.70%,77.80%,15.00%,310,74.10%,86.9,免费评估
37,哈德斯菲尔德大学University of Huddersfield,83.40%,81.50%,4.80%,349,65.80%,86.7,免费评估
38,温切斯特大学University of Winchester,78.90%,80.30%,,278,88.20%,86.5,免费评估
38,伍斯特大学University of Worcester,91.80%,92.70%,11.10%,294,49.00%,86.5,免费评估
40,蒂赛德大学Teesside University,90.40%,90.50%,2.90%,311,54.90%,86.4,免费评估
41,格罗斯特大学University of Gloucestershire,89.80%,90.50%,,344,49.80%,85.9,免费评估
42,诺里奇艺术大学Norwich University of the Arts,78.30%,78.10%,5.60%,398,61.30%,85.8,免费评估
43,伯恩茅斯艺术大学Arts University Bournemouth,81.70%,81.50%,2.40%,317,67.80%,85.3,免费评估
44,龙比亚大学Napier University,77.70%,78.50%,,390,64.10%,85.2,免费评估
44,剑桥安鲁大学Anglia Ruskin University,85.70%,85.80%,8.50%,323,52.20%,85.2,免费评估
44,卡迪夫都市大学Cardiff Metropolitan University,84.90%,83.40%,7.90%,286,62.40%,85.2,免费评估
47,阿伯泰邓迪大学University of Abertay Dundee,80.30%,77.20%,,375,61.30%,84.7,免费评估
47,伯明翰城市大学Birmingham City University,83.60%,81.50%,9.60%,356,48.70%,84.7,免费评估
47,赫特福德大学University of Hertfordshire,78.30%,76.40%,5.80%,311,71.40%,84.7,免费评估
50,布莱顿大学University of Brighton,81.30%,75.90%,13.10%,341,56.00%,84.6,免费评估
51,谢菲尔德哈莱姆大学Sheffield Hallam University,80.50%,82.60%,15.50%,309,54.70%,84.4,免费评估
51,桑德兰大学University of Sunderland,82.60%,82.70%,9.80%,314,55.20%,84.4,免费评估
51,伦敦南岸大学London South Bank University,85.50%,86.90%,12.80%,259,55.00%,84.4,免费评估
54,利物浦霍普大学Liverpool Hope University,86.90%,78.90%,,350,52.20%,84.3,免费评估
55,创意艺术大学University for the Creative Arts,83.40%,82.40%,3.40%,328,54.80%,84.1,免费评估
55,奇切斯特大学University of Chichester,85.60%,87.30%,,295,56.40%,84.1,免费评估
57,斯塔福德郡大学Staffordshire University,85.40%,88.60%,2.30%,315,49.80%,84.0,免费评估
58,格林多大学Glyndwr University,85.30%,84.90%,7.80%,279,54.50%,83.9,免费评估
58,格林威治大学The University of Greenwich,78.80%,74.50%,3.50%,382,56.90%,83.9,免费评估
58,德比大学University of Derby,80.80%,80.90%,5.10%,350,53.50%,83.9,免费评估
61,伦敦艺术大学University of the Arts London,77.90%,74.80%,8.00%,334,62.30%,83.8,免费评估
62,坎特伯雷大学Canterbury Christ Church University,84.20%,82.40%,7.30%,302,51.30%,83.4,免费评估
63,利物浦约翰摩尔斯大学Liverpool John Moores University,79.00%,80.10%,7.20%,370,48.10%,83.3,免费评估
64,切斯特大学University of Chester,82.70%,80.40%,6.20%,328,49.70%,83.1,免费评估
65,萨福克学院University Campus Suffolk,89.30%,84.70%,,313,42.90%,82.9,免费评估
65,牛津布鲁克斯大学Oxford Brookes University,82.40%,77.30%,10.40%,347,44.40%,82.9,免费评估
67,索尔福德大学University of Salford,82.30%,79.70%,8.00%,343,44.30%,82.7,免费评估
68,中央兰开夏大学University of Central Lancashire,80.00%,79.20%,3.90%,307,56.60%,82.6,免费评估
69,哥比亚大学University of Cumbria,77.80%,79.50%,6.10%,343,50.00%,82.3,免费评估
70,新白金汉大学Buckinghamshire New University,83.70%,80.00%,6.10%,254,56.50%,82.2,免费评估
70,南威尔士大学The University of South Wales,78.10%,79.20%,3.30%,309,57.30%,82.2,免费评估
72,约克圣约翰大学York St John University,81.40%,75.50%,,314,56.60%,82.1,免费评估
73,利兹贝克特大学Leeds Beckett University,84.20%,83.40%,1.20%,292,47.60%,81.8,免费评估
74,北安普顿大学The University of Northampton,82.70%,81.20%,2.90%,305,47.10%,81.7,免费评估
74,东伦敦大学University of East London,85.30%,83.10%,9.80%,286,40.00%,81.7,免费评估
76,普利茅斯大学University of Plymouth,78.30%,81.00%,14.70%,317,40.80%,81.4,免费评估
77,波尔顿大学University of Bolton,82.00%,80.80%,,313,46.80%,81.3,免费评估
77,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,68.30%,79.90%,1.80%,416,47.80%,81.3,免费评估
79,高地与群岛大学University of the Highlands and Islands,76.80%,81.40%,,290,56.80%,81.1,免费评估
80,南安普顿索伦特大学Southampton Solent University,80.20%,81.50%,1.60%,282,47.30%,80.2,免费评估
81,泰晤士河谷大学Thames Valley University,73.00%,69.50%,4.50%,295,55.10%,79.0,免费评估
82,贝德福德大学University of Bedfordshire,84.60%,87.50%,,215,30.80%,77.0,免费评估
