Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,83.7%*,85.5%*,67.0%,239,93.5%,100.0,免费评估
2,帝国理工学院Imperial College London,80.2%,82.4%,65.0%,208,92.8%,96.0,免费评估
3,南安普顿大学University of Southampton,81.8%,84.4%,53.3%,186,90.7%,92.9,免费评估
4,利兹大学University of Leeds,80.5%,84.1%,41.8%,190,95.1%,92.3,免费评估
5,思克莱德大学University of Strathclyde,81.4%,83.3%,41.7%,212,86.6%,92.2,免费评估
6,伦敦大学学院University College London,74.4%,77.0%,59.0%,192,84.1%,90.2,免费评估
7,诺丁汉大学University of Nottingham,83.9%,85.5%,40.8%,157,91.6%,89.7,免费评估
8,格拉斯哥大学University of Glasgow,64.2%,73.2%,47.2%,215,91.8%,89.6,免费评估
9,英国女王大学Queen's University Belfast,77.9%,72.9%,47.3%,147,96.1%,88.2,免费评估
10,巴斯大学University of Bath,80.8%,83.8%,28.6%,170,90.8%,88.1,免费评估
11,爱丁堡大学The University of Edinburgh,68.3%,73.3%,50.3%,195,85.3%,87.8,免费评估
12,曼彻斯特大学The University of Manchester,80.8%,79.9%,37.0%,166,85.9%,87.4,免费评估
13,拉夫堡大学Loughborough University,83.3%,83.9%,23.8%,158,91.6%,87.2,免费评估
13,斯旺西大学Swansea University,76.3%,84.1%,45.5%,143,90.9%,87.2,免费评估
15,萨里大学University of Surrey,83.2%,86.3%,36.3%,156,82.3%,86.9,免费评估
16,布里斯托大学University of Bristol,69.2%,73.9%,52.3%,173,85.6%,86.7,免费评估
17,谢菲尔德大学The University of Sheffield,75.9%,79.3%,42.6%,149,87.7%,86.0,免费评估
18,埃克塞特大学University of Exeter,72.9%,72.8%,36.4%,155,94.2%,85.9,免费评估
19,纽卡斯尔大学Newcastle University,71.1%,82.0%,39.4%,152,89.5%,85.5,免费评估
20,兰卡斯特大学Lancaster University,75.4%,67.3%,41.6%,157,87.5%,85.2,免费评估
21,班戈大学Bangor University,81.9%,89.9%,31.9%,136,82.7%,84.9,免费评估
21,伯明翰大学University of Birmingham,71.3%,74.3%,32.1%,161,91.0%,84.9,免费评估
23,阿尔斯特大学University of Ulster,81.6%,81.4%,22.8%,136,90.2%,84.5,免费评估
23,赫瑞瓦特大学Heriot Watt University,72.8%,69.0%,47.8%,158,82.7%,84.5,免费评估
23,埃塞克斯大学University of Essex,76.0%,83.2%,34.3%,127,91.3%,84.5,免费评估
26,东伦敦大学University of East London,78.5%,79.6%,2.3%,,92.9%,83.8,免费评估
27,约克大学The University of York,84.8%,81.0%,21.4%,140,83.4%,83.7,免费评估
28,诺桑比亚大学Northumbria University,78.3%,80.7%,30.7%,138,81.0%,82.8,免费评估
29,阿斯顿大学Aston University,85.1%,79.7%,25.8%,133,77.4%,82.3,免费评估
30,伦敦大学玛丽女王学院Queen Mary University of London,70.2%,72.7%,41.9%,140,83.0%,82.2,免费评估
30,德比大学University of Derby,92.6%,91.4%,6.7%,122,79.5%,82.2,免费评估
32,伦敦南岸大学London South Bank University,87.0%,85.9%,19.6%,137,74.1%,82.1,免费评估
32,卡迪夫大学Cardiff University,72.4%,74.8%,30.2%,147,83.3%,82.1,免费评估
34,中央兰开夏大学University of Central Lancashire,81.1%,77.5%,11.7%,130,88.9%,81.7,免费评估
35,哈德斯菲尔德大学University of Huddersfield,82.9%,82.0%,10.2%,143,79.3%,81.2,免费评估
36,利物浦约翰摩尔斯大学Liverpool John Moores University,74.2%,70.2%,8.7%,154,89.2%,81.0,免费评估
36,利物浦大学The University of Liverpool,70.6%,79.0%,30.4%,137,82.2%,81.0,免费评估
38,贝德福德大学University of Bedfordshire,81.0%,83.2%,9.1%,,76.9%,80.6,免费评估
39,萨塞克斯大学University of Sussex,67.3%,72.3%,24.0%,132*,90.9%,80.4,免费评估
40,阿伯丁大学University of Aberdeen,74.6%,80.9%,28.4%,167,65.0%,80.3,免费评估
41,谢菲尔德哈莱姆大学Sheffield Hallam University,79.5%,75.3%,17.8%,128,82.2%,80.2,免费评估
42,布鲁内尔大学Brunel University,76.1%,76.0%,26.4%,131,77.6%,79.9,免费评估
43,朴茨茅斯大学University of Portsmouth,76.0%,73.8%,7.2%,114,93.2%,79.4,免费评估
43,切斯特大学University of Chester,87.1%,85.8%,7.1%,103,,79.4,免费评估
45,考文垂大学Coventry University,77.8%,77.4%,10.3%,133,80.8%,79.2,免费评估
46,南威尔士大学The University of South Wales,80.2%,79.9%,,131*,83.3%,79.0,免费评估
47,肯特大学University of Kent,66.0%,70.5%,27.3%,130,85.0%,78.9,免费评估
48,普利茅斯大学University of Plymouth,73.5%,72.8%,13.3%,123,85.5%,78.5,免费评估
49,Solent University,92.6%,85.2%,,94,78.4%,78.2,免费评估
50,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,79.4%,74.7%,4.7%,154,71.3%,78.0,免费评估
51,罗伯特高登大学The Robert Gordon University,72.6%,73.6%,8.8%,151,75.0%,77.5,免费评估
51,伯明翰城市大学Birmingham City University,84.3%,82.5%,,143,67.5%,77.5,免费评估
53,西英格兰大学University of the West of England,76.3%,78.0%,10.6%,127,76.3%,77.4,免费评估
