Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,641.0,4.35,3.15,92.0,100.0,免费评估
2,帝国理工学院Imperial College London,622.0,4.3,3.15,88.0,98.6,免费评估
3,牛津大学University of Oxford,,3.81,3.1,,93.9,免费评估
4,曼彻斯特大学The University of Manchester,489.0,3.67,3.1,86.0,93.1,免费评估
5,利兹大学University of Leeds,425.0,3.98,3.0,88.0,92.4,免费评估
6,伯明翰大学University of Birmingham,486.0,4.13,2.8,84.0,92.4,免费评估
7,巴斯大学University of Bath,469.0,4.17,2.6,88.0,91.9,免费评估
8,纽卡斯尔大学Newcastle University,447.0,3.8,2.65,92.0,91.4,免费评估
9,阿伯丁大学University of Aberdeen,437.0,3.85,2.6,92.0,91.1,免费评估
10,谢菲尔德大学The University of Sheffield,441.0,4.07,2.65,86.0,90.8,免费评估
11,拉夫堡大学Loughborough University,464.0,4.06,2.85,78.0,90.7,免费评估
12,爱丁堡大学The University of Edinburgh,507.0,3.66,2.7,82.0,90.6,免费评估
13,伦敦大学学院University College London,506.0,3.78,2.85,76.0,90.5,免费评估
14,萨里大学University of Surrey,435.0,4.08,2.9,78.0,90.4,免费评估
15,赫瑞瓦特大学Heriot Watt University,428.0,4.47,2.4,86.0,90.4,免费评估
16,诺丁汉大学University of Nottingham,442.0,3.58,3.0,78.0,89.6,免费评估
17,思克莱德大学University of Strathclyde,500.0,3.88,2.2,80.0,88.1,免费评估
18,兰卡斯特大学Lancaster University,441.0,4.04,,,86.3,免费评估
19,英国女王大学Queen's University Belfast,415.0,4.01,,80.0,86.0,免费评估
20,斯旺西大学Swansea University,339.0,3.95,,88.0,85.7,免费评估
21,西苏格兰大学University of the West of Scotland,350.0,4.02,,,83.5,免费评估
22,赫尔大学The University of Hull,314.0,4.2,,,83.1,免费评估
23,阿斯顿大学Aston University,362.0,3.89,2.3,66.0,82.6,免费评估
24,伦敦南岸大学London South Bank University,273.0,3.99,2.6,64.0,82.0,免费评估
25,布拉德福德大学University of Bradford,300.0,3.92,,,81.6,免费评估
26,朴茨茅斯大学University of Portsmouth,302.0,3.83,,,81.3,免费评估
27,蒂赛德大学Teesside University,364.0,3.79,,52.0,78.5,免费评估
