Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Massachusetts Institute of Technology (MIT),United States,77.3,68.2,69.9,89.4,100.0,357.4,免费评估
2,"University of California, Berkeley",United States,65.2,69.0,68.7,0.0,57.7,251.9,免费评估
3,Stanford University,United States,71.0,69.7,65.9,0.0,50.0,243.8,免费评估
4,Harvard University,United States,61.9,73.7,70.8,0.0,50.0,239.8,免费评估
5,Carnegie Mellon University,United States,74.1,57.1,69.8,89.4,40.8,236.5,免费评估
6,"University of California, Los Angeles",United States,55.5,60.8,65.9,0.0,57.7,233.4,免费评估
7,Swiss Federal Institute of Technology Zurich,Switzerland,68.0,75.5,85.0,89.4,28.9,230.4,免费评估
8,Princeton University,United States,49.0,67.8,68.2,44.7,45.6,221.5,免费评估
9,University of Southern California,United States,58.2,67.8,68.1,77.5,28.9,207.0,免费评估
10,Weizmann Institute of Science,Israel,28.2,58.3,74.7,0.0,57.7,205.3,免费评估
11,University of Copenhagen,Denmark,37.3,59.6,79.9,0.0,50.0,202.8,免费评估
12,University of Oslo,Norway,33.5,62.2,79.8,0.0,50.0,201.7,免费评估
13,University of Toronto,Canada,60.2,61.2,75.0,63.2,28.9,201.1,免费评估
14,The University of Texas at Austin,United States,60.7,65.8,64.3,44.7,28.9,200.2,免费评估
15,爱丁堡大学The University of Edinburgh,United Kingdom,51.3,57.3,83.7,0.0,40.8,198.8,免费评估
16,Cornell University,United States,46.5,61.5,61.7,63.2,35.4,196.6,免费评估
17,Nanyang Technological University,Singapore,88.7,71.3,83.3,89.4,0.0,194.6,免费评估
18,University of North Carolina at Chapel Hill,United States,38.9,68.6,65.4,0.0,40.8,194.1,免费评估
19,Tsinghua University,China,100.0,62.6,68.1,77.5,0.0,191.8,免费评估
20,National University of Singapore,Singapore,78.4,62.6,85.0,63.2,0.0,170.7,免费评估
21,Zhejiang University,China,84.9,58.8,63.9,63.2,0.0,169.2,免费评估
22,City University of Hong Kong,China-Hong Kong,75.1,67.6,66.9,63.2,0.0,168.7,免费评估
23,Huazhong University of Science and Technology,China,74.0,70.7,65.7,44.7,0.0,166.8,免费评估
24,The Hong Kong Polytechnic University,China-Hong Kong,68.3,70.5,61.7,77.5,0.0,166.6,免费评估
25,Swiss Federal Institute of Technology Lausanne,Switzerland,61.9,66.7,83.5,89.4,0.0,163.2,免费评估
26,KU Leuven,Belgium,68.5,60.8,79.8,89.4,0.0,163.1,免费评估
27,Harbin Institute of Technology,China,68.5,71.9,63.9,44.7,0.0,162.2,免费评估
28,University of Illinois at Urbana-Champaign,United States,67.2,65.8,67.4,77.5,0.0,162.0,免费评估
29,Shanghai Jiao Tong University,China,77.9,61.7,65.0,44.7,0.0,161.5,免费评估
30,King Abdulaziz University,Saudi Arabia,48.8,80.0,99.6,63.2,0.0,161.4,免费评估
31,The University of Melbourne,Australia,47.1,79.6,72.2,100.0,0.0,161.1,免费评估
32,University of Waterloo,Canada,68.8,58.8,81.5,77.5,0.0,159.4,免费评估
33,University of Granada,Spain,56.4,74.9,59.5,77.5,0.0,158.7,免费评估
34,"The Imperial College of Science, Technology and Medicine",United Kingdom,60.5,63.6,76.2,89.4,0.0,157.2,免费评估
35,伦敦大学学院University College London,United Kingdom,55.7,69.3,81.3,77.5,0.0,156.7,免费评估
36,Georgia Institute of Technology,United States,69.4,58.6,67.7,63.2,0.0,154.2,免费评估
37,Southeast University,China,60.2,70.7,59.8,44.7,0.0,151.8,免费评估
38,The Hong Kong University of Science and Technology,China-Hong Kong,55.6,66.3,70.6,77.5,0.0,151.5,免费评估
39,The Australian National University,Australia,45.5,74.5,79.6,77.5,0.0,151.4,免费评估
40,The University of New South Wales,Australia,58.4,61.5,77.7,77.5,0.0,150.9,免费评估
40,University of British Columbia,Canada,56.2,66.7,77.0,63.2,0.0,150.9,免费评估
40,"University of California, San Diego",United States,59.3,69.5,65.8,44.7,0.0,150.9,免费评估
43,The University of Adelaide,Australia,38.3,86.4,85.6,44.7,0.0,150.8,免费评估
44,剑桥大学University of Cambridge,United Kingdom,59.0,64.9,79.8,44.7,0.0,148.8,免费评估
45,University of Science and Technology of China,China,60.3,64.5,67.6,44.7,0.0,147.2,免费评估
46,"University of Maryland, College Park",United States,56.5,64.9,63.3,63.2,0.0,146.7,免费评估
47,Purdue University - West Lafayette,United States,64.4,56.3,62.5,63.2,0.0,145.9,免费评估
48,"University of Technology, Sydney",Australia,51.2,76.8,85.4,0.0,0.0,145.1,免费评估
49,University of Michigan-Ann Arbor,United States,60.5,63.3,61.1,44.7,0.0,145.0,免费评估
50,Polytechnic University of Catalonia,Spain,66.4,51.1,72.3,63.2,0.0,144.7,免费评估
