Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,222,4.29,3.48,94.0,100.0,免费评估
2,格拉斯哥大学University of Glasgow,215,4.13,3.25,100.0,99.7,免费评估
3,牛津大学University of Oxford,215,3.97,3.51,88.0,97.8,免费评估
4,巴斯大学University of Bath,176,4.08,3.38,98.0,97.3,免费评估
5,布里斯托大学University of Bristol,181,4.21,3.3,92.0,96.8,免费评估
6,南安普顿大学University of Southampton,173,4.24,3.23,94.0,96.8,免费评估
7,帝国理工学院Imperial College London,182,4.28,3.42,88.0,96.6,免费评估
8,谢菲尔德大学The University of Sheffield,153,4.01,3.2,98.0,95.6,免费评估
9,思克莱德大学University of Strathclyde,187,3.81,2.98,90.0,95.1,免费评估
10,阿伯丁大学University of Aberdeen,137,4.43,2.94,96.0,94.8,免费评估
11,利兹大学University of Leeds,169,4.16,3.04,88.0,94.5,免费评估
12,伯明翰大学University of Birmingham,165,4.13,2.69,92.0,94.4,免费评估
13,利物浦大学The University of Liverpool,139,3.96,3.14,98.0,94.4,免费评估
14,卡迪夫大学Cardiff University,145,3.98,3.44,94.0,94.3,免费评估
15,斯旺西大学Swansea University,133,4.01,3.29,96.0,94.3,免费评估
16,诺丁汉大学University of Nottingham,152,4.23,3.16,88.0,94.2,免费评估
17,曼彻斯特大学The University of Manchester,167,3.95,3.19,88.0,94.1,免费评估
18,埃克塞特大学University of Exeter,153,3.94,3.18,92.0,94.1,免费评估
19,拉夫堡大学Loughborough University,140,4.16,2.65,96.0,94.1,免费评估
20,赫瑞瓦特大学Heriot Watt University,159,4.13,3.3,84.0,93.9,免费评估
21,爱丁堡大学The University of Edinburgh,166,3.8,3.3,86.0,93.9,免费评估
22,英国女王大学Queen's University Belfast,146,3.85,2.84,94.0,93.6,免费评估
23,邓迪大学University of Dundee,162,3.96,3.31,84.0,93.5,免费评估
24,伦敦大学学院University College London,152,3.91,2.59,94.0,93.4,免费评估
25,"Northumbria University, Newcastle",146,4.35,2.8,86.0,93.4,免费评估
26,阿尔斯特大学University of Ulster,129,4.3,2.94,92.0,93.2,免费评估
27,纽卡斯尔大学Newcastle University,135,4.01,3.18,88.0,92.7,免费评估
28,萨里大学University of Surrey,131,3.97,2.98,90.0,92.3,免费评估
29,普利茅斯大学University of Plymouth,140,3.99,2.72,90.0,92.0,免费评估
30,"Teesside University, Middlesbrough",132,4.07,2.63,92.0,91.4,免费评估
31,布拉德福德大学University of Bradford,119,4.12,2.56,92.0,91.3,免费评估
32,龙比亚大学Napier University,136,4.18,2.05,92.0,91.3,免费评估
33,格林威治大学The University of Greenwich,143,3.83,2.31,92.0,90.9,免费评估
34,诺丁汉特伦特大学Nottingham Trent University,116,4.2,2.34,96.0,90.9,免费评估
35,布鲁内尔大学Brunel University,140,3.58,2.72,86.0,90.7,免费评估
36,阿伯泰邓迪大学University of Abertay Dundee,105,4.43,2.51,86.0,90.7,免费评估
37,索尔福德大学University of Salford,134,4.0,2.69,84.0,90.7,免费评估
38,伦敦南岸大学London South Bank University,118,4.37,2.59,82.0,90.6,免费评估
39,考文垂大学Coventry University,120,3.96,2.62,90.0,90.6,免费评估
40,中央兰开夏大学University of Central Lancashire,137,4.36,2.23,,90.5,免费评估
41,"Bristol, University of the West of England",122,3.88,2.71,90.0,90.4,免费评估
42,西苏格兰大学University of the West of Scotland,125,3.89,2.48,88.0,89.9,免费评估
43,朴茨茅斯大学University of Portsmouth,112,3.95,2.46,90.0,89.9,免费评估
44,利物浦约翰摩尔斯大学Liverpool John Moores University,138,3.83,2.49,84.0,89.4,免费评估
45,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,145,4.0,2.52,76.0,89.1,免费评估
46,伦敦城市大学City University London,121,3.76,2.85,80.0,88.9,免费评估
47,德比大学University of Derby,115,4.09,1.67,86.0,88.9,免费评估
48,剑桥安鲁大学Anglia Ruskin University,118,3.96,2.11,88.0,88.9,免费评估
49,西伦敦大学University of West London,107,4.51,,80.0,87.1,免费评估
50,伯明翰城市大学Birmingham City University,127,4.02,,,87.1,免费评估
51,利兹贝克特大学Leeds Beckett University,102,4.03,,86.0,86.7,免费评估
52,南威尔士大学The University of South Wales,104,4.06,2.47,76.0,86.6,免费评估
53,东伦敦大学University of East London,115,4.02,2.05,72.0,85.6,免费评估
54,金斯顿大学Kingston University,121,4.05,2.32,66.0,85.4,免费评估
55,布莱顿大学University of Brighton,123,3.89,2.59,64.0,85.3,免费评估
56,伍尔弗汉普顿大学University of Wolverhampton,102,3.96,,,85.1,免费评估
57,波尔顿大学University of Bolton,114,3.51,,60.0,81.4,免费评估
