Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,100.0,100.0,100.0,100.0,100.0,免费评估
2,Massachusetts Institute of Technology (MIT),United States,88.0,97.4,94.8,94.5,94.3,免费评估
3,Stanford University,United States,80.0,92.0,96.5,92.4,93.2,免费评估
4,The London School of Economics and Political Science (LSE),United Kingdom,95.3,90.6,92.4,87.7,91.1,免费评估
5,牛津大学University of Oxford,United Kingdom,78.7,89.0,89.5,96.3,90.4,免费评估
6,University of Pennsylvania,United States,93.6,97.8,91.6,79.4,88.8,免费评估
7,剑桥大学University of Cambridge,United Kingdom,69.7,77.4,89.5,97.0,88.6,免费评估
8,"University of California, Berkeley (UCB)",United States,88.0,95.8,88.9,84.6,88.2,免费评估
9,University of Chicago,United States,74.4,86.4,94.9,78.3,87.0,免费评估
10,New York University (NYU),United States,89.9,94.6,89.4,79.3,86.9,免费评估
11,伦敦商学院London Business School,United Kingdom,82.4,93.0,89.9,80.8,86.7,免费评估
12,Columbia University,United States,84.7,89.5,87.8,80.9,85.6,免费评估
13,National University of Singapore (NUS),Singapore,81.2,84.6,85.3,85.8,85.0,免费评估
14,Bocconi University,Italy,89.9,95.4,82.6,82.2,84.5,免费评估
15,Yale University,United States,74.4,85.2,84.9,86.5,84.4,免费评估
16,"University of California, Los Angeles (UCLA)",United States,72.9,88.1,85.3,84.6,84.1,免费评估
17,曼彻斯特大学The University of Manchester,United Kingdom,100.0,96.5,79.4,80.8,83.6,免费评估
18,The University of Melbourne,Australia,86.9,89.5,82.6,81.5,83.4,免费评估
19,The University of New South Wales (UNSW Sydney),Australia,91.8,89.1,82.4,80.0,83.3,免费评估
20,HEC Paris School of Management,France,81.2,83.7,84.0,81.4,82.9,免费评估
21,The University of Sydney,Australia,91.8,89.2,79.3,79.1,81.5,免费评估
22,The Hong Kong University of Science and Technology,Hong Kong SAR,74.4,89.0,86.1,73.5,81.4,免费评估
23,Tsinghua University,China (Mainland),83.6,91.4,77.5,82.8,81.1,免费评估
24,Peking University,China (Mainland),77.3,86.1,79.7,82.7,81.0,免费评估
25,"Nanyang Technological University, Singapore (NTU)",Singapore,77.3,85.5,80.4,81.5,80.9,免费评估
26,University of Michigan-Ann Arbor,United States,84.7,94.4,80.8,74.8,80.8,免费评估
27,University of Toronto,Canada,77.3,86.3,81.2,79.1,80.7,免费评估
28,The University of Hong Kong,Hong Kong SAR,82.4,90.9,79.5,76.7,80.1,免费评估
29,Northwestern University,United States,82.4,92.1,80.5,72.3,79.4,免费评估
29,Princeton University,United States,66.1,84.7,79.7,81.5,79.4,免费评估
31,INSEAD,France,62.1,67.6,82.4,82.4,78.9,免费评估
32,Monash University,Australia,84.7,88.5,75.6,77.7,78.4,免费评估
33,帝国理工学院Imperial College London,United Kingdom,67.9,77.7,76.3,85.1,78.2,免费评估
34,Cornell University,United States,82.4,88.2,75.6,76.9,77.9,免费评估
34,Shanghai Jiao Tong University,China (Mainland),85.8,89.0,73.1,79.6,77.9,免费评估
36,Tilburg University,Netherlands,93.6,95.4,77.1,67.1,77.6,免费评估
36,University of Texas at Austin,United States,75.9,83.6,79.4,73.1,77.6,免费评估
38,Erasmus University Rotterdam,Netherlands,83.6,89.9,76.9,72.4,77.5,免费评估
39,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,78.7,91.3,78.7,69.8,77.3,免费评估
40,爱丁堡大学The University of Edinburgh,United Kingdom,94.5,98.8,68.2,78.4,77.0,免费评估
41,Duke University,United States,69.7,86.3,78.1,72.9,76.5,免费评估
42,The Australian National University,Australia,81.2,83.8,74.4,74.9,76.2,免费评估
43,University of British Columbia,Canada,64.1,68.2,77.6,78.3,75.5,免费评估
44,华威大学The University of Warwick,United Kingdom,66.1,76.3,75.8,77.6,75.4,免费评估
45,Copenhagen Business School,Denmark,86.9,93.4,77.9,61.1,75.3,免费评估
45,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,69.7,82.8,71.1,81.8,75.3,免费评估
45,University of Navarra,Spain,74.4,76.6,73.8,77.7,75.3,免费评估
48,The University of Queensland,Australia,85.8,87.4,71.8,72.6,75.0,免费评估
49,The University of Tokyo,Japan,52.5,64.9,75.4,84.6,74.8,免费评估
50,Seoul National University,South Korea,62.1,67.1,75.7,79.4,74.6,免费评估
51,兰卡斯特大学Lancaster University,United Kingdom,85.8,89.6,74.9,64.6,74.4,免费评估
52,Singapore Management University,Singapore,84.7,92.8,73.2,66.5,74.3,免费评估
53,The University of Auckland,New Zealand,85.8,84.9,72.4,69.8,74.2,免费评估
54,University of Amsterdam,Netherlands,82.4,90.0,71.6,69.6,73.9,免费评估
55,University of Southern California,United States,83.6,94.5,72.5,64.8,73.5,免费评估
56,Stockholm School of Economics,Sweden,80.0,86.3,75.8,62.1,73.2,免费评估
57,Korea University,South Korea,67.9,78.7,70.8,76.4,73.0,免费评估
58,City University of Hong Kong,Hong Kong SAR,84.7,94.5,72.1,62.9,72.8,免费评估
59,The Hong Kong Polytechnic University,Hong Kong SAR,86.9,85.0,71.1,66.6,72.7,免费评估
59,University of Illinois at Urbana-Champaign,United States,78.7,90.5,72.7,64.7,72.7,免费评估
61,National Taiwan University (NTU),Taiwan,74.4,82.9,68.9,74.6,72.6,免费评估
