Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,卡迪夫大学Cardiff University,100.0,90.8,91.4,65.7,7.1,10,551,6,100,免费评估
2,英国女王大学Queen's University Belfast,98.5,97.0,100.0,92.8,6.8,8,474,7,100,免费评估
3,格拉斯哥大学University of Glasgow,96.0,100.0,99.5,95.8,10.8,4,533,5,99,免费评估
4,普利茅斯大学University of Plymouth,95.2,98.0,99.0,91.6,5.7,5,478,8,-,免费评估
5,伦敦大学玛丽女王学院Queen Mary University of London,91.8,93.9,97.0,84.5,6.0,7,492,7,97,免费评估
6,利物浦大学The University of Liverpool,78.3,97.0,99.8,94.4,8.6,3,477,7,100,免费评估
7,邓迪大学University of Dundee,76.9,96.7,92.6,58.8,7.1,5,502,6,98,免费评估
8,伯明翰大学University of Birmingham,72.5,90.0,98.5,74.0,8.8,3,497,6,100,免费评估
9,曼彻斯特大学The University of Manchester,71.7,89.1,93.1,75.4,8.6,4,495,7,97,免费评估
10,谢菲尔德大学The University of Sheffield,65.1,96.0,96.7,75.9,8.3,4,463,6,100,免费评估
11,伦敦国王学院King's College London,63.0,92.1,92.1,61.4,7.7,6,478,6,96,免费评估
12,利兹大学University of Leeds,62.2,91.9,92.5,56.7,9.1,6,483,5,95,免费评估
13,纽卡斯尔大学Newcastle University,58.0,95.0,97.8,77.4,13.2,2,498,6,100,免费评估
14,布里斯托大学University of Bristol,44.0,85.0,91.8,69.9,11.8,5,461,6,100,免费评估
15,中央兰开夏大学University of Central Lancashire,37.0,80.0,78.2,48.1,13.3,9,-,1,-,免费评估
