Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,杜伦大学Durham University,508.0,4.14,3.0,88.0,100.0,免费评估
2,剑桥大学University of Cambridge,528.0,4.33,2.9,82.0,99.8,免费评估
3,牛津大学University of Oxford,534.0,4.11,2.9,80.0,98.5,免费评估
4,埃克塞特大学University of Exeter,429.0,4.72,2.45,78.0,96.8,免费评估
5,圣安德鲁斯大学University of St Andrews,479.0,4.17,2.65,78.0,96.2,免费评估
6,伯明翰大学University of Birmingham,404.0,4.39,2.65,76.0,95.0,免费评估
7,阿伯丁大学University of Aberdeen,408.0,4.39,2.95,68.0,94.4,免费评估
8,兰卡斯特大学Lancaster University,448.0,4.04,2.6,76.0,94.3,免费评估
9,布里斯托大学University of Bristol,443.0,4.18,2.45,72.0,93.5,免费评估
10,谢菲尔德大学The University of Sheffield,380.0,4.13,2.85,74.0,93.5,免费评估
11,爱丁堡大学The University of Edinburgh,453.0,4.24,2.75,64.0,93.3,免费评估
12,伦敦大学亚非学院SOAS University of London,343.0,4.0,2.7,82.0,93.1,免费评估
13,伦敦国王学院King's College London,435.0,4.2,2.7,62.0,92.2,免费评估
14,诺丁汉大学University of Nottingham,382.0,4.07,2.75,68.0,91.7,免费评估
15,利兹大学University of Leeds,424.0,4.21,2.55,58.0,90.6,免费评估
16,格拉斯哥大学University of Glasgow,464.0,4.26,2.3,56.0,90.6,免费评估
17,卡迪夫大学Cardiff University,378.0,4.24,2.25,66.0,90.3,免费评估
18,曼彻斯特大学The University of Manchester,380.0,4.11,2.85,56.0,89.6,免费评估
19,英国圣玛丽大学学院St Mary's University College,307.0,4.28,2.2,68.0,89.0,免费评估
20,肯特大学University of Kent,358.0,4.1,2.15,64.0,88.4,免费评估
21,斯特林大学University of Stirling,,4.33,2.05,58.0,87.6,免费评估
22,切斯特大学University of Chester,301.0,4.17,2.15,,87.4,免费评估
23,英国女王大学Queen's University Belfast,347.0,4.33,,66.0,86.4,免费评估
24,高地与群岛大学University of the Highlands and Islands,,4.27,1.4,64.0,86.1,免费评估
25,海斯罗珀学院Heythrop College of the University of London,314.0,4.07,1.5,68.0,86.0,免费评估
26,罗汉普顿大学Roehampton University,287.0,4.25,2.0,58.0,85.7,免费评估
27,约克圣约翰大学York St John University,277.0,4.48,1.45,,85.5,免费评估
28,纽曼大学Newman University,270.0,4.62,,64.0,85.4,免费评估
29,利兹圣三一大学Leeds Trinity University,275.0,4.07,1.65,66.0,85.1,免费评估
30,奇切斯特大学University of Chichester,234.0,4.34,1.85,60.0,84.7,免费评估
31,坎特伯雷大学Canterbury Christ Church University,275.0,4.23,1.6,,84.5,免费评估
32,巴斯斯巴大学Bath Spa University,308.0,4.32,1.15,60.0,84.2,免费评估
33,温切斯特大学University of Winchester,306.0,4.15,1.6,54.0,83.6,免费评估
34,赫尔大学The University of Hull,,3.94,,62.0,82.5,免费评估
35,哥比亚大学University of Cumbria,209.0,,1.75,62.0,81.9,免费评估
36,格罗斯特大学University of Gloucestershire,261.0,4.31,2.2,36.0,81.4,免费评估
