Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,80,91,65,11.2,10,575.0,8,,免费评估
2,卡迪夫大学Cardiff University,98.5,97,96,70,11.3,9,454.0,7,86.0,免费评估
3,纽卡斯尔大学Newcastle University,92.6,100,100,74,11.7,7,476.0,9,,免费评估
4,爱丁堡大学The University of Edinburgh,84.9,93,96,71,13.6,10,,7,,免费评估
5,布鲁内尔大学Brunel University,84.3,97,96,85,11.7,4,379.0,9,66.0,免费评估
6,阿斯顿大学Aston University,83.5,89,89,79,14.3,4,442.0,3,96.0,免费评估
7,布里斯托大学University of Bristol,83.1,90,94,67,10.2,8,462.0,8,77.0,免费评估
8,利物浦大学The University of Liverpool,78.1,91,90,73,7.8,9,395.0,2,68.0,免费评估
8,曼彻斯特大学The University of Manchester,78.1,91,93,69,12.7,7,451.0,4,75.0,免费评估
10,诺丁汉大学University of Nottingham,77.3,87,94,65,15.2,7,436.0,5,,免费评估
11,罗伯特高登大学The Robert Gordon University,75.1,96,98,89,24.4,3,485.0,4,,免费评估
12,伯明翰城市大学Birmingham City University,75.0,91,97,71,18.9,3,372.0,9,77.0,免费评估
13,Leeds Met,71.5,97,98,90,13.7,3,332.0,8,62.0,免费评估
14,剑桥安鲁大学Anglia Ruskin University,69.1,98,97,88,21.0,4,304.0,2,89.0,免费评估
15,伦敦国王学院King's College London,68.0,90,90,60,15.6,6,457.0,3,81.0,免费评估
15,阿尔斯特大学University of Ulster,68.0,87,89,76,13.5,3,363.0,9,72.0,免费评估
17,利兹大学University of Leeds,67.9,94,93,66,15.6,8,423.0,7,58.0,免费评估
18,阿伯丁大学University of Aberdeen,67.3,97,91,76,17.8,3,443.0,6,62.0,免费评估
19,伯明翰大学University of Birmingham,66.6,98,96,47,14.0,5,449.0,6,72.0,免费评估
20,赫特福德大学University of Hertfordshire,66.0,92,90,77,21.7,2,327.0,8,87.0,免费评估
