Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,爱丁堡大学The University of Edinburgh,100.0,97.0,96.0,71.0,8.7,10.0,421.0,7.0,,免费评估
2,东英吉利大学University of East Anglia,82.7,84.0,93.0,65.0,15.4,10.0,320.0,9.0,98.0,免费评估
3,斯塔福德郡大学Staffordshire University,75.9,89.0,87.0,81.0,13.1,8.0,258.0,8.0,99.0,免费评估
4,南安普顿大学University of Southampton,75.8,76.0,87.0,56.0,14.6,8.0,369.0,9.0,95.0,免费评估
5,利物浦大学The University of Liverpool,74.1,84.0,83.0,70.0,10.9,9.0,329.0,2.0,98.0,免费评估
6,诺丁汉大学University of Nottingham,73.6,83.0,88.0,55.0,15.2,7.0,369.0,9.0,93.0,免费评估
7,格拉斯哥大学University of Glasgow,73.3,94.0,91.0,61.0,15.0,7.0,339.0,7.0,,免费评估
8,布拉德福德大学University of Bradford,73.0,87.0,85.0,65.0,13.4,6.0,339.0,9.0,92.0,免费评估
9,格拉摩根大学University of Glamorgan,72.6,90.0,90.0,83.0,9.7,7.0,254.0,4.0,91.0,免费评估
10,伯明翰大学University of Birmingham,71.2,92.0,94.0,56.0,12.4,7.0,387.0,4.0,77.0,免费评估
11,Thames Valley,70.8,78.0,86.0,64.0,18.3,7.0,,9.0,99.0,免费评估
12,伦敦国王学院King's College London,69.1,73.0,80.0,49.0,14.6,10.0,342.0,7.0,91.0,免费评估
13,罗伯特高登大学The Robert Gordon University,68.6,79.0,90.0,69.0,17.9,4.0,324.0,8.0,97.0,免费评估
14,班戈大学Bangor University,68.4,90.0,90.0,70.0,12.0,7.0,268.0,3.0,99.0,免费评估
15,基尔大学Keele University,68.1,94.0,97.0,73.0,14.8,5.0,288.0,6.0,87.0,免费评估
16,埃塞克斯大学University of Essex,66.7,87.0,85.0,63.0,14.7,7.0,278.0,9.0,79.0,免费评估
16,牛津布鲁克斯大学Oxford Brookes University,66.7,85.0,88.0,74.0,16.3,4.0,279.0,7.0,93.0,免费评估
16,萨里大学University of Surrey,66.7,90.0,93.0,73.0,24.5,7.0,337.0,5.0,96.0,免费评估
19,普利茅斯大学University of Plymouth,66.3,75.0,87.0,66.0,17.4,8.0,261.0,9.0,92.0,免费评估
20,伯恩茅斯大学Bournemouth University,66.1,83.0,88.0,58.0,19.7,7.0,272.0,10.0,88.0,免费评估
20,哥比亚大学University of Cumbria,66.1,88.0,93.0,75.0,14.6,4.0,287.0,4.0,82.0,免费评估
22,考文垂大学Coventry University,66.0,86.0,88.0,69.0,15.9,3.0,294.0,8.0,89.0,免费评估
23,贝德福德大学University of Bedfordshire,65.6,86.0,92.0,73.0,14.7,4.0,244.0,,100.0,免费评估
24,曼彻斯特大学The University of Manchester,65.3,79.0,87.0,61.0,17.1,7.0,344.0,6.0,95.0,免费评估
25,英国女王大学Queen's University Belfast,65.2,88.0,89.0,59.0,16.3,5.0,265.0,8.0,95.0,免费评估
26,布莱顿大学University of Brighton,64.4,80.0,86.0,63.0,16.3,3.0,287.0,8.0,88.0,免费评估
26,西英格兰大学University of the West of England,64.4,81.0,84.0,67.0,13.8,5.0,252.0,7.0,96.0,免费评估
28,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,63.8,89.0,92.0,71.0,16.8,4.0,332.0,4.0,81.0,免费评估
29,卡迪夫大学Cardiff University,63.4,86.0,87.0,71.0,14.8,5.0,312.0,2.0,96.0,免费评估
29,艾芝西尔大学Edge Hill University,63.4,94.0,92.0,77.0,15.2,3.0,234.0,5.0,89.0,免费评估
31,诺桑比亚大学Northumbria University,63.2,85.0,84.0,79.0,21.6,4.0,323.0,6.0,94.0,免费评估
32,斯旺西大学Swansea University,62.8,85.0,84.0,67.0,13.2,7.0,284.0,2.0,90.0,免费评估
33,玛格丽特女王大学Queen Margaret University,62.7,,,,19.5,3.0,319.0,9.0,80.0,免费评估
34,肯特大学University of Kent,61.7,97.0,92.0,64.0,17.2,8.0,281.0,5.0,62.0,免费评估
34,伍斯特大学University of Worcester,61.7,81.0,90.0,71.0,22.8,2.0,314.0,7.0,91.0,免费评估
36,伦敦城市大学City University London,61.5,60.0,72.0,60.0,15.8,10.0,251.0,8.0,95.0,免费评估
37,约克圣约翰大学York St John University,61.4,91.0,91.0,75.0,14.9,3.0,255.0,4.0,83.0,免费评估
38,赫特福德大学University of Hertfordshire,61.0,79.0,82.0,58.0,12.5,8.0,256.0,8.0,76.0,免费评估
39,蒂赛德大学Teesside University,60.9,91.0,90.0,79.0,20.3,3.0,279.0,5.0,90.0,免费评估
40,布鲁内尔大学Brunel University,60.6,79.0,87.0,50.0,13.0,5.0,296.0,7.0,78.0,免费评估
41,利兹大学University of Leeds,60.1,80.0,86.0,60.0,11.1,,331.0,2.0,95.0,免费评估
41,德比大学University of Derby,60.1,81.0,90.0,56.0,11.7,4.0,253.0,4.0,87.0,免费评估
43,新白金汉大学Buckinghamshire New University,60.0,,,,18.9,3.0,,5.0,95.0,免费评估
44,阿尔斯特大学University of Ulster,59.6,83.0,82.0,56.0,14.7,5.0,298.0,8.0,77.0,免费评估
45,哈德斯菲尔德大学University of Huddersfield,58.8,92.0,89.0,84.0,17.2,5.0,265.0,3.0,65.0,免费评估
45,St George's Medical School,58.8,71.0,77.0,43.0,,,315.0,5.0,94.0,免费评估
47,剑桥安鲁大学Anglia Ruskin University,58.7,82.0,87.0,73.0,27.3,9.0,256.0,4.0,92.0,免费评估
47,谢菲尔德哈莱姆大学Sheffield Hallam University,58.7,64.0,80.0,47.0,13.0,5.0,288.0,7.0,90.0,免费评估
49,伯明翰城市大学Birmingham City University,57.5,80.0,82.0,70.0,18.7,4.0,245.0,6.0,94.0,免费评估
49,龙比亚大学Napier University,57.5,78.0,85.0,69.0,16.3,3.0,248.0,,92.0,免费评估
51,赫尔大学The University of Hull,57.3,71.0,83.0,68.0,15.7,5.0,301.0,2.0,97.0,免费评估
