Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,78.80%,83.70%,49.00%,600,95.90%,100.0,免费评估
2,伦敦大学学院University College London,81.00%,90.00%,54.10%,499,85.00%,96.2,免费评估
3,赫瑞瓦特大学Heriot Watt University,90.50%,90.90%,38.10%,422,83.90%,93.4,免费评估
4,英国女王大学Queen's University Belfast,100.00%,98.70%,35.20%,312,84.80%,92.6,免费评估
5,伯明翰大学University of Birmingham,79.30%,81.90%,42.00%,387,94.60%,92.1,免费评估
6,谢菲尔德大学The University of Sheffield,85.00%,86.30%,36.60%,377,91.90%,92.0,免费评估
7,纽卡斯尔大学Newcastle University,86.60%,87.30%,43.70%,365,86.00%,91.7,免费评估
8,格罗斯特大学University of Gloucestershire,96.80%,95.00%,20.60%,344,86.40%,90.8,免费评估
9,卡迪夫大学Cardiff University,83.40%,87.90%,36.80%,393,84.90%,90.7,免费评估
10,雷丁大学University of Reading,80.70%,87.30%,40.00%,393*,,90.2,免费评估
11,阿伯丁大学University of Aberdeen,77.50%,85.40%,40.60%,,84.00%,88.4,免费评估
12,拉夫堡大学Loughborough University,59.70%,64.60%,58.30%,371,95.20%,88.2,免费评估
13,爱丁堡大学The University of Edinburgh,75.50%,66.20%,35.10%,447,83.30%,87.8,免费评估
14,邓迪大学University of Dundee,80.80%,84.80%,8.70%,,92.30%,87.6,免费评估
15,西英格兰大学University of the West of England,91.60%,94.50%,10.60%,313,87.00%,87.4,免费评估
16,曼彻斯特大学The University of Manchester,77.10%,81.50%,36.50%,352,84.20%,87.3,免费评估
17,利物浦大学The University of Liverpool,81.60%,88.10%,26.30%,,80.00%,86.6,免费评估
18,牛津布鲁克斯大学Oxford Brookes University,83.90%,85.40%,17.60%,281,85.10%,84.4,免费评估
19,伯明翰城市大学Birmingham City University,94.00%,91.70%,2.70%,264,84.00%,84.2,免费评估
20,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,83.30%,88.70%,9.10%,413,67.50%,83.3,免费评估
21,Northumbria University,77.10%,79.80%,5.90%,,82.4%*,81.8,免费评估
22,诺丁汉特伦特大学Nottingham Trent University,87.90%,88.80%,3.40%,298*,75.00%,81.7,免费评估
23,阿尔斯特大学University of Ulster,76.70%,83.80%,28.60%,286,67.30%,80.3,免费评估
23,Manchester Metropolitan University,81.80%,79.80%,9.70%,334*,70.00%,80.3,免费评估
25,利兹贝克特大学Leeds Beckett University,85.40%,87.30%,5.60%,247,74.30%,79.6,免费评估
26,谢菲尔德哈莱姆大学Sheffield Hallam University,74.20%,73.70%,13.40%,268,80.00%,78.9,免费评估
27,格林威治大学The University of Greenwich,81.50%,73.70%,2.00%,,63.20%,74.8,免费评估
28,威斯敏斯特大学University of Westminster,73.60%,79.60%,10.70%,298,48.70%,72.6,免费评估
