Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,83.7%,85.5%,67.0%,239,93.5%,100.0,免费评估
2,帝国理工学院Imperial College London,77.6%,80.8%,65.0%,222,92.8%,96.5,免费评估
3,利兹大学University of Leeds,86.7%,88.3%,41.8%,179,95.1%,92.9,免费评估
4,格拉斯哥大学University of Glasgow,74.6%,80.9%,47.2%,202,91.8%,91.5,免费评估
5,思克莱德大学University of Strathclyde,81.3%,81.3%,41.7%,208,86.6%,91.4,免费评估
6,南安普顿大学University of Southampton,76.0%,78.0%,53.3%,191,90.7%,91.2,免费评估
6,伦敦大学学院University College London,77.8%,79.1%,59.0%,194,84.1%,91.2,免费评估
8,诺丁汉大学University of Nottingham,87.7%,88.7%,40.8%,155,91.6%,90.4,免费评估
9,埃克塞特大学University of Exeter,82.1%,81.5%,36.4%,161,94.2%,88.9,免费评估
10,拉夫堡大学Loughborough University,85.4%,87.8%,23.8%,165,91.6%,88.2,免费评估
11,纽卡斯尔大学Newcastle University,81.0%,81.1%,39.4%,159,89.5%,87.8,免费评估
12,巴斯大学University of Bath,77.5%,81.5%,28.6%,176,90.8%,87.3,免费评估
13,斯旺西大学Swansea University,80.0%,85.1%,45.5%,134,90.9%,87.1,免费评估
14,曼彻斯特大学The University of Manchester,78.0%,81.8%,37.0%,170,85.9%,86.9,免费评估
14,埃塞克斯大学University of Essex,88.2%*,87.0%*,34.3%,126,91.3%,86.9,免费评估
16,萨里大学University of Surrey,81.9%,83.6%,36.3%,162,82.3%,86.3,免费评估
17,布里斯托大学University of Bristol,67.4%,70.1%,52.3%,176,85.6%,86.1,免费评估
18,英国女王大学Queen's University Belfast,70.3%,67.3%,47.3%,147,96.1%,85.9,免费评估
19,伯明翰大学University of Birmingham,76.3%,76.5%,32.1%,161,91.0%,85.8,免费评估
20,爱丁堡大学The University of Edinburgh,68.3%,74.3%,50.3%,169,85.3%,85.7,免费评估
21,赫瑞瓦特大学Heriot Watt University,74.4%,73.3%,47.8%,164,82.7%,85.6,免费评估
22,谢菲尔德大学The University of Sheffield,72.8%,76.4%,42.6%,157,87.7%,85.4,免费评估
23,约克大学The University of York,89.7%,86.4%,21.4%,146,83.4%,85.2,免费评估
24,兰卡斯特大学Lancaster University,68.4%,73.9%,41.6%,163,87.5%,84.6,免费评估
25,卡迪夫大学Cardiff University,78.0%,83.8%,30.2%,155,83.3%,84.3,免费评估
26,东伦敦大学University of East London,79.2%,76.3%,2.3%,,92.9%,83.0,免费评估
27,利物浦大学The University of Liverpool,79.1%,81.8%,30.4%,137,82.2%,82.8,免费评估
28,肯特大学University of Kent,75.9%,81.4%,27.3%,137,85.0%,82.2,免费评估
29,普利茅斯大学University of Plymouth,87.7%,85.1%,13.3%,123,85.5%,82.1,免费评估
30,萨塞克斯大学University of Sussex,71.8%,80.7%,24.0%,132,90.9%,81.9,免费评估
30,班戈大学Bangor University,81.8%,79.9%,31.9%,118,82.7%,81.9,免费评估
32,阿斯顿大学Aston University,81.0%,80.0%,25.8%,144,77.4%,81.7,免费评估
