Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,100.0,85.6,,90.8,96.7,免费评估
2,Harvard University,United States,87.7,86.9,,100.0,90.1,免费评估
3,牛津大学University of Oxford,United Kingdom,85.9,84.7,,96.0,87.8,免费评估
4,剑桥大学University of Cambridge,United Kingdom,83.3,76.0,,97.0,85.3,免费评估
5,"University of California, Berkeley (UCB)",United States,83.7,77.8,,89.7,84.3,免费评估
6,Stanford University,United States,80.8,86.4,,92.9,83.8,免费评估
7,Massachusetts Institute of Technology (MIT),United States,78.1,88.9,,94.1,82.4,免费评估
8,University of Chicago,United States,78.9,89.0,,80.2,80.2,免费评估
9,约克大学The University of York,United Kingdom,82.1,80.4,,68.4,79.2,免费评估
10,The Australian National University,Australia,79.4,58.1,,88.1,79.0,免费评估
11,National University of Singapore (NUS),Singapore,78.0,62.8,,89.0,78.7,免费评估
12,Johns Hopkins University,United States,80.1,74.5,,74.4,78.4,免费评估
13,Columbia University,United States,76.9,76.8,,84.0,78.3,免费评估
14,Seoul National University,South Korea,77.6,71.8,,81.7,77.8,免费评估
15,The University of Hong Kong,Hong Kong,78.7,65.2,,80.5,77.7,免费评估
16,"University of California, Los Angeles (UCLA)",United States,75.7,72.3,,85.0,77.2,免费评估
17,The University of Melbourne,Australia,74.6,68.9,,89.7,77.1,免费评估
18,爱丁堡大学The University of Edinburgh,United Kingdom,75.6,80.2,,76.4,76.2,免费评估
18,University of Toronto,Canada,73.6,79.4,,83.9,76.2,免费评估
20,Syracuse University,United States,82.0,96.4,,43.7,75.8,免费评估
21,University of Michigan,United States,73.8,86.5,,76.7,75.7,免费评估
22,Sciences Po,France,77.4,75.3,,69.5,75.6,免费评估
23,伦敦大学学院University College London,United Kingdom,73.2,71.7,,85.2,75.5,免费评估
24,Leiden University,Netherlands,77.3,71.8,,70.7,75.4,免费评估
24,布里斯托大学University of Bristol,United Kingdom,76.7,72.7,,72.2,75.4,免费评估
26,Peking University,China,72.9,63.2,,88.1,75.0,免费评估
27,The University of Tokyo,Japan,82.2,,,86.3,74.8,免费评估
28,The University of Sydney,Australia,72.3,61.0,,87.3,74.2,免费评估
29,The Chinese University of Hong Kong (CUHK),Hong Kong,73.5,66.8,,76.0,73.3,免费评估
30,Tsinghua University,China,69.6,69.2,,85.9,72.8,免费评估
31,Freie Universitaet Berlin,Germany,71.0,81.9,,72.6,72.4,免费评估
31,Stockholm University,Sweden,76.1,59.1,,66.0,72.4,免费评估
31,University of British Columbia,Canada,70.0,76.5,,78.8,72.4,免费评估
34,Sungkyunkwan University (SKKU),South Korea,72.4,65.4,,75.1,72.2,免费评估
35,City University of Hong Kong,Hong Kong,71.0,72.5,,75.4,72.0,免费评估
36,巴斯大学University of Bath,United Kingdom,73.1,64.1,,70.1,71.6,免费评估
37,University of Amsterdam,Netherlands,68.9,82.8,,74.9,71.5,免费评估
38,New York University (NYU),United States,68.8,67.9,,82.3,71.4,免费评估
39,KU Leuven,Belgium,73.4,61.9,,66.2,70.8,免费评估
40,Yonsei University,South Korea,69.2,67.2,,75.7,70.3,免费评估
41,Georgetown University,United States,68.2,94.2,,65.3,70.2,免费评估
41,Utrecht University,Netherlands,71.9,86.5,,55.9,70.2,免费评估
43,Princeton University,United States,76.2,,,83.6,70.1,免费评估
44,Central European University,Hungary,69.5,92.0,,60.3,69.9,免费评估
44,Korea University,South Korea,69.6,57.0,,77.5,69.9,免费评估
46,Duke University,United States,68.6,70.8,,73.7,69.8,免费评估
47,Lund University,Sweden,67.5,82.7,,68.7,69.3,免费评估
47,Sun Yat-sen University,China,70.4,66.1,,66.8,69.3,免费评估
49,Aarhus University,Denmark,67.4,81.2,,69.2,69.1,免费评估
50,伦敦国王学院King's College London,United Kingdom,67.0,77.0,,72.2,69.0,免费评估
