Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,萨里大学University of Surrey,84.2%,91.1%,,502.0,83.3%,100.0,免费评估
2,雷丁大学University of Reading,83.3%,78.2%,50.7%,387.0,50.0%,96.7,免费评估
3,诺丁汉大学University of Nottingham,77.1%,89.0%,36.4%,394.0,55.4%,94.9,免费评估
4,利物浦大学The University of Liverpool,67.8%,75.2%,32.9%,396.0,63.5%,91.6,免费评估
5,亚伯大学Aberystwyth University,89.8%,84.8%,38.2%,333.0,21.3%,89.6,免费评估
6,布拉德福德大学University of Bradford,73.6%,74.0%,33.2%,416.0,22.2%,88.3,免费评估
7,皇家兽医学院Royal Veterinary College,80.6%,93.0%,,380.0,50.6%,87.9,免费评估
8,格拉斯哥大学University of Glasgow,67.9%,80.4%,42.3%,,38.5%,86.9,免费评估
9,剑桥安鲁大学Anglia Ruskin University,87.3%,91.1%,24.6%,308.0,28.0%,86.7,免费评估
10,诺丁汉特伦特大学Nottingham Trent University,91.1%,91.3%,4.1%,334.0,36.4%,86.4,免费评估
11,University of Lincoln,74.0%,70.8%,,376.0,64.3%,85.4,免费评估
12,哈珀亚当斯大学Harper Adams University,82.5%,86.3%,5.7%,365.0,24.3%,84.1,免费评估
13,普利茅斯大学University of Plymouth,82.3%,85.5%,,352.0,25.0%,82.2,免费评估
14,坎特伯雷大学Canterbury Christ Church University,87.0%,89.7%,,269.0,36.0%,80.7,免费评估
15,格林威治大学The University of Greenwich,,,19.5%,304.0,26.7%,80.5,免费评估
16,龙比亚大学Napier University,91.2%*,85.3%*,,327.0,3.0%,79.8,免费评估
17,切斯特大学University of Chester,66.5%,79.3%,7.9%,332.0,18.3%,77.0,免费评估
18,米德塞斯大学Middlesex University,84.7%,61.5%,,341.0,6.9%,76.9,免费评估
