Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,杜伦大学Durham University,429.0,4.35,3.3,88.0,100.0,免费评估
2,格拉斯哥大学University of Glasgow,458.0,4.17,3.0,96.0,99.9,免费评估
3,剑桥大学University of Cambridge,505.0,3.99,3.3,88.0,98.9,免费评估
4,西苏格兰大学University of the West of Scotland,425.0,4.43,2.35,92.0,98.4,免费评估
5,伯明翰大学University of Birmingham,364.0,4.41,3.26,86.0,97.2,免费评估
6,邓迪大学University of Dundee,394.0,4.23,2.79,97.0,96.1,免费评估
7,斯特林大学University of Stirling,404.0,3.98,2.99,96.0,94.5,免费评估
8,爱丁堡大学The University of Edinburgh,440.0,3.82,3.21,97.0,94.3,免费评估
9,南安普顿大学University of Southampton,373.0,4.46,3.08,63.0,94.2,免费评估
10,雷丁大学University of Reading,349.0,4.3,3.04,86.0,93.9,免费评估
11,思克莱德大学University of Strathclyde,441.0,3.93,2.78,85.0,93.0,免费评估
12,东英吉利大学University of East Anglia,387.0,4.23,2.83,66.0,91.5,免费评估
13,西英格兰大学University of the West of England,333.0,4.33,2.7,82.0,90.9,免费评估
14,利物浦霍普大学Liverpool Hope University,308.0,4.53,2.55,72.0,90.3,免费评估
15,谢菲尔德大学The University of Sheffield,380.0,4.18,3.32,59.0,90.0,免费评估
16,哈德斯菲尔德大学University of Huddersfield,310.0,4.39,2.61,80.0,89.9,免费评估
17,班戈大学Bangor University,351.0,4.05,3.13,76.0,89.7,免费评估
18,利兹大学University of Leeds,368.0,4.23,2.96,58.0,89.3,免费评估
19,约克大学The University of York,364.0,3.92,3.2,74.0,88.6,免费评估
20,基尔大学Keele University,359.0,4.12,2.86,66.0,88.5,免费评估
21,诺桑比亚大学Northumbria University,363.0,4.2,,90.0,88.5,免费评估
22,布鲁内尔大学Brunel University,349.0,4.1,2.66,71.0,88.1,免费评估
23,曼彻斯特大学The University of Manchester,388.0,3.99,3.11,58.0,88.0,免费评估
24,温切斯特大学University of Winchester,326.0,4.2,2.46,81.0,87.7,免费评估
25,布莱顿大学University of Brighton,320.0,4.11,2.47,89.0,87.6,免费评估
26,伦敦大学学院University College London,343.0,4.07,3.21,64.0,87.6,免费评估
27,阿伯丁大学University of Aberdeen,397.0,3.63,2.71,96.0,87.5,免费评估
28,艾芝西尔大学Edge Hill University,322.0,4.26,2.21,81.0,87.5,免费评估
29,Cardiff,352.0,4.08,3.3,59.0,87.1,免费评估
30,曼彻斯特城市大学Manchester Metropolitan University,348.0,3.99,2.88,79.0,87.0,免费评估
31,坎特伯雷大学Canterbury Christ Church University,303.0,4.03,2.47,90.0,86.0,免费评估
32,"特威克南圣玛丽大学St Mary's, Twickenham",288.0,4.25,1.49,90.0,85.6,免费评估
33,约克圣约翰大学York St John University,327.0,4.16,1.74,80.0,85.4,免费评估
34,牛津布鲁克斯大学Oxford Brookes University,349.0,4.04,2.3,74.0,85.3,免费评估
35,伯明翰城市大学Birmingham City University,306.0,4.07,2.38,83.0,85.1,免费评估
36,斯塔福德郡大学Staffordshire University,292.0,4.22,2.38,,85.0,免费评估
37,米德塞斯大学Middlesex University,301.0,3.99,2.58,80.0,85.0,免费评估
38,诺丁汉特伦特大学Nottingham Trent University,357.0,4.16,1.87,65.0,84.7,免费评估
