Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
54,切斯特大学University of Chester,83.7%,83.0%,7.1%,110,78.8%,83.5,免费评估
55,考文垂大学Coventry University,76.6%,74.6%,9.4%,117,86.7%,83.4,免费评估
56,德比大学University of Derby,88.4%,87.7%,5.0%,100,74.5%,83.3,免费评估
57,格林威治大学The University of Greenwich,88.5%,86.6%,5.1%,112,71.9%,83.2,免费评估
58,奇切斯特大学University of Chichester,72.5%*,77.5%*,,104,96.3%,83.1,免费评估
59,诺桑比亚大学Northumbria University,77.6%,76.5%,16.7%,133,74.3%,82.8,免费评估
59,米德塞斯大学Middlesex University,81.6%,82.9%,14.2%,107,,82.8,免费评估
61,伦敦大学皇家霍洛威学院Royal Holloway University of London,74.3%,71.1%,35.5%,134,68.4%,82.5,免费评估
62,伦敦城市大学City University London,82.7%,82.6%,30.2%,130,57.7%,82.3,免费评估
63,布鲁内尔大学Brunel University,77.3%,76.4%,25.8%,116,71.2%,82.2,免费评估
64,莱斯特大学University of Leicester,68.3%,73.0%,25.0%,129,77.7%,81.8,免费评估
65,伦敦大学玛丽女王学院Queen Mary University of London,70.1%,69.0%,30.3%,141,69.7%,81.2,免费评估
66,伍尔弗汉普顿大学University of Wolverhampton,83.0%,82.7%,,93,77.6%,81.1,免费评估
67,赫特福德大学University of Hertfordshire,74.0%,73.8%,20.2%,98,76.8%,80.8,免费评估
68,牛津布鲁克斯大学Oxford Brookes University,85.0%,69.7%,13.9%,135,62.3%,80.5,免费评估
69,阿斯顿大学Aston University,70.3%,71.5%,21.7%,124,72.9%,80.3,免费评估
70,曼彻斯特城市大学Manchester Metropolitan University,87.8%,83.6%,5.6%,115,59.8%,80.0,免费评估
71,普利茅斯大学University of Plymouth,84.5%,80.3%,9.3%,132,55.8%,79.3,免费评估
72,布莱顿大学University of Brighton,82.4%,77.7%,6.4%,111,63.1%,78.7,免费评估
73,金斯顿大学Kingston University,81.0%,83.1%,,84,58.0%,75.6,免费评估
