Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,宾夕法尼亚大学University of Pennsylvania,UnitedStates,75.9,78.0,62.7,95.7,,254.8,免费评估
2,哈佛大学Harvard University,UnitedStates,100.0,68.5,60.3,59.5,,249.8,免费评估
3,西北大学Northwestern University,UnitedStates,60.8,75.8,63.7,100.0,,235.5,免费评估
4,宾州州立大学Pennsylvania State University,UnitedStates,79.9,70.5,60.9,70.7,,231.9,免费评估
5,Erasmus University Rotterdam,Netherlands,78.8,77.0,83.8,66.1,,231.2,免费评估
6,Tilburg University,Netherlands,67.5,73.0,79.7,80.4,,226.1,免费评估
7,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,70.2,77.2,62.1,69.2,,219.3,免费评估
8,哥伦比亚大学Columbia University,UnitedStates,64.6,65.6,62.4,80.4,,216.4,免费评估
9,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,67.0,77.6,64.4,69.2,,215.0,免费评估
10,马里兰大学University of Maryland-College Park,UnitedStates,66.0,74.4,62.4,70.7,,213.2,免费评估
11,印第安纳大学伯明顿主校区Indiana University Bloomington,UnitedStates,69.8,80.5,62.1,61.2,,212.4,免费评估
12,康奈尔大学Cornell University,UnitedStates,70.8,69.4,68.3,64.5,,212.2,免费评估
13,杜克大学Duke University,UnitedStates,50.5,88.2,64.6,84.2,,210.5,免费评估
14,斯坦福大学Stanford University,UnitedStates,60.3,75.3,61.9,73.6,,207.8,免费评估
15,英属哥伦比亚大学University of British Columbia,Canada,51.2,76.0,81.8,84.2,,207.2,免费评估
16,Georgia State University,UnitedStates,60.8,76.0,68.2,62.9,,199.0,免费评估
17,阿尔伯塔大学University of Alberta,Canada,50.7,91.2,85.1,66.1,,196.3,免费评估
18,德克萨斯A&M大学Texas A & M University,UnitedStates,58.4,86.6,55.9,59.5,,196.1,免费评估
19,多伦多大学University of Toronto,Canada,63.0,73.6,79.9,55.9,,195.1,免费评估
20,纽约大学New York University,UnitedStates,52.5,71.8,66.4,73.6,,194.8,免费评估
21,佛罗里达大学University of Florida,UnitedStates,52.8,65.4,54.7,76.4,,193.7,免费评估
22,蒙纳什大学Monash University,Australia,78.3,61.6,70.8,38.2,,193.6,免费评估
23,University of South Carolina - Columbia,UnitedStates,54.0,81.0,57.3,66.1,,193.4,免费评估
24,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,57.2,70.5,60.9,66.1,,193.2,免费评估
25,约克大学York University,Canada,63.1,74.4,84.5,52.0,,192.3,免费评估
26,墨尔本大学The University of Melbourne,Australia,63.2,67.4,78.8,54.0,,190.4,免费评估
27,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,51.2,81.2,59.3,66.1,,189.5,免费评估
27,南加州大学University of Southern California,UnitedStates,57.3,67.0,54.5,64.5,,189.5,免费评估
29,密歇根州立大学Michigan State University,UnitedStates,63.5,86.9,61.0,43.3,,188.1,免费评估
30,麻省理工学院Massachusetts Institute of Technology,UnitedStates,60.9,75.5,55.8,52.0,,186.8,免费评估
31,亚利桑那州立大学Arizona State University,UnitedStates,58.7,80.1,60.2,52.0,,186.2,免费评估
32,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,54.0,78.8,58.4,59.5,,185.8,免费评估
33,University of Groningen,Netherlands,65.9,72.8,81.1,40.8,,184.2,免费评估
34,Aalto University,Finland,67.5,77.6,79.2,35.4,,183.4,免费评估
35,匹兹堡大学University of Pittsburgh-Pittsburgh Campus,UnitedStates,43.5,75.8,50.8,75.0,,183.2,免费评估
36,The University of Georgia,UnitedStates,57.0,70.7,52.8,55.9,,182.1,免费评估
37,香港科技大学The Hong Kong University of Science and Technology,China-HongKong,40.3,89.0,92.0,67.7,,181.9,免费评估
38,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,48.2,64.2,66.6,69.2,,180.3,免费评估
39,科罗拉多大学波尔得分校University of Colorado Boulder,UnitedStates,39.1,87.1,66.2,69.2,,178.0,免费评估
40,KU Leuven,Belgium,60.9,68.3,84.6,43.3,,177.3,免费评估
41,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,44.2,85.9,66.6,61.2,,177.2,免费评估
42,芝加哥大学The University of Chicago,UnitedStates,43.5,59.1,62.6,75.0,,176.0,免费评估
43,佛罗里达州立大学Florida State University,UnitedStates,52.9,75.8,62.2,52.0,,175.6,免费评估
44,Bocconi University,Italy,67.3,67.7,83.1,32.3,,175.3,免费评估
45,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,UnitedStates,57.9,66.5,67.3,47.9,,174.7,免费评估
46,National University of Singapore,Singapore,62.3,62.1,89.5,40.8,,174.3,免费评估
47,University of Houston,UnitedStates,56.4,58.6,62.6,54.0,,174.2,免费评估
48,INSEAD,France,52.6,75.6,90.0,47.9,,173.6,免费评估
49,Northeastern University (Boston),UnitedStates,56.0,80.1,66.2,40.8,,171.5,免费评估
50,利兹大学University of Leeds,UnitedKingdom,72.7,68.1,78.5,20.4,,171.4,免费评估
