Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,圣安德鲁斯大学University of St Andrews,90.10%,96.00%,52.70%,512,77.40%,100.0,免费评估
2,牛津大学University of Oxford,79.30%,85.30%,61.30%,593,83.00%,99.8,免费评估
3,剑桥大学University of Cambridge,84.90%,85.30%,51.60%,622,75.50%,99.4,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,81.50%,80.80%,48.60%,542,82.90%,96.8,免费评估
5,伯明翰大学University of Birmingham,86.00%,83.30%,52.80%,420,87.10%,96.6,免费评估
6,兰卡斯特大学Lancaster University,84.30%,88.30%,53.00%,412,81.50%,95.8,免费评估
7,埃克塞特大学University of Exeter,83.00%,88.80%,41.00%,489,80.00%,95.5,免费评估
8,King's College London,82.00%,75.50%,53.90%,460,81.30%,94.8,免费评估
9,华威大学The University of Warwick,79.30%,81.50%,47.70%,487,80.90%,94.5,免费评估
10,杜伦大学Durham University,79.50%,81.10%,30.10%,528,79.70%,92.9,免费评估
11,纽卡斯尔大学Newcastle University,80.70%,87.30%,54.30%,405,66.70%,92.5,免费评估
12,利兹大学University of Leeds,85.20%,86.40%,39.50%,409,72.00%,92.4,免费评估
12,布里斯托大学University of Bristol,80.20%,83.10%,40.90%,486,70.40%,92.4,免费评估
14,伦敦大学学院University College London,66.90%,77.20%,55.60%,495,80.10%,92.0,免费评估
14,萨塞克斯大学University of Sussex,81.80%,86.90%,34.20%,378,84.10%,92.0,免费评估
16,诺丁汉大学University of Nottingham,87.90%,87.60%,28.20%,411,73.40%,91.9,免费评估
17,南安普顿大学University of Southampton,89.10%,89.60%,31.70%,386,69.90%,91.8,免费评估
18,谢菲尔德大学The University of Sheffield,80.40%,80.70%,48.30%,415,70.70%,91.6,免费评估
19,格罗斯特大学University of Gloucestershire,98.60%,89.40%,6.90%,360,,91.1,免费评估
20,曼彻斯特大学The University of Manchester,84.70%,89.20%,31.90%,401,69.60%,91.0,免费评估
21,阿伯丁大学University of Aberdeen,91.20%,87.50%,39.10%,409,50.30%,90.7,免费评估
22,约克大学The University of York,83.10%,83.50%,30.70%,425,72.00%,90.6,免费评估
23,爱丁堡大学The University of Edinburgh,74.00%,79.30%,49.70%,461,62.10%,89.7,免费评估
24,埃塞克斯大学University of Essex,81.90%,88.80%,44.00%,303,67.90%,89.3,免费评估
25,赫特福德大学University of Hertfordshire,85.70%,88.90%,32.90%,290,72.40%,89.2,免费评估
26,英国女王大学Queen's University Belfast,85.90%,87.30%,40.30%,354,56.60%,89.1,免费评估
27,基尔大学Keele University,87.90%,91.80%,23.70%,327,63.20%,88.3,免费评估
28,肯特大学University of Kent,83.20%,83.60%,31.00%,333,65.80%,87.6,免费评估
29,卡迪夫大学Cardiff University,84.70%,82.30%,36.30%,361,54.20%,87.4,免费评估
30,东英吉利大学University of East Anglia,83.20%,82.80%,28.60%,383,57.90%,87.1,免费评估
31,伦敦大学皇家霍洛威学院Royal Holloway University of London,82.90%,83.10%,30.50%,392,54.00%,86.9,免费评估
32,雷丁大学University of Reading,84.20%,81.80%,28.60%,332,61.50%,86.6,免费评估
33,利物浦大学The University of Liverpool,79.80%,80.90%,28.40%,364,64.00%,86.5,免费评估
34,斯特林大学University of Stirling,83.80%,84.20%,22.70%,370,56.10%,86.1,免费评估
35,西英格兰大学University of the West of England,92.10%,93.50%,18.60%,303,44.70%,85.5,免费评估
36,邓迪大学University of Dundee,81.70%,79.80%,27.70%,368,52.60%,85.0,免费评估
37,格拉斯哥大学University of Glasgow,82.50%,85.20%,18.90%,389,49.10%,84.7,免费评估
38,中央兰开夏大学University of Central Lancashire,97.50%,91.20%,8.30%,261,42.40%,83.8,免费评估
39,利物浦霍普大学Liverpool Hope University,92.80%,87.30%,,285,55.00%,83.5,免费评估
40,牛津布鲁克斯大学Oxford Brookes University,88.60%,89.10%,8.40%,317,44.60%,82.9,免费评估
41,格林威治大学The University of Greenwich,89.90%,88.60%,,308,44.90%,81.9,免费评估
41,海斯罗珀学院Heythrop College of the University of London,86.00%,87.30%,,295,54.40%,81.9,免费评估
43,剑桥安鲁大学Anglia Ruskin University,92.80%,95.30%,,235,37.90%,80.7,免费评估
44,布莱顿大学University of Brighton,84.00%,72.40%,13.10%,281,52.00%,80.5,免费评估
45,Manchester Metropolitan University,80.00%,77.90%,12.50%,315,48.20%,80.3,免费评估
45,赫尔大学The University of Hull,77.30%,74.60%,10.50%,300,59.50%,80.3,免费评估
47,诺丁汉特伦特大学Nottingham Trent University,84.00%,75.90%,10.00%,265,,79.9,免费评估
48,罗汉普顿大学Roehampton University,81.80%,86.00%,,260,52.50%,79.5,免费评估
49,巴斯斯巴大学Bath Spa University,84.30%,75.70%,,304,43.60%,78.4,免费评估
50,"特威克南圣玛丽大学St Mary's, Twickenham",75.90%,76.10%,7.00%,245,36.50%,74.8,免费评估
