Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,麻省理工学院Massachusetts Institute of Technology,United States,100.0,96.2,91.9,96.0,96.8,免费评估
2,"University of California, Berkeley",United States,97.1,89.8,96.5,99.4,96.0,免费评估
3,剑桥大学University of Cambridge,United Kingdom,99.6,100.0,86.0,85.0,94.0,免费评估
4,哈佛大学Harvard University,United States,98.0,97.8,89.1,81.8,92.9,免费评估
5,斯坦福大学Stanford University,United States,92.0,91.6,92.5,92.2,92.1,免费评估
6,牛津大学University of Oxford,United Kingdom,98.1,99.1,80.8,79.9,91.2,免费评估
7,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,93.0,91.6,83.0,85.9,89.3,免费评估
8,加利福尼亚理工学院California Institute of Technology,United States,95.9,78.5,92.4,81.8,88.9,免费评估
9,The University of Tokyo,Japan,91.3,94.3,80.4,85.9,88.6,免费评估
10,"University of California, Los Angeles",United States,84.3,83.4,100.0,88.0,88.0,免费评估
11,帝国理工学院Imperial College London,United Kingdom,89.1,87.5,86.1,86.7,87.7,免费评估
12,National University of Singapore,Singapore,87.2,95.4,85.3,82.8,87.6,免费评估
13,Kyoto University,Japan,88.1,97.0,77.8,86.7,87.5,免费评估
14,西北大学Northwestern University,United States,82.5,78.0,92.7,100.0,87.2,免费评估
15,Peking University,China,82.5,94.3,79.3,85.9,84.9,免费评估
16,Seoul National University,South Korea,85.8,93.1,77.8,79.4,84.4,免费评估
17,KAIST - Korea Advanced Institute of Science & Technology,South Korea,85.7,87.6,81.3,73.9,82.9,免费评估
17,耶鲁大学Yale University,United States,83.2,85.5,86.6,76.2,82.9,免费评估
19,The Hong Kong University of Science and Technology,Hong Kong,78.4,92.4,85.5,76.7,82.3,免费评估
20,Tokyo Institute of Technology,Japan,84.2,92.5,75.2,73.9,82.1,免费评估
21,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,United States,81.6,71.0,89.1,85.9,81.9,免费评估
22,Ecole Polytechnique Fédérale de Lausanne,Switzerland,74.6,88.3,87.0,84.6,81.8,免费评估
23,Tsinghua University,China,77.9,87.8,79.0,85.5,81.6,免费评估
24,University of Texas at Austin,United States,76.8,80.1,89.9,83.7,81.5,免费评估
25,Technical University Munich,Germany,79.9,86.0,82.2,78.3,81.3,免费评估
26,墨尔本大学The University of Melbourne,Australia,80.5,91.2,83.0,70.2,81.1,免费评估
27,Ludwig-Maximilians-Universität München,Germany,79.8,80.8,82.6,76.7,79.9,免费评估
28,Osaka University,Japan,75.5,91.3,76.8,79.9,79.8,免费评估
28,多伦多大学University of Toronto,Canada,78.8,76.8,83.0,81.8,79.8,免费评估
30,"University of North Carolina, Chapel Hill",United States,73.9,72.2,93.3,82.3,79.2,免费评估
31,蒙纳什大学Monash University,Australia,78.1,85.0,79.9,73.9,79.1,免费评估
31,哥伦比亚大学Columbia University,United States,78.0,81.8,86.2,71.5,79.1,免费评估
31,Université de Strasbourg,France,81.3,73.4,85.7,73.3,79.1,免费评估
34,Tohoku University,Japan,81.2,87.2,71.8,73.3,79.0,免费评估
35,The University of Hong Kong,Hong Kong,77.6,93.5,77.5,66.1,78.5,免费评估
35,普林斯顿大学Princeton University,United States,76.8,84.6,83.8,70.8,78.5,免费评估
37,National Taiwan University,Taiwan,74.4,91.8,77.0,73.9,78.3,免费评估
38,Pohang University of Science And Technology,South Korea,76.8,85.7,81.1,70.2,78.2,免费评估
39,"University of California, Santa Barbara",United States,71.5,69.0,93.1,85.5,78.1,免费评估
40,曼彻斯特大学The University of Manchester,United Kingdom,76.4,78.9,80.5,76.7,77.8,免费评估
41,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,68.6,79.6,87.0,85.0,77.7,免费评估
42,悉尼大学The University of Sydney,Australia,74.2,88.2,79.5,71.5,77.5,免费评估
43,布里斯托大学University of Bristol,United Kingdom,79.7,73.6,82.1,71.5,77.4,免费评估
44,"Nanyang Technological University, Singapore",Singapore,63.6,97.5,82.2,79.4,77.3,免费评估
45,英属哥伦比亚大学University of British Columbia,Canada,77.0,80.7,77.7,72.7,77.0,免费评估
46,"KIT, Karlsruhe Institut of Technology",Germany,69.5,84.1,80.3,80.4,76.8,免费评估
47,"University of California, San Diego",United States,72.7,77.0,85.1,76.2,76.7,免费评估
48,康奈尔大学Cornell University,United States,68.4,79.7,87.6,78.8,76.5,免费评估
49,Nagoya University,Japan,73.6,86.9,75.9,71.5,76.3,免费评估
49,宾夕法尼亚大学University of Pennsylvania,United States,67.3,83.7,86.5,76.7,76.3,免费评估
