Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,诺丁汉大学University of Nottingham,100.0,83,87,62,10.1,8,340,6,74.0,免费评估
2,利兹大学University of Leeds,96.2,92,88,51,13.1,9,345,8,,免费评估
3,雷丁大学University of Reading,94.1,90,87,57,12.5,6,321,8,75.0,免费评估
4,谢菲尔德哈莱姆大学Sheffield Hallam University,84.9,92,95,71,20.3,4,296,8,62.0,免费评估
5,英国女王大学Queen's University Belfast,84.7,83,80,63,14.5,5,316,10,53.0,免费评估
6,Harper Adams UC,82.1,95,91,73,20.9,4,294,4,82.0,免费评估
7,纽卡斯尔大学Newcastle University,78.0,90,84,67,9.8,5,314,2,46.0,免费评估
8,亚伯大学Aberystwyth University,70.4,87,92,74,17.0,5,261,3,41.0,免费评估
9,林肯大学University of Lincoln,67.3,78,86,67,15.4,4,266,4,47.0,免费评估
10,瑞特尔学院Writtle College,66.6,68,80,55,,10,243,4,30.0,免费评估
11,诺丁汉特伦特大学Nottingham Trent University,62.2,76,76,66,13.7,3,279,5,40.0,免费评估
12,皇家农学院Royal Agricultural University,61.7,90,86,65,21.0,4,253,5,,免费评估
13,曼彻斯特城市大学Manchester Metropolitan University,37.9,72,73,48,21.8,2,278,3,,免费评估
