Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,帝国理工学院Imperial College London,80.8%,86.0%,59.6%,233,89.7%,100.0,免费评估
2,剑桥大学University of Cambridge,83.7%,85.5%,62.0%,234,86.2%,99.9,免费评估
3,诺丁汉大学University of Nottingham,83.6%,86.2%,40.8%,173,90.7%,94.3,免费评估
4,巴斯大学University of Bath,80.8%,87.8%,37.4%,205,80.2%,92.3,免费评估
5,伯明翰大学University of Birmingham,72.6%,77.1%,47.0%,185,88.5%,92.1,免费评估
6,谢菲尔德大学The University of Sheffield,81.1%,85.3%,36.8%,158,86.2%,90.7,免费评估
7,思克莱德大学University of Strathclyde,65.8%,67.7%,37.2%,225,87.0%,90.3,免费评估
8,兰卡斯特大学Lancaster University,67.4%,71.0%,41.6%,157,96.2%,90.0,免费评估
9,利兹大学University of Leeds,73.1%,78.1%,30.7%,191,87.1%,89.7,免费评估
10,斯旺西大学Swansea University,72.2%,76.8%,45.5%,141,90.0%,89.3,免费评估
10,曼彻斯特大学The University of Manchester,68.5%,73.5%,48.4%,187,82.2%,89.3,免费评估
12,拉夫堡大学Loughborough University,75.1%,84.2%,41.8%,159,81.4%,88.7,免费评估
13,伦敦大学学院University College London,63.2%,70.0%,44.6%,187,84.5%,88.0,免费评估
14,赫瑞瓦特大学Heriot Watt University,73.6%,76.6%,47.8%,166,77.9%,87.9,免费评估
15,纽卡斯尔大学Newcastle University,75.7%,78.0%,30.2%,162,83.7%,87.4,免费评估
16,蒂赛德大学Teesside University,87.3%,90.7%,5.8%,113,86.3%,85.1,免费评估
17,朴茨茅斯大学University of Portsmouth,71.8%,77.6%,9.1%,131,94.4%,84.6,免费评估
18,英国女王大学Queen's University Belfast,68.4%,67.8%,36.7%,154,81.0%,84.4,免费评估
19,萨里大学University of Surrey,79.7%,84.1%,30.8%,153,65.3%,82.8,免费评估
20,布拉德福德大学University of Bradford,81.0%,86.0%,7.7%,122,81.0%,82.5,免费评估
21,阿伯丁大学University of Aberdeen,70.0%,74.3%,28.4%,165,69.6%,81.5,免费评估
22,爱丁堡大学The University of Edinburgh,51.4%,57.4%,50.3%,197,69.3%,81.1,免费评估
23,伦敦南岸大学London South Bank University,70.9%,77.2%,19.6%,100,83.8%,80.8,免费评估
24,阿斯顿大学Aston University,72.8%,74.7%,20.6%,127,76.7%,80.6,免费评估
25,西苏格兰大学University of the West of Scotland,70.4%,75.6%,9.0%,161,75.0%,80.2,免费评估
26,赫尔大学The University of Hull,65.6%,70.8%,16.5%,111,86.7%,80.0,免费评估
27,切斯特大学University of Chester,80.8%,80.6%,7.1%,100,,79.9,免费评估
28,哈德斯菲尔德大学University of Huddersfield,85.2%,82.7%,10.2%,97,60.6%,75.8,免费评估
29,伍尔弗汉普顿大学University of Wolverhampton,61.0%,56.8%,4.4%,104,,70.0,免费评估
