Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,牛津大学University of Oxford,United Kingdom,100.0,100.0,,,100.0,免费评估
2,剑桥大学University of Cambridge,United Kingdom,99.7,99.3,,,99.6,免费评估
3,哈佛大学Harvard University,United States,99.9,95.5,,,98.6,免费评估
4,"University of California, Berkeley (UCB)",United States,95.7,83.6,,,92.1,免费评估
5,斯坦福大学Stanford University,United States,92.3,86.4,,,90.5,免费评估
6,耶鲁大学Yale University,United States,93.0,84.2,,,90.4,免费评估
7,The University of Tokyo,Japan,91.6,84.4,,,89.4,免费评估
8,Peking University,China,91.1,84.9,,,89.2,免费评估
9,"University of California, Los Angeles (UCLA)",United States,91.6,78.4,,,87.6,免费评估
10,普林斯顿大学Princeton University,United States,90.6,79.8,,,87.4,免费评估
11,Université Paris-Sorbonne (Paris IV),France,90.2,80.4,,,87.3,免费评估
12,伦敦大学学院University College London,United Kingdom,89.3,81.7,,,87.0,免费评估
13,National University of Singapore (NUS),Singapore,87.5,85.5,,,86.9,免费评估
14,哥伦比亚大学Columbia University,United States,90.3,77.9,,,86.6,免费评估
15,The University of Hong Kong,Hong Kong,86.3,85.6,,,86.1,免费评估
16,Seoul National University,South Korea,87.1,82.5,,,85.7,免费评估
17,爱丁堡大学The University of Edinburgh,United Kingdom,87.8,79.0,,,85.2,免费评估
18,Humboldt-Universität zu Berlin,Germany,88.5,76.9,,,85.0,免费评估
19,麻省理工学院Massachusetts Institute of Technology,United States,83.6,86.5,,,84.5,免费评估
19,多伦多大学University of Toronto,Canada,87.9,76.4,,,84.5,免费评估
21,芝加哥大学The University of Chicago,United States,88.3,75.2,,,84.4,免费评估
22,New York University (NYU),United States,85.6,80.3,,,84.0,免费评估
23,Kyoto University,Japan,87.7,74.4,,,83.7,免费评估
24,Freie Universitaet Berlin,Germany,88.9,69.8,,,83.2,免费评估
24,曼彻斯特大学The University of Manchester,United Kingdom,83.3,82.8,,,83.2,免费评估
26,澳大利亚国立大学The Australian National University,Australia,84.7,78.0,,,82.7,免费评估
27,Ruprecht-Karls-Universitaet Heidelberg,Germany,85.0,76.3,,,82.4,免费评估
28,Sungkyunkwan University (SKKU),South Korea,82.4,81.9,,,82.3,免费评估
29,麦吉尔大学McGill University,Canada,84.4,76.6,,,82.1,免费评估
30,华威大学The University of Warwick,United Kingdom,81.1,83.8,,,81.9,免费评估
30,Tsinghua University,China,82.0,81.5,,,81.9,免费评估
32,Universidad de Buenos Aires (UBA),Argentina,82.6,79.9,,,81.8,免费评估
33,Korea University,South Korea,84.3,75.5,,,81.7,免费评估
34,伦敦国王学院King's College London,United Kingdom,80.9,83.0,,,81.5,免费评估
35,Ludwig-Maximilians-Universität München,Germany,85.8,70.1,,,81.1,免费评估
36,康奈尔大学Cornell University,United States,83.7,73.7,,,80.7,免费评估
37,Fudan University,China,81.6,77.7,,,80.4,免费评估
37,墨尔本大学The University of Melbourne,Australia,81.7,77.5,,,80.4,免费评估
39,National Taiwan University (NTU),Taiwan,83.2,73.6,,,80.3,免费评估
39,"Trinity Business School, Trinity College Dublin",Ireland,80.9,78.8,,,80.3,免费评估
39,University of Amsterdam,Netherlands,83.9,71.9,,,80.3,免费评估
42,The Chinese University of Hong Kong (CUHK),Hong Kong,82.9,73.9,,,80.2,免费评估
42,悉尼大学The University of Sydney,Australia,81.3,77.7,,,80.2,免费评估
44,Yonsei University,South Korea,81.2,77.0,,,79.9,免费评估
45,Leiden University,Netherlands,83.1,72.1,,,79.8,免费评估
46,Hankuk (Korea) University of Foreign Studies,South Korea,80.1,77.5,,,79.3,免费评估
46,Waseda University,Japan,83.7,69.1,,,79.3,免费评估
48,布朗大学Brown University,United States,81.4,73.9,,,79.2,免费评估
49,Universidad Nacional Autónoma de México (UNAM),Mexico,86.0,62.7,,,79.0,免费评估
49,英属哥伦比亚大学University of British Columbia,Canada,82.9,69.8,,,79.0,免费评估
