Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,帝国理工学院Imperial College London,598,4.1,2.75,88.0,100.0,免费评估
2,剑桥大学University of Cambridge,555,4.27,2.85,86.0,99.8,免费评估
3,杜伦大学Durham University,621,4.12,2.75,84.0,99.7,免费评估
4,圣安德鲁斯大学University of St Andrews,552,4.54,2.85,80.0,99.5,免费评估
5,牛津大学University of Oxford,631,4.13,2.65,84.0,99.4,免费评估
6,伯明翰大学University of Birmingham,555,4.43,2.7,82.0,98.8,免费评估
7,华威大学The University of Warwick,551,4.07,2.6,90.0,98.5,免费评估
8,巴斯大学University of Bath,510,4.13,2.85,84.0,97.9,免费评估
9,兰卡斯特大学Lancaster University,517,4.26,2.9,76.0,97.1,免费评估
10,伦敦大学学院University College London,512,4.03,2.75,84.0,97.0,免费评估
11,萨里大学University of Surrey,435,4.28,2.55,92.0,96.9,免费评估
12,格拉斯哥大学University of Glasgow,491,4.08,2.75,84.0,96.8,免费评估
13,诺丁汉大学University of Nottingham,502,4.23,2.85,76.0,96.4,免费评估
14,曼彻斯特大学The University of Manchester,560,4.21,2.6,76.0,96.2,免费评估
15,爱丁堡大学The University of Edinburgh,518,3.91,2.8,78.0,95.7,免费评估
16,埃克塞特大学University of Exeter,470,4.11,2.7,80.0,95.3,免费评估
17,谢菲尔德大学The University of Sheffield,449,4.24,2.75,76.0,94.7,免费评估
18,布里斯托大学University of Bristol,486,3.94,2.65,78.0,94.3,免费评估
19,南安普顿大学University of Southampton,455,4.09,2.65,78.0,94.2,免费评估
20,英国女王大学Queen's University Belfast,411,4.09,2.5,84.0,93.7,免费评估
21,伦敦国王学院King's College London,464,3.89,2.55,80.0,93.5,免费评估
22,莱斯特大学University of Leicester,410,4.22,2.55,78.0,93.2,免费评估
23,赫瑞瓦特大学Heriot Watt University,423,4.34,2.65,72.0,93.1,免费评估
24,卡迪夫大学Cardiff University,451,4.12,2.35,80.0,93.1,免费评估
25,萨塞克斯大学University of Sussex,435,4.25,2.7,70.0,92.9,免费评估
26,利兹大学University of Leeds,446,4.25,2.55,72.0,92.8,免费评估
27,约克大学The University of York,441,4.09,2.6,70.0,91.9,免费评估
28,斯旺西大学Swansea University,364,4.15,2.55,76.0,91.5,免费评估
29,思克莱德大学University of Strathclyde,419,4.21,2.35,74.0,91.4,免费评估
30,索尔福德大学University of Salford,333,4.15,2.45,80.0,91.2,免费评估
31,伦敦大学皇家霍洛威学院Royal Holloway University of London,411,4.34,2.55,66.0,91.1,免费评估
32,利物浦大学The University of Liverpool,418,3.97,2.65,66.0,90.4,免费评估
33,中央兰开夏大学University of Central Lancashire,365,4.26,2.3,,89.9,免费评估
34,拉夫堡大学Loughborough University,385,4.22,2.45,66.0,89.6,免费评估
35,邓迪大学University of Dundee,383,4.06,2.3,,89.4,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,404,3.84,2.5,64.0,88.4,免费评估
37,基尔大学Keele University,351,4.44,2.25,64.0,88.1,免费评估
38,赫特福德大学University of Hertfordshire,373,4.22,2.6,56.0,87.9,免费评估
39,肯特大学University of Kent,323,3.72,2.53,68.0,87.2,免费评估
40,诺丁汉特伦特大学Nottingham Trent University,310,4.42,2.65,52.0,86.8,免费评估
41,阿伯丁大学University of Aberdeen,419,3.95,,,86.3,免费评估
42,赫尔大学The University of Hull,344,4.17,,64.0,84.6,免费评估
43,亚伯大学Aberystwyth University,330,3.88,1.95,66.0,84.4,免费评估
44,西苏格兰大学University of the West of Scotland,324,4.01,1.8,,83.9,免费评估
45,朴茨茅斯大学University of Portsmouth,271,3.94,,,82.0,免费评估
46,南威尔士大学The University of South Wales,256,3.98,,,81.8,免费评估
