Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Amsterdam,Netherlands,99.3,96.6,100.0,78.5,97.0,免费评估
2,University of Southern California,United States,91.9,97.1,98.9,74.7,94.7,免费评估
3,The London School of Economics and Political Science (LSE),United Kingdom,92.9,98.9,93.1,94.3,94.3,免费评估
4,University of Texas at Austin,United States,100.0,96.7,92.9,79.0,93.7,免费评估
5,Stanford University,United States,85.5,97.1,93.1,99.2,93.0,免费评估
6,"Nanyang Technological University, Singapore (NTU)",Singapore,88.6,95.9,91.2,88.0,91.3,免费评估
7,New York University (NYU),United States,88.6,93.8,89.2,88.5,89.9,免费评估
8,University of Pennsylvania,United States,89.2,92.7,89.6,85.7,89.8,免费评估
9,University of Wisconsin-Madison,United States,93.8,95.7,90.0,68.4,89.7,免费评估
10,"University of California, Berkeley (UCB)",United States,80.4,91.1,91.0,92.0,89.0,免费评估
11,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,90.3,95.0,88.4,75.8,88.8,免费评估
12,伦敦大学金史密斯学院Goldsmiths University of London,United Kingdom,81.2,89.5,96.4,63.0,88.6,免费评估
13,Massachusetts Institute of Technology (MIT),United States,75.9,94.3,88.2,100.0,88.1,免费评估
14,Michigan State University,United States,91.4,93.4,87.4,73.7,88.0,免费评估
15,Northwestern University,United States,91.4,95.7,84.5,77.7,87.4,免费评估
16,Queensland University of Technology (QUT),Australia,87.4,97.0,85.5,74.5,87.1,免费评估
16,University of Zurich,Switzerland,92.9,100.0,82.8,71.6,87.1,免费评估
18,Columbia University,United States,78.7,84.9,89.7,90.2,86.6,免费评估
18,"University of California, Los Angeles (UCLA)",United States,79.5,85.9,88.5,92.5,86.6,免费评估
20,University of Michigan-Ann Arbor,United States,90.9,92.5,83.1,80.8,86.3,免费评估
21,National University of Singapore (NUS),Singapore,75.9,88.9,87.1,92.9,85.8,免费评估
22,The University of Sydney,Australia,89.2,91.2,81.2,87.1,85.4,免费评估
23,伦敦国王学院King's College London,United Kingdom,87.4,90.9,82.9,80.6,85.2,免费评估
24,University of Vienna,Austria,91.4,95.5,81.7,66.2,84.9,免费评估
25,Ludwig-Maximilians-Universität München,Germany,89.8,94.7,80.7,75.7,84.8,免费评估
25,"University of California, Santa Barbara (UCSB)",United States,88.6,94.6,83.8,62.6,84.8,免费评估
27,The University of Hong Kong,Hong Kong SAR,76.8,89.2,86.3,82.9,84.6,免费评估
28,卡迪夫大学Cardiff University,United Kingdom,86.8,92.6,83.9,66.1,84.4,免费评估
28,Cornell University,United States,88.0,95.5,78.9,82.9,84.4,免费评估
28,The Ohio State University,United States,88.6,93.3,81.3,73.8,84.4,免费评估
31,University of Illinois at Urbana-Champaign,United States,85.5,90.7,84.3,69.2,84.3,免费评估
32,利兹大学University of Leeds,United Kingdom,83.5,88.3,83.7,77.9,84.0,免费评估
33,Yale University,United States,77.8,86.8,80.4,95.4,82.7,免费评估
34,Seoul National University,South Korea,75.9,86.4,83.3,85.3,82.6,免费评估
34,University of Copenhagen,Denmark,86.8,91.1,79.3,73.2,82.6,免费评估
34,University of Toronto,Canada,82.7,85.0,80.6,87.2,82.6,免费评估
37,"University of North Carolina, Chapel Hill",United States,88.6,92.8,78.1,71.3,82.5,免费评估
38,Pennsylvania State University,United States,89.8,91.4,77.0,76.0,82.3,免费评估
38,"University of Missouri, Columbia",United States,89.2,95.7,78.4,61.4,82.3,免费评估
40,Aarhus University,Denmark,81.2,89.7,81.9,71.1,82.2,免费评估
41,RMIT University,Australia,79.5,90.3,79.3,79.9,81.6,免费评估
42,University of Washington,United States,92.4,97.2,73.4,68.2,81.4,免费评估
43,The University of Melbourne,Australia,77.8,83.5,80.0,89.9,81.3,免费评估
44,City University of Hong Kong,Hong Kong SAR,77.8,92.1,79.9,71.6,81.1,免费评估
44,伦敦大学学院University College London,United Kingdom,84.2,86.8,76.4,87.1,81.1,免费评估
46,Freie Universitaet Berlin,Germany,71.5,81.0,86.8,71.2,81.0,免费评估
46,McGill University,Canada,79.5,88.8,77.3,86.4,81.0,免费评估
48,Indiana University Bloomington,United States,91.9,92.9,75.2,63.0,80.9,免费评估
48,University of British Columbia,Canada,82.7,89.7,75.6,86.4,80.9,免费评估
50,伦敦城市大学City University London,United Kingdom,85.5,96.2,76.1,64.0,80.8,免费评估
50,Tampere University,Finland,86.2,94.0,77.8,58.6,80.8,免费评估
50,威斯敏斯特大学University of Westminster,United Kingdom,76.8,87.7,83.7,60.2,80.8,免费评估
