Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,89.3,95.9,66.0,7.9,-,535,6,-,免费评估
2,伦敦大学学院University College London,90.2,92.0,93.3,51.8,12.8,9,481,6,75,免费评估
3,杜伦大学Durham University,89.6,91.9,94.5,58.6,7.2,5,463,6,74,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,88.8,81.8,94.5,70.4,6.6,7,484,4,-,免费评估
5,圣安德鲁斯大学University of St Andrews,85.5,100.0,97.2,72.1,16,6,478,7,-,免费评估
6,布鲁内尔大学Brunel University,83.0,98.0,99.0,91.2,12.8,4,337,5,-,免费评估
7,阿伯丁大学University of Aberdeen,79.3,94.0,94.7,72.8,11.9,6,-,9,-,免费评估
8,曼彻斯特大学The University of Manchester,77.7,89.0,96.3,62.4,11.5,8,405,6,59,免费评估
9,伦敦大学亚非学院SOAS University of London,75.5,94.8,95.1,68.1,11.6,8,440,6,50,免费评估
10,剑桥大学University of Cambridge,70.7,89.1,92.6,74.8,19,10,-,3,-,免费评估
11,萨塞克斯大学University of Sussex,67.7,93.0,95.8,77.6,18.2,5,394,6,66,免费评估
12,伯恩茅斯大学Bournemouth University,63.5,97.0,92.2,64.2,11.1,8,303,-,-,免费评估
13,肯特大学University of Kent,62.8,87.6,91.0,61.4,10,4,334,5,66,免费评估
14,英国女王大学Queen's University Belfast,59.8,87.1,81.1,74.3,11.3,6,363,4,-,免费评估
15,伦敦大学金史密斯学院Goldsmiths University of London,52.4,90.0,94.2,56.8,16.6,2,354,9,45,免费评估
16,爱丁堡大学The University of Edinburgh,51.3,59.2,76.6,46.7,12,7,445,7,-,免费评估
17,东伦敦大学University of East London,48.7,69.3,82.8,69.2,19.7,4,238,9,-,免费评估
18,南威尔士大学The University of South Wales,44.9,87.0,89.5,72.1,-,2,318,3,-,免费评估
19,牛津布鲁克斯大学Oxford Brookes University,37.7,91.1,89.2,79.3,23.8,2,321,4,-,免费评估
20,圣大卫三一学院University of Wales Trinity Saint David,33.9,86.1,90.0,78.2,16.6,2,-,1,-,免费评估
