Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,100.0,85.6,95.2,92.3,95.4,免费评估
2,Harvard University,United States,92.2,100.0,96.1,97.5,95.3,免费评估
3,"University of California, Berkeley (UCB)",United States,94.2,92.1,96.3,95.9,94.9,免费评估
4,Massachusetts Institute of Technology (MIT),United States,96.3,95.8,94.0,91.4,94.5,免费评估
5,牛津大学University of Oxford,United Kingdom,93.5,98.7,96.0,90.9,94.0,免费评估
6,剑桥大学University of Cambridge,United Kingdom,95.3,98.6,92.0,89.3,93.3,免费评估
7,California Institute of Technology (Caltech),United States,91.7,67.4,93.4,100.0,91.8,免费评估
8,Stanford University,United States,90.4,93.6,93.3,90.6,91.5,免费评估
9,Columbia University,United States,88.9,75.4,98.6,92.8,91.0,免费评估
10,University of Washington,United States,88.6,62.2,97.9,96.5,90.3,免费评估
11,"University of California, Los Angeles (UCLA)",United States,88.8,88.5,95.2,86.5,89.8,免费评估
12,The Australian National University,Australia,91.7,83.4,92.0,85.3,89.3,免费评估
13,Princeton University,United States,81.9,78.5,100.0,92.3,88.7,免费评估
14,"University of California, San Diego (UCSD)",United States,90.6,60.4,94.3,89.6,88.3,免费评估
14,University of Toronto,Canada,84.1,81.6,96.2,89.8,88.3,免费评估
16,University of Colorado Boulder,United States,82.6,64.0,96.6,98.1,88.1,免费评估
16,Utrecht University,Netherlands,87.7,72.9,95.5,87.4,88.1,免费评估
18,The University of Tokyo,Japan,89.3,78.0,87.6,89.8,87.9,免费评估
19,布里斯托大学University of Bristol,United Kingdom,90.1,68.6,92.8,86.5,87.7,免费评估
20,帝国理工学院Imperial College London,United Kingdom,88.6,91.7,89.7,81.3,87.4,免费评估
21,利兹大学University of Leeds,United Kingdom,87.1,67.3,97.1,85.6,87.2,免费评估
22,爱丁堡大学The University of Edinburgh,United Kingdom,88.2,75.1,93.1,84.3,87.1,免费评估
22,Yale University,United States,81.2,82.2,97.7,87.7,87.1,免费评估
24,杜伦大学Durham University,United Kingdom,84.7,75.9,94.1,86.8,86.7,免费评估
25,University of British Columbia,Canada,83.6,78.6,94.0,85.6,86.2,免费评估
25,The University of Hong Kong,Hong Kong,78.9,83.9,97.2,87.7,86.2,免费评估
27,University of Texas at Austin,United States,82.4,76.7,91.9,89.8,86.1,免费评估
28,南安普顿大学University of Southampton,United Kingdom,88.0,69.5,88.0,81.7,84.6,免费评估
29,The University of Melbourne,Australia,84.8,86.6,89.4,78.3,84.5,免费评估
30,The University of Western Australia,Australia,83.7,85.5,86.6,80.9,83.9,免费评估
31,Pennsylvania State University,United States,78.4,65.3,92.8,90.1,83.6,免费评估
31,伦敦大学学院University College London,United Kingdom,82.6,75.8,89.4,82.4,83.6,免费评估
33,Delft University of Technology,Netherlands,84.7,99.0,80.1,78.7,83.5,免费评估
34,McGill University,Canada,81.8,83.4,88.7,80.6,83.4,免费评估
34,"University of California, Davis",United States,77.9,77.9,93.8,84.0,83.4,免费评估
36,The University of Arizona,United States,79.7,50.0,93.5,91.4,83.1,免费评估
36,University of Michigan,United States,77.8,77.7,90.0,86.8,83.1,免费评估
38,Texas A&M University,United States,80.6,80.5,85.3,84.0,82.6,免费评估
38,University of Copenhagen,Denmark,78.3,73.7,91.8,83.7,82.6,免费评估
40,Curtin University,Australia,78.5,83.8,88.7,81.3,82.3,免费评估
41,曼彻斯特大学The University of Manchester,United Kingdom,74.5,88.0,91.9,82.4,82.2,免费评估
41,University of Chicago,United States,75.0,68.3,99.7,81.7,82.2,免费评估
43,National Taiwan University (NTU),Taiwan,83.3,80.2,85.7,77.5,82.1,免费评估
44,Macquarie University,Australia,80.9,67.2,92.2,79.5,82.0,免费评估
45,University of Wisconsin-Madison,United States,73.3,74.8,93.6,86.8,81.9,免费评估
46,Peking University,China,75.0,90.1,86.5,84.0,81.6,免费评估
46,Université Joseph Fourier - Grenoble 1,France,81.2,56.6,91.2,82.7,81.6,免费评估
46,"University of California, Santa Barbara (UCSB)",United States,75.2,50.0,97.2,88.8,81.6,免费评估
49,University of Miami,United States,74.8,61.6,95.5,85.0,81.2,免费评估
50,Cornell University,United States,73.8,85.0,92.4,79.8,81.1,免费评估
