Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,伯明翰大学University of Birmingham,408.0,78,3.44,100.0,100.0,免费评估
2,布拉德福德大学University of Bradford,432.0,94,3.22,98.0,99.0,免费评估
3,东英吉利大学University of East Anglia,418.0,92,3.26,98.0,98.8,免费评估
4,利物浦大学The University of Liverpool,393.0,89,3.04,100.0,98.7,免费评估
5,诺丁汉大学University of Nottingham,448.0,92,3.22,94.0,98.2,免费评估
6,Cardiff,429.0,92,3.42,94.0,97.7,免费评估
7,King's College London,425.0,80,3.33,96.0,97.6,免费评估
8,罗伯特高登大学The Robert Gordon University,494.0,96,,96.0,97.3,免费评估
9,基尔大学Keele University,383.0,94,3.3,98.0,97.2,免费评估
10,考文垂大学Coventry University,404.0,88,3.14,98.0,96.8,免费评估
11,玛格丽特女王大学Queen Margaret University,,88,2.41,100.0,96.3,免费评估
12,Plymouth,436.0,85,2.58,96.0,96.1,免费评估
13,诺桑比亚大学Northumbria University,404.0,88,3.12,96.0,96.1,免费评估
14,西英格兰大学University of the West of England,395.0,82,3.06,98.0,95.9,免费评估
15,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,439.0,82,3.11,94.0,95.7,免费评估
16,牛津布鲁克斯大学Oxford Brookes University,396.0,80,2.96,98.0,95.3,免费评估
17,布莱顿大学University of Brighton,363.0,93,3.17,98.0,95.3,免费评估
18,谢菲尔德哈莱姆大学Sheffield Hallam University,368.0,93,2.81,98.0,94.9,免费评估
19,曼彻斯特城市大学Manchester Metropolitan University,433.0,89,2.88,92.0,94.6,免费评估
20,布鲁内尔大学Brunel University,381.0,94,2.63,94.0,94.2,免费评估
21,"Kingston/St George's, University of London",376.0,78,2.82,98.0,93.9,免费评估
22,东伦敦大学University of East London,326.0,91,3.05,98.0,93.3,免费评估
23,伦敦南岸大学London South Bank University,,73,2.67,,93.2,免费评估
24,索尔福德大学University of Salford,330.0,98,2.63,98.0,93.1,免费评估
25,约克圣约翰大学York St John University,380.0,90,2.13,96.0,92.5,免费评估
26,中央兰开夏大学University of Central Lancashire,415.0,92,2.63,90.0,92.3,免费评估
27,赫特福德大学University of Hertfordshire,365.0,87,2.99,94.0,92.1,免费评估
28,伍斯特大学University of Worcester,373.0,95,2.0,,91.9,免费评估
29,蒂赛德大学Teesside University,353.0,81,2.77,96.0,91.8,免费评估
30,伯恩茅斯大学Bournemouth University,323.0,84,2.56,98.0,91.6,免费评估
31,哥比亚大学University of Cumbria,367.0,73,2.5,96.0,91.1,免费评估
32,南安普顿大学University of Southampton,,88,,96.0,91.0,免费评估
33,哈德斯菲尔德大学University of Huddersfield,364.0,88,,96.0,90.6,免费评估
34,阿尔斯特大学University of Ulster,379.0,73,3.04,88.0,89.6,免费评估
35,利兹贝克特大学Leeds Beckett University,361.0,90,1.76,88.0,87.0,免费评估
