Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Wageningen,Netherlands,97.3,77.5,70.9,100.0,,289.0,免费评估
2,Jiangnan University,China,100.0,75.8,56.7,97.4,,284.5,免费评估
3,China Agricultural University,China,91.9,74.9,48.1,88.4,,264.8,免费评估
4,South China University of Technology,China,74.3,87.1,50.8,82.5,,254.0,免费评估
5,Ghent University,Belgium,74.7,76.6,70.8,77.6,,243.1,免费评估
6,Zhejiang University,China,76.7,78.7,50.2,77.4,,242.8,免费评估
7,University of Sao Paulo,Brazil,82.1,73.1,53.4,76.2,,242.0,免费评估
7,University of Campinas,Brazil,81.0,77.2,41.1,75.6,,242.0,免费评估
9,University of Massachusetts Amherst,UnitedStates,56.0,100.0,81.4,67.7,,240.1,免费评估
10,"University of California, Davis",UnitedStates,77.0,72.4,75.6,71.3,,235.8,免费评估
11,Nanjing Agricultural University,China,70.0,80.4,48.8,73.5,,233.5,免费评估
12,University of Porto,Portugal,67.7,74.3,63.7,76.5,,231.3,免费评估
13,University of Copenhagen,Denmark,68.3,73.4,76.2,72.6,,229.5,免费评估
14,University of Guelph,Canada,70.5,82.8,69.4,61.6,,228.8,免费评估
15,KU Leuven,Belgium,62.7,78.1,65.9,73.2,,227.2,免费评估
16,University College Dublin,Ireland,58.4,91.8,71.6,57.3,,221.9,免费评估
17,Nanchang University,China,57.6,88.6,61.4,61.3,,219.8,免费评估
18,Northwest A&F University,China,69.2,74.3,56.1,64.7,,219.4,免费评估
19,"Rutgers, The State University of New Jersey - New Brunswick",UnitedStates,55.2,78.1,79.8,64.1,,213.4,免费评估
20,University of Naples Federico II,Italy,58.3,76.4,63.1,64.4,,211.6,免费评估
21,Cornell University,UnitedStates,70.5,74.6,68.9,52.4,,211.3,免费评估
22,Aarhus University,Denmark,61.2,82.0,72.8,52.9,,210.7,免费评估
23,University of Bologna,Italy,61.1,73.1,69.0,62.5,,210.4,免费评估
24,King Abdulaziz University,SaudiArabia,46.0,91.8,96.9,51.8,,209.0,免费评估
25,University of Valencia,Spain,54.1,79.8,60.9,62.5,,208.6,免费评估
26,Polytechnic University of Valencia,Spain,58.5,76.4,54.8,62.0,,207.8,免费评估
27,University Putra Malaysia,Malaysia,79.2,56.0,61.1,58.6,,206.0,免费评估
28,China Medical University (Taichung),China-Taiwan,53.7,73.1,46.0,68.1,,204.0,免费评估
29,National Taiwan University,China-Taiwan,56.8,66.3,44.6,71.0,,203.1,免费评估
30,Technical University Munich,Germany,59.4,71.8,56.8,60.3,,202.9,免费评估
31,University of Hohenheim,Germany,57.8,74.3,64.7,56.9,,202.0,免费评估
32,The University of Queensland,Australia,51.8,78.7,74.7,54.6,,200.0,免费评估
33,Instituto Politecnico de Braganca,Portugal,46.2,83.1,78.3,54.0,,199.0,免费评估
34,University College Cork,Ireland,57.6,75.8,64.4,52.4,,198.7,免费评估
34,University of Milan,Italy,61.1,69.3,60.1,56.3,,198.7,免费评估
36,The University of Auckland,NewZealand,47.4,82.8,79.9,52.1,,198.3,免费评估
37,Michigan State University,UnitedStates,55.6,80.1,65.0,48.5,,197.2,免费评估
38,University of Granada,Spain,48.8,80.4,60.2,54.3,,195.6,免费评估
39,Massey University,NewZealand,54.0,72.7,71.2,54.2,,195.2,免费评估
40,University of Florida,UnitedStates,56.8,79.0,67.3,45.4,,194.7,免费评估
41,Universitat de Lleida,Spain,43.2,85.2,57.5,51.9,,191.9,免费评估
42,Technical University of Denmark,Denmark,51.0,71.2,74.1,54.5,,191.5,免费评估
43,University of Belgrade,Serbia,55.2,70.9,64.9,52.1,,191.2,免费评估
44,"University of Maryland, College Park",UnitedStates,46.3,80.4,75.7,49.0,,190.7,免费评估
44,Huazhong Agricultural University,China,55.1,72.4,45.1,54.2,,190.7,免费评估
46,Washington State University,UnitedStates,53.5,74.6,69.6,48.1,,190.1,免费评估
47,University of Seville,Spain,48.5,74.9,60.9,54.3,,189.8,免费评估
48,University of Illinois at Urbana-Champaign,UnitedStates,54.3,77.2,69.7,43.6,,189.1,免费评估
49,University of Wisconsin - Madison,UnitedStates,57.2,80.4,63.1,38.4,,188.7,免费评估
50,Shanghai Jiao Tong University,China,50.0,74.6,65.6,50.9,,188.6,免费评估
