Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,,,,11.8,10,219,5,80.0,免费评估
2,剑桥大学University of Cambridge,98.3,,,,14.1,9,210,5,80.0,免费评估
3,圣安德鲁斯大学University of St Andrews,97.9,96.2,93.7,83.4,11.4,7,201,3,,免费评估
4,南安普顿大学University of Southampton,88.6,93.1,93.0,88.9,14.6,4,144,8,79.0,免费评估
5,杜伦大学Durham University,88.4,87.0,87.4,70.6,14.2,4,191,7,83.0,免费评估
6,西英格兰大学University of the West of England,86.1,94.6,96.8,87.6,12.1,6,106,8,,免费评估
7,伯明翰大学University of Birmingham,84.0,92.1,92.4,81.1,15.2,5,160,6,83.0,免费评估
8,牛津布鲁克斯大学Oxford Brookes University,79.3,95.0,91.7,75.7,15.7,5,107,10,,免费评估
9,诺丁汉特伦特大学Nottingham Trent University,78.5,86.2,93.4,84.3,17.8,5,116,9,,免费评估
10,班戈大学Bangor University,75.7,95.0,100.0,98.8,24.0,6,128,3,,免费评估
11,埃克塞特大学University of Exeter,75.1,87.9,89.3,76.0,17.5,3,179,3,86.0,免费评估
11,利兹大学University of Leeds,75.1,91.0,95.9,77.6,12.6,8,160,5,70.0,免费评估
13,华威大学The University of Warwick,72.0,90.1,90.6,74.4,15.7,5,175,6,78.0,免费评估
14,爱丁堡大学The University of Edinburgh,71.9,79.8,91.6,66.7,18.3,10,168,8,69.0,免费评估
15,谢菲尔德大学The University of Sheffield,71.2,,,,19.4,5,154,8,78.0,免费评估
16,伦敦政治经济学院The London School of Economics and Political Science,70.9,75.5,82.7,69.4,16.7,7,178,8,,免费评估
17,萨塞克斯大学University of Sussex,69.7,90.9,96.3,75.4,18.1,3,146,1,,免费评估
18,布里斯托大学University of Bristol,68.5,,,,17.5,6,177,8,67.0,免费评估
19,曼彻斯特大学The University of Manchester,68.1,,,,16.5,8,165,5,70.0,免费评估
20,诺丁汉大学University of Nottingham,68.0,90.0,91.0,76.1,19.2,4,145,6,77.0,免费评估
21,基尔大学Keele University,66.8,94.0,98.0,84.3,22.1,5,117,8,,免费评估
22,东英吉利大学University of East Anglia,63.9,99.0,90.4,77.0,18.1,4,133,8,,免费评估
23,邓迪大学University of Dundee,63.5,85.7,86.9,76.2,20.3,6,166,6,,免费评估
24,纽卡斯尔大学Newcastle University,61.8,84.0,90.4,72.3,21.8,6,155,4,,免费评估
25,赫特福德大学University of Hertfordshire,61.2,90.1,92.1,76.9,12.5,6,110,6,,免费评估
26,伦敦大学学院University College London,60.7,80.2,90.7,71.2,25.7,6,189,8,73.0,免费评估
27,剑桥安鲁大学Anglia Ruskin University,60.4,89.2,92.2,86.5,19.7,7,84,4,,免费评估
28,约克大学The University of York,59.6,89.0,90.7,77.8,17.5,3,148,2,77.0,免费评估
29,兰卡斯特大学Lancaster University,57.0,90.2,91.1,67.4,10.3,7,150,2,,免费评估
30,布莱顿大学University of Brighton,56.2,81.3,89.0,72.5,15.0,3,104,7,60.0,免费评估
31,曼彻斯特城市大学Manchester Metropolitan University,55.3,81.2,84.0,79.2,17.8,4,121,9,64.0,免费评估
32,伦敦国王学院King's College London,54.9,74.0,89.3,62.6,14.5,6,173,3,62.0,免费评估
33,斯特林大学University of Stirling,50.0,84.0,96.7,79.1,19.2,2,147,4,,免费评估
34,利兹圣三一大学Leeds Trinity University,48.6,85.4,93.7,80.1,19.7,2,104,6,,免费评估
35,肯特大学University of Kent,47.8,86.5,89.2,75.7,23.5,4,121,4,68.0,免费评估
36,利物浦大学The University of Liverpool,47.4,84.0,91.4,67.5,20.0,7,134,4,,免费评估
37,英国女王大学Queen's University Belfast,43.5,86.0,86.3,75.3,16.0,4,149,1,,免费评估
38,埃塞克斯大学University of Essex,43.1,88.0,93.7,76.2,14.0,7,101,5,53.0,免费评估
39,雷丁大学University of Reading,41.3,81.9,91.0,73.0,20.0,3,118,6,57.0,免费评估
39,卡迪夫大学Cardiff University,41.3,95.0,93.0,80.8,22.7,5,143,3,59.0,免费评估
41,伦敦大学皇家霍洛威学院Royal Holloway University of London,40.3,86.8,91.0,70.7,24.1,5,138,7,,免费评估
42,罗汉普顿大学Roehampton University,39.6,84.6,87.1,65.1,16.6,4,93,6,,免费评估
43,格拉斯哥大学University of Glasgow,35.3,90.0,93.0,67.7,24.8,4,168,2,56.0,免费评估
44,赫尔大学The University of Hull,32.4,85.8,89.7,83.0,22.5,3,112,4,,免费评估
